Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType
Đàn cổ	Đàn cổ	20	1	399	1	\image\item\other\quest\quest_0123_s.spr		32	Ngươi đoán Hắc Hổ biết đánh đàn không?		0	0	100	1		3	0		taskitem				
Thiên Cơ Phù	Thiên Cơ Phù	20	1	400	1	\image\item\other\quest\quest_0124_s.spr		32	Giấy chứng minh của đạo sĩ Thiên Long Tự		0	0	100	1		3	0		taskitem				
Hoa Thi Vu	Hoa Thi Vu	20	1	401	1	\image\item\other\quest\quest_0019_s.spr		32	Hoa rất đẹp nhưng tỏa ra mùi xác chết thối rữa		0	0	100	1		3	0		taskitem				
Cửu Thanh Đơn	Cửu Thanh Đơn	20	1	402	1	\image\item\other\quest\quest_0057_s.spr		32	Đơn dược luyện từ Hoa Thi Vu và Dạ Tam Hương		0	0	100	1		3	0		taskitem				
Cầm phổ tán loạn	Cầm phổ tán loạn	20	1	403	1	\image\item\other\quest\quest_0018_s.spr		32	Cầm phổ bị thất lạc của Nam Cung Uyển Nhi		0	0	100	1		3	0		taskitem				
Sổ ghi chép của Tiếp Dẫn Sứ	Sổ ghi chép của Tiếp Dẫn Sứ	20	1	404	1	\image\item\other\quest\quest_0046_s.spr		32	Vật phẩm có được từ Tiếp Dẫn Sứ, trên đó viết rất nhiều từ mật hiệu		0	0	100	1		3	0		taskitem				
Tín Phù của Tùy Phong	Tín Phù của Tùy Phong	20	1	405	1	\image\item\other\quest\quest_0031_s.spr		32	Tín Phù mà Tùy Phong luôn mang theo bên mình, đeo nó có thể đối thoại với Tiếp Dẫn Sứ		0	0	100	1		3	0		taskitem				
Pháo hoa của Bất Động Tiên Sinh	Pháo hoa của Bất Động Tiên Sinh	20	1	406	1	\image\item\other\quest\quest_0047_s.spr		32	Pháo hoa bắn trong các dịp lễ hội		0	0	100	1		3	0		taskitem				
Cẩm nang trưởng thành	Cẩm nang trưởng thành	20	1	407	1	\image\item\other\quest\quest_0064_s.spr		32	Cẩm nang truyền thụ phương pháp kết bạn.<enter><color=gold>Nhấn chuột phải để mở<color>		0	0	1	1		0	0		advicebook				
Gia thư thần bí	Gia thư thần bí	20	1	408	1	\image\item\other\quest\quest_0003_s.spr		32	Bức thư chưa đề tên, nhấn chuột phải mở ra xem sẽ nhận được 100 điểm kinh nghiệm		0	0	100	1		3	0		cjdbook				
Thịt khỉ	Thịt khỉ	20	1	409	1	\image\item\other\quest\quest_0066_s.spr		32	Thịt của Khỉ Hoang		0	0	100	1		3	0		taskitem				
Thịt hươu	Thịt hươu	20	1	410	1	\image\item\other\quest\quest_0067_s.spr		32	Thịt của hươu		0	0	100	1		3	0		taskitem				
Thịt hổ	Thịt hổ	20	1	411	1	\image\item\other\quest\quest_0068_s.spr		32	Thịt của mãnh hổ		0	0	100	1		3	0		taskitem				
Thịt gấu	Thịt gấu	20	1	412	1	\image\item\other\quest\quest_0069_s.spr		32	Tay của gấu đen		0	0	100	1		3	0		taskitem				
Ngũ Hành Thư	Ngũ Hành Thư	20	1	413	1	\image\item\other\quest\quest_0011_s.spr		32	Ngũ Hành Thư		0	0	1	1		0	0		seriesinfobook				
Huyền Đồng khoáng Thạch	Huyền Đồng khoáng Thạch	20	1	414	1	\image\item\lifeskill\kuangshi\kuangshi_101_s.spr		32	Huyền Đồng khoáng Thạch		0	0	100	1		3	0		taskitem				
Huyền tích khoáng thạch	Huyền tích khoáng thạch	20	1	415	1	\image\item\lifeskill\kuangshi\kuangshi_102_s.spr		32	Huyền tích khoáng thạch		0	0	100	1		3	0		taskitem				
Thô ma	Thô ma	20	1	416	1	\image\item\lifeskill\buliao\buliao_101_s.spr		32	Thô ma		0	0	100	1		3	0		taskitem				
Tơ gia tàm	Tơ gia tàm	20	1	417	1	\image\item\lifeskill\sichou\sixian_101_s.spr		32	Tơ gia tàm		0	0	100	1		3	0		taskitem				
Dược thảo	Dược thảo	20	1	418	1	\image\item\lifeskill\yaocai\yaocai_102_s.spr		32	Dược thảo		0	0	100	1		3	0		taskitem				
Dược quả	Dược quả	20	1	419	1	\image\item\lifeskill\yaocai\yaocai_104_s.spr		32	Dược quả		0	0	100	1		3	0		taskitem				
Gỗ mềm	Gỗ mềm	20	1	420	1	\image\item\lifeskill\mucai\mucai_101_s.spr		32	Gỗ mềm		0	0	100	1		3	0		taskitem				
Gỗ cứng	Gỗ cứng	20	1	421	1	\image\item\lifeskill\mucai\mucai_201_s.spr		32	Gỗ cứng		0	0	100	1		3	0		taskitem				
Da mềm	Da mềm	20	1	422	1	\image\item\lifeskill\maopi\maopi_101_s.spr		32	Da mềm		0	0	100	1		3	0		taskitem				
Da cứng	Da cứng	20	1	423	1	\image\item\lifeskill\maopi\maopi_103_s.spr		32	Da cứng		0	0	100	1		3	0		taskitem				
Thỏi Huyền Đồng khoáng	Thỏi Huyền Đồng khoáng	20	1	424	1	\image\item\lifeskill\kuangshi\kuangding_101_s.spr		32	Thỏi Huyền Đồng khoáng		0	0	100	1		3	0		taskitem				
Thỏi Huyền Tích khoáng	Thỏi Huyền Tích khoáng	20	1	425	1	\image\item\lifeskill\kuangshi\kuangding_102_s.spr		32	Thỏi Huyền Tích khoáng		0	0	100	1		3	0		taskitem				
Vải thô ma	Vải thô ma	20	1	426	1	\image\item\lifeskill\buliao\bupi_101_s.spr		32	Vải thô ma		0	0	100	1		3	0		taskitem				
Lụa gia tàm	Lụa gia tàm	20	1	427	1	\image\item\lifeskill\sichou\sichou_101_s.spr		32	Lụa gia tàm		0	0	100	1		3	0		taskitem				
Bột dược thảo	Bột dược thảo	20	1	428	1	\image\item\lifeskill\yaocai\yaofen_102_s.spr		32	Bột dược thảo		0	0	100	1		3	0		taskitem				
Bột dược quả	Bột dược quả	20	1	429	1	\image\item\lifeskill\yaocai\yaofen_104_s.spr		32	Bột dược quả		0	0	100	1		3	0		taskitem				
Tấm gỗ mềm	Tấm gỗ mềm	20	1	430	1	\image\item\lifeskill\mucai\muban_101_s.spr		32	Tấm gỗ mềm		0	0	100	1		3	0		taskitem				
Tấm gỗ cứng	Tấm gỗ cứng	20	1	431	1	\image\item\lifeskill\mucai\muban_201_s.spr		32	Tấm gỗ cứng		0	0	100	1		3	0		taskitem				
Vật liệu da mềm	Vật liệu da mềm	20	1	432	1	\image\item\lifeskill\maopi\pi_101_s.spr		32	Vật liệu da mềm		0	0	100	1		3	0		taskitem				
Vật liệu da cứng	Vật liệu da cứng	20	1	433	1	\image\item\lifeskill\maopi\pi_103_s.spr		32	Vật liệu da cứng		0	0	100	1		3	0		taskitem				
Thanh Đồng Kiếm	Thanh Đồng Kiếm	20	1	434	1	\image\item\other\quest\quest_0066_s.spr		32	Thanh Đồng Kiếm		0	0	100	1		3	0		taskitem				
Tàm Tơ Bố Y	Tàm Tơ Bố Y	20	1	435	1	\image\item\equip\armor\m_changpao_402_s.spr		32	Tàm Tơ Bố Y		0	0	100	1		3	0		taskitem				
Hành Quân Tán	Hành Quân Tán	20	1	436	1	\image\item\other\medicine\zc_711_s.spr		32	Hành Quân Tán		0	0	100	1		3	0		taskitem				
Mộc Hạng Liên	Mộc Hạng Liên	20	1	437	1	\image\item\equip\necklace\n_101_s.spr		32	Mộc Hạng Liên		0	0	100	1		3	0		taskitem				
Túi da	Túi da	20	1	438	1	\image\item\other\extbag\bag_001_s.spr		32	Túi da		0	0	100	1		3	0		taskitem				
Mật Hàm Triệu Phủ	Mật Hàm Triệu Phủ	20	1	439	1	\image\item\other\quest\quest_0003_s.spr		32	Đây là bức mật hàm Triệu Phủ gửi cho Đan Thanh Sinh		0	0	100	1		3	0		taskitem				
Ngọc Bút Lệnh	Ngọc Bút Lệnh	20	1	440	1	\image\item\other\quest\quest_0009_s.spr		32	Tín Phù Trường Ca Môn, có được nó sẽ có thể ra lệnh cho người của Trường Ca Môn làm việc.		0	0	100	1		3	0		taskitem				
Tín hàm của Bạch Cương	Tín hàm của Bạch Cương	20	1	441	1	\image\item\other\quest\quest_0003_s.spr		32	Giấy đã ngã màu vàng trông như bức tín hàm từ rất lâu rồi.<enter><color=gold>Nhấn chuột phải để mở<color>		0	0	1	1		3	0		baijiang				
Chìa khóa bạch đồng	Chìa khóa bạch đồng	20	1	442	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa khóa thần bí được làm bằng đồng		0	0	100	1		3	0		taskitem				
Tố cáo Trần Lượng	Tố cáo Trần Lượng	20	1	443	1	\image\item\other\quest\quest_0003_s.spr		32	Bức thư nói rõ ân oán giữa Nghiêm Nhụy và Chu Hy		0	0	100	1		3	0		taskitem				
Sổ sách	Sổ sách	20	1	444	1	\image\item\other\quest\quest_0011_s.spr		32	Danh sách chương mục hơi cũ kỹ		0	0	100	1		3	0		taskitem				
Thủ cấp Tiêu Thanh Phương	Thủ cấp Tiêu Thanh Phương	20	1	445	1	\image\item\other\quest\quest_0017_s.spr		32	Dâm phụ?		0	0	100	1		3	0		taskitem				
Pháo hoa tháp Đông	Pháo hoa 1	20	1	446	1	\image\item\other\quest\quest_0047_s.spr		32	Tứ Phương Diệm Hỏa trong mộ anh hùng Cái Bang, sau khi đốt rất đẹp.<enter><color=gold>Tại Đông tháp lâu nhấn chuột phải để dùng<color>		0	0	100	1		3	0		taskitem				
Chu Nhĩ Đán	Chu Nhĩ Đán	20	1	447	1	\image\item\other\quest\quest_0105_s.spr		32	Chu Nhĩ Đán		0	0	100	1		3	0		taskitem				
Dạ Tam Hương	Dạ Tam Hương	20	1	448	1	\image\item\other\quest\quest_0074_s.spr		32	Một loại thực vật thần kỳ		0	0	100	1		3	0		taskitem				
Máu hươu	Máu hươu	20	1	449	1	\image\item\other\quest\quest_0016_s.spr		32	Vật chí dương có thể khắc chế hàn độc		0	0	100	1		1	0		taskitem				
Da Hổ Vàng	Da Hổ Vàng	20	1	450	1	\image\item\other\quest\quest_0099_s.spr		32	Da của Hổ Vàng là da chống rét quý hiếm		0	0	100	1		1	0		taskitem				
Hắc Trân Châu	Hắc Trân Châu	20	1	451	1	\image\item\other\quest\quest_0125_s.spr		32	Hắc Trân Châu ở đáy biển Quỳnh Nhai là báu vật vô giá		0	0	100	1		1	0		taskitem				
Tai của Ác Viên	Tai của Ác Viên	20	1	452	1	\image\item\other\quest\quest_0116_s.spr		32	Tai của Ác Viên ở Cửu Lão Phong		0	0	30000	1		1	0		taskitem				
Mảnh trục cuốn 1	Mảnh trục cuốn 1	20	1	453	1	\image\item\other\scriptitem\atlas_s.spr		32	Mảnh 1 của trục cuốn thần bí		0	0	100	1		3	0		taskitem				
Mảnh trục cuốn 2	Mảnh trục cuốn 2	20	1	454	1	\image\item\other\scriptitem\atlas_s.spr		32	Mảnh 2 của trục cuốn thần bí		0	0	100	1		3	0		taskitem				
Mảnh trục cuốn 3	Mảnh trục cuốn 3	20	1	455	1	\image\item\other\scriptitem\atlas_s.spr		32	Mảnh 3 của trục cuốn thần bí		0	0	100	1		3	0		taskitem				
Mảnh trục cuốn 4	Mảnh trục cuốn 4	20	1	456	1	\image\item\other\scriptitem\atlas_s.spr		32	Mảnh 4 của trục cuốn thần bí		0	0	100	1		3	0		taskitem				
Ngũ Linh Đơn	Ngũ Linh Đơn	20	1	457	1	\image\item\other\quest\quest_0057_s.spr		32	Có thể giải độc thi thể phong tỏa ngũ quan.		0	0	100	1		3	0		taskitem				
Thất Phản Đơn	Thất Phản Đơn	20	1	458	1	\image\item\other\quest\quest_0057_s.spr		32	Có thể giải độc thi thể che đi thất khiếu.		0	0	100	1		3	0		taskitem				
Cửu Quang Đơn	Cửu Quang Đơn	20	1	459	1	\image\item\other\quest\quest_0057_s.spr		32	Có thể giải độc thi thể thôn tính cửu cảm.		0	0	100	1		3	0		taskitem				
Bình rỗng	Bình rỗng_Cố Trọng Nhan	20	1	460	1	\image\item\other\quest\quest_0109_s.spr		32	Bình rỗng để Cố Trọng Nhan lấy nước		0	0	100	1		3	0		taskitem				
Ám hiệu của Cố Trọng Nhan	Ám hiệu của Cố Trọng Nhan	20	1	461	1	\image\item\other\quest\quest_0003_s.spr		32	Ám hiệu của Cố Trọng Nhan để lại ở tổng đà Tào Bang Nhan		0	0	1	1		3	0		taskitem				
Giá Cô Tiêu	Giá Cô Tiêu	20	1	462	1	\image\item\other\quest\quest_0103_s.spr		32	Còi dùng để liên lạc trong giang hồ		0	0	1	1		3	0		taskitem				
Không Bạch Tâm Thư (sơ)	Không Bạch Tâm Thư (sơ)	20	1	463	1	\image\item\other\quest\xindeshu_1_s.spr		33	Một quyển Không Bạch Tâm Thư, nhấn chuột phải để bắt đầu nhiệm vụ tu luyện, sau khi hoàn thành sẽ nhận được Sách tu luyện, nhân vật cấp thấp sử dụng sẽ tăng kinh nghiệm.<enter>Nhân vật cấp 50 trở lên mới có thể sử dụng		0	0	1	2000		0	1		taskitem				
Không Bạch Tâm Thư (trung)	Không Bạch Tâm Thư (trung)	20	1	464	1	\image\item\other\quest\xindeshu_1_s.spr		33	Một quyển Không Bạch Tâm Thư, nhấn chuột phải để bắt đầu nhiệm vụ tu luyện, sau khi hoàn thành sẽ nhận được Sách tu luyện, nhân vật cấp thấp sử dụng sẽ tăng kinh nghiệm.<enter>Nhân vật cấp 50 trở lên mới có thể sử dụng		0	0	1	6000		0	1		taskitem				
Không Bạch Tâm Thư (cao)	Không Bạch Tâm Thư (cao)	20	1	465	1	\image\item\other\quest\xindeshu_1_s.spr		33	Một quyển Không Bạch Tâm Thư, nhấn chuột phải để bắt đầu nhiệm vụ tu luyện, sau khi hoàn thành sẽ nhận được Sách tu luyện, nhân vật cấp thấp sử dụng sẽ tăng kinh nghiệm.<enter>Nhân vật cấp 50 trở lên mới có thể sử dụng		0	0	1	18000		0	1		taskitem				
Không Bạch Tâm Thư (cấp đại sư)	Không Bạch Tâm Thư (cấp đại sư)	20	1	466	1	\image\item\other\quest\xindeshu_1_s.spr		33	Một quyển Không Bạch Tâm Thư, nhấn chuột phải để bắt đầu nhiệm vụ tu luyện, sau khi hoàn thành sẽ nhận được Sách tu luyện, nhân vật cấp thấp sử dụng sẽ tăng kinh nghiệm.<enter>Nhân vật cấp 50 trở lên mới có thể sử dụng		0	0	1	54000		0	1		taskitem				
Chìa khóa cửa trái Thạch Thất	Chìa khóa cửa trái Thạch Thất	20	1	467	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa khóa cơ quan thủy lưu bên cửa trái Thạch Thất		0	0	100	1		1	0		taskitem				
Chìa khóa cửa phải Thạch Thất	Chìa khóa cửa phải Thạch Thất	20	1	468	1	\image\item\other\quest\quest_0013_s.spr		32	Chìa khóa cơ quan thủy lưu bên cửa phải Thạch Thất		0	0	100	1		1	0		taskitem				
Thiên Lí Hương	Thương hội thu thập phẩm 1	20	1	469	1	\image\item\other\quest\quest_0065_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Nhất Phẩm Hồng	Thương hội thu thập phẩm 2	20	1	470	1	\image\item\other\quest\quest_0014_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Dưỡng Tâm Thảo	Thương hội thu thập phẩm 3	20	1	471	1	\image\item\other\quest\quest_0021_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Thiên Tinh Thảo	Thương hội thu thập phẩm 4	20	1	472	1	\image\item\other\quest\quest_0020_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Mai Quế Hồng Cúc	Thương hội thu thập phẩm 5	20	1	473	1	\image\item\other\quest\quest_0019_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Tử Mẫu Đơn	Thương hội thu thập phẩm 6	20	1	474	1	\image\item\other\quest\quest_0045_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Sen Mẫu Đơn	Thương hội thu thập phẩm 7	20	1	475	1	\image\item\other\quest\quest_0021_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Bách Hương Quả	Thương hội thu thập phẩm 8	20	1	476	1	\image\item\other\quest\quest_0054_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Huyết Phong Đằng	Thương hội thu thập phẩm 9	20	1	477	1	\image\item\other\quest\quest_0036_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Hắc Tinh Thạch	Thương hội thu thập phẩm 10	20	1	478	1	\image\item\other\quest\quest_0132_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Lục Thủy Tinh	Thương hội thu thập phẩm 11	20	1	479	1	\image\item\other\quest\quest_0133_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Thất Thái Thạch	Thương hội thu thập phẩm 12	20	1	480	1	\image\item\other\quest\quest_0134_s.spr		32	Nhiệm vụ thương hội thu thập vật phẩm		0	0	1	1		3	0						
Thư Thương Hội	Thư Thương Hội	20	1	481	1	\image\item\other\quest\quest_0003_s.spr		32	Thương hội khắp nơi trao đổi tin tức bằng thư này.		0	0	1	1		3	0						
Rương cơ quan	Rương cơ quan	20	1	482	1	\image\item\other\quest\quest_0134_s.spr		32	Rương cơ quan, có thể dùng độ bền của cơ quan để đổi vật phẩm tại Thiên Cơ Tử, nâng cao Cơ Quan Học Tạo Đồ sẽ mua được nhiều loại vật phẩm hơn.		0	0	1	1		1	0		army_bag				
Sổ tay tài liệu cơ quan	Sổ tay tài liệu cơ quan	20	1	483	1	\image\item\other\quest\quest_0010_s.spr		32	Sổ tay tài liệu cơ quan, tập hợp đủ 10 loại linh kiện có thể đến chỗ Thiên Cơ Tử đổi phần thưởng.		0	0	1	1		3	0		army_handbook				
Linh kiện cơ quan	Linh kiện cơ quan	20	1	484	1	\image\item\other\quest\quest_0038_s.spr		32	Nhấn chuột phải có thể giám định linh kiện cụ thể.		0	0	1	1		3	0		army_part				
Ngưu Lan Trại Yêu Bài	Ngưu Lan Trại Yêu Bài	20	1	485	1	\image\item\other\quest\quest_0059_s.spr		32	Có thể cầm vật này đến nhận nhiệm vụ tại Ngưu Lan Trại ở phó bản "Hậu Sơn Phục Ngưu".		0	10	100	1		1	0						
Chìa Khóa Mê Cung	Chìa Khóa Mê Cung	20	1	486	1	\image\item\other\quest\quest_0013_s.spr		32	Có thể cầm vật này đến nhận nhiệm vụ tại Ngạc Thần Điện ở phó bản "Hậu Sơn Phục Ngưu".		0	10	100	1		1	0						
Cốt Ngọc Đồ Đằng	Cốt Ngọc Đồ Đằng	20	1	487	1	\image\item\other\quest\quest_0024_s.spr		32	Có thể cầm vật này đến nhận nhiệm vụ tại Man Chướng Sơn ở phó bản "Hậu Sơn Phục Ngưu".		0	10	100	1		1	0						
Thịt bò chín	Thịt bò chín	20	1	488	1	\image\item\other\quest\quest_0069_s.spr		32	Lúc ăn nên chuyên tâm, không nên đi lại.		0	50	1	1		1	0		army_food				
Chim cút quay	Chim cút quay	20	1	488	2	\image\item\other\quest\quest_0068_s.spr		32	Lúc ăn nên chuyên tâm, không nên đi lại.		0	100	1	1		1	0		army_food				
Tôn Tử Binh Pháp	Tôn Tử Binh Pháp	20	1	489	1	\image\item\other\quest\quest_0011_s.spr		32	Binh thư có thể đọc mọi lúc mọi nơi.<enter><color=gold>Nhấn chuột phải để dùng<color>		0	0	1	1		3	0		repairarmybook				
Mặc Gia Cơ Quan Thuật 	Mặc Gia Cơ Quan Thuật 	20	1	490	1	\image\item\other\quest\quest_0087_s.spr		32	Mặc Gia Cơ Quan Thuật, là tài liệu nhập môn khi luyện cơ quan thuật. Có thể đọc ở bất cứ nơi nào.<enter><color=gold>Nhấn phím phải sử dụng<color>		0	0	1	1		3	0		repairhisbook				
Giấy viết thư (phần trên)	Giấy viết thư (phần trên)	20	1	491	1	\image\item\other\quest\quest_0028_s.spr		32	Có thể cùng bộ phận khác hợp thành giấy viết thư hoàn chỉnh.		0	0	1	1		3	0		taskitem				
Giấy viết thư (phần dưới)	Giấy viết thư (phần dưới)	20	1	492	1	\image\item\other\quest\quest_0050_s.spr		32	Có thể cùng bộ phận khác hợp thành giấy viết thư hoàn chỉnh.		0	0	1	1		3	0		taskitem				
Lăng tiêu thảo	Lăng tiêu thảo	20	1	493	1	\image\item\other\quest\quest_0091_s.spr		32	Dược thảo thần kì có thể giải bách độc.		0	0	100	1		3	0		taskitem				
Thủ Thư Cẩm Nang	Thủ Thư Cẩm Nang	20	1	494	1	\image\item\other\quest\quest_0064_s.spr		32	Cẩm nang chứa thư tay của tiên sinh.		0	0	1	1		3	0		taskitem				
Thư quyển (thượng)	Thư quyển (thượng)	20	1	495	1	\image\item\other\quest\quest_0018_s.spr		32	Thư quyển (thượng)		0	0	1	1		3	0		taskitem				
Thư quyển (trung)	Thư quyển (trung)	20	1	496	1	\image\item\other\quest\quest_0018_s.spr		32	Thư quyển (trung)		0	0	1	1		3	0		taskitem				
Thư quyển (hạ)	Thư quyển (hạ)	20	1	497	1	\image\item\other\quest\quest_0018_s.spr		32	Thư quyển (hạ)		0	0	1	1		3	0		taskitem				
Ngưng Thần Đơn	Ngưng Thần Đơn	20	1	498	1	\image\item\other\quest\quest_0109_s.spr		32	Bí dược được Chủ Tiệm Thuốc cất giấu, công hiệu cực mạnh.		0	0	1	1		3	0		taskitem				
Gỗ thông	Gỗ thông	20	1	499	1	\image\item\lifeskill\mucai\mucai_204_s.spr		32	Gỗ thông rất chắc bền.		0	0	100	1		3	0		taskitem				
Huyền Thiết Thạch	Huyền Thiết Thạch	20	1	500	1	\image\item\lifeskill\kuangshi\kuangshi_103_s.spr		32	Đá Huyền Thiết nổi tiếng chắc bền.		0	0	100	1		3	0		taskitem				
Rương sắt cũ	Rương sắt cũ	20	1	501	1	\image\item\other\quest\quest_0026_s.spr		32	Rương sắt cũ, không ai biết bên trong chứa gì.		0	0	1	1		3	0		taskitem				
Vòng hoa	Vòng hoa	20	1	502	1	\image\item\other\quest\quest_0136_s.spr		32	Tế phẩm		0	0	1	1		3	0		taskitem				
Đại Học Thành Ý Chương (thượng)	Đại Học Thành Ý Chương (thượng)	20	1	503	1	\image\item\other\quest\quest_0011_s.spr		32	Đại Học Thành Ý Chương (thượng)		0	0	1	1		3	0		taskitem				
Đại Học Thành Ý Chương (trung)	Đại Học Thành Ý Chương (trung)	20	1	504	1	\image\item\other\quest\quest_0011_s.spr		32	Đại Học Thành Ý Chương (trung)		0	0	1	1		3	0		taskitem				
Đại Học Thành Ý Chương (hạ)	Đại Học Thành Ý Chương (hạ)	20	1	505	1	\image\item\other\quest\quest_0011_s.spr		32	Đại Học Thành Ý Chương (hạ)		0	0	1	1		3	0		taskitem				
Thư tịch quan trọng	Thư tịch quan trọng	20	1	506	1	\image\item\other\quest\quest_0046_s.spr		32	Tác phẩm cả đời của tiên sinh rất có giá trị.		0	0	1	1		3	0		taskitem				
Gỗ	Gỗ	20	1	507	1	\image\item\lifeskill\mucai\mucai_204_s.spr		32	Gỗ dễ cháy, dùng để đốt		0	0	100	1		3	0		taskitem				
Tiêu thạch	Tiêu thạch	20	1	508	1	\image\item\lifeskill\baoshi\yuanshi_106_s.spr		32	Vật dùng để dẫn lửa, có thể đốt		0	0	100	1		3	0		taskitem				
Mật tín	Mật tín	20	1	509	1	\image\item\other\quest\quest_0003_s.spr		32			0	0	1	1		3	0		taskitem				
Lệnh bài Trường Ca Môn	Lệnh bài Trường Ca Môn	20	1	510	1	\image\item\other\quest\quest_0053_s.spr		32	Lệnh bài biểu hiện thân phận là người Trường Ca Môn.		0	0	1	1		3	0		taskitem				
Nón thư sinh	Nón thư sinh	20	1	511	1	\image\item\other\quest\quest_0135_s.spr		32	Nón thư sinh Trường Ca Môn thường đội, chứng tỏ là môn sinh.		0	0	1	1		3	0		taskitem				
Giấy da dê rách nát	Giấy da dê rách nát	20	1	512	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	1	1		3	0		taskitem				
Lương khô	Lương khô	20	1	513	1	\image\item\other\quest\quest_0077_s.spr		32			0	0	100	1		3	0		taskitem				
Nước uống	Nước uống	20	1	514	1	\image\item\other\quest\quest_0109_s.spr		32			0	0	100	1		3	0		taskitem				
Gia thư của Vương Trùng Dương	Gia thư của Vương Trùng Dương	20	1	515	1	\image\item\other\quest\quest_0003_s.spr		32	Gia thư của chưởng môn Võ Đang Vương Trùng Dương.		0	0	1	1		3	0		taskitem				
Con dấu nha môn	Con dấu nha môn	20	1	516	1	\image\item\other\quest\quest_0056_s.spr		32	Con dấu của nha môn chuyên dùng, vật cần để đi qua trạm kiểm soát Tây Hạ.		0	0	1	1		3	0		taskitem				
Thần Bí Thảo Dược	Thần Bí Thảo Dược	20	1	517	1	\image\item\other\quest\quest_0021_s.spr		32	Cỏ thần kỳ, có thể kéo dài thời gian của con dấu nha môn.		0	0	100	1		3	0		taskitem				
Ma nhân thảo	Ma nhân thảo	20	1	518	1	\image\item\other\quest\quest_0014_s.spr		32	Thảo dược hiếm thấy, uống vào cảm thấy sảng khoái, cũng có thể giảm đau.		0	0	100	1		3	0		taskitem				
Tấm gỗ	Tấm gỗ	20	1	519	1	\image\item\lifeskill\mucai\muban_106_s.spr		32	Tấm gỗ dâu tằm bên chắc làm đồ đựng rất tốt.		0	0	100	1		3	0		taskitem				
Mảnh sách	Mảnh sách 1	20	1	520	1	\image\item\other\quest\quest_0028_s.spr		32	Một trong những trang sách ghi lại tội danh của Hàn Thác Trụ, chỉ buộc đã lỏng, giấy cũng đã cũ.		0	0	1	1		3	0		taskitem				
Mảnh sách	Mảnh sách 2	20	1	521	1	\image\item\other\quest\quest_0028_s.spr		32	Một trong những trang sách ghi lại tội danh của Hàn Thác Trụ, chỉ buộc đã lỏng, giấy cũng đã cũ.		0	0	1	1		3	0		taskitem				
Mảnh sách	Mảnh sách 3	20	1	522	1	\image\item\other\quest\quest_0028_s.spr		32	Một trong những trang sách ghi lại tội danh của Hàn Thác Trụ, chỉ buộc đã lỏng, giấy cũng đã cũ.		0	0	1	1		3	0		taskitem				
Tín vật của La Tuyết	Tín vật của La Tuyết	20	1	523	1	\image\item\other\quest\quest_0122_s.spr		32	Tín vật nhận được sau khi mở cơ quan Tham Lãng, Phá Quân, Tử Vi, đây là vật định tình của La Tuyết và Đoàn Trí Hưng, trông hơi cũ.		0	0	1	1		3	0		taskitem				
La bàn định vị	La bàn định vị	20	1	524	1	\image\item\other\quest\quest_0029_s.spr		32	La bàn của Linh Động Quỷ Mẫu chuyên dùng, kết hợp la bàn với ngân châm sẽ đoán được vị trí của Linh Động Quỷ Mẫu.		0	0	1	1		3	0		taskitem				
Ngân châm định vị	Ngân châm định vị	20	1	525	1	\image\item\other\quest\quest_0009_s.spr		32	Ngân châm của Linh Động Quỷ Mẫu chuyên dùng, kết hợp ngân châm với la bàn sẽ đoán được vị trí của Linh Động Quỷ Mẫu.		0	0	1	1		3	0		taskitem				
Hoàng Linh Hương	Hoàng Linh Hương	20	1	526	1	\image\item\other\quest\quest_0083_s.spr		32	Sau khi có được La bàn định vị và Ngân châm định vị, sử dụng Hoàng Linh Hương sẽ biết được vị trí cụ thể của Quỷ Mẫu.		0	0	100	1		3	0		taskitem				
Bột đá nham linh	Bột đá nham linh	20	1	527	1	\image\item\other\quest\quest_0008_s.spr		32	Bột có tính chất kì lạ, màu sắc óng ánh, có nhiều ở những nơi hoang tàn.		0	0	100	1		3	0		taskitem				
