Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
Thực Cốt Ngọc Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch nội độc (cấp 6)	24	2	28	6	\image\item\huodong\vn_attackstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					28	6																			
Thực Cốt Ngọc-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch nội Độc (cấp 7)	24	2	28	7	\image\item\gem\lv6redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					28	7																			
Thực Cốt Ngọc-Nguyên Thạch (Cấp 8)	Bảo Thạch Nội Độc (Cấp 8)	24	2	28	8	\image\item\gem\lv8redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					28	8																			
Đoạn Hải Ngọc-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (phổ nội) (cấp 2)	24	2	29	2	\image\item\gem\lv2redgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					29																				
Đoạn Hải Ngọc-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (phổ nội) (cấp 3)	24	2	29	3	\image\item\gem\lv3redgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					29	3																			
Đoạn Hải Ngọc-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (phổ nội) (cấp 4)	24	2	29	4	\image\item\gem\lv4redgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					29	4																			
Đoạn Hải Ngọc-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (phổ nội) (cấp 5)	24	2	29	5	\image\item\gem\lv5redgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					29	5																			
Đoạn Hải Ngọc Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch nội phổ (cấp 6)	24	2	29	6	\image\item\huodong\vn_attackstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					29	6																			
Đoạn Hải Ngọc-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch nội Phổ (cấp 7)	24	2	29	7	\image\item\gem\lv6redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					29	7																			
Đoạn Hải Ngọc-Nguyên Thạch (Cấp 8)	Bảo Thạch Nội Phổ (Cấp 8)	24	2	29	8	\image\item\gem\lv8redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					29	8																			
Triệt Cốt Ngọc-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (băng nội) (cấp 2)	24	2	30	2	\image\item\gem\lv2redgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					30																				
Triệt Cốt Ngọc-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (băng nội) (cấp 3)	24	2	30	3	\image\item\gem\lv3redgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					30	3																			
Triệt Cốt Ngọc-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (băng nội) (cấp 4)	24	2	30	4	\image\item\gem\lv4redgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					30	4																			
Triệt Cốt Ngọc-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (băng nội) (cấp 5)	24	2	30	5	\image\item\gem\lv5redgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					30	5																			
Triệt Cốt Ngọc Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch nội băng (cấp 6)	24	2	30	6	\image\item\huodong\vn_attackstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					30	6																			
Triệt Cốt Ngọc-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch nội Băng (cấp 7)	24	2	30	7	\image\item\gem\lv6redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					30	7																			
Triệt Cốt Ngọc-Nguyên Thạch (Cấp 8)	Bảo Thạch Nội Băng (Cấp 8)	24	2	30	8	\image\item\gem\lv8redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					30	8																			
Vân Phách Ngọc-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (lôi nội) (cấp 2)	24	2	31	2	\image\item\gem\lv2redgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					31																				
Vân Phách Ngọc-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (lôi nội) (cấp 3)	24	2	31	3	\image\item\gem\lv3redgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					31	3																			
Vân Phách Ngọc-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (lôi nội) (cấp 4)	24	2	31	4	\image\item\gem\lv4redgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					31	4																			
Vân Phách Ngọc-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (lôi nội) (cấp 5)	24	2	31	5	\image\item\gem\lv5redgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					31	5																			
Vân Phách Ngọc Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch nội lôi (cấp 6)	24	2	31	6	\image\item\huodong\vn_attackstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					31	6																			
Vân Phách Ngọc-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch nội Lôi (cấp 7)	24	2	31	7	\image\item\gem\lv6redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					31	7																			
Vân Phách Ngọc-Nguyên Thạch (Cấp 8)	Bảo Thạch Nội Lôi (Cấp 8)	24	2	31	8	\image\item\gem\lv8redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					31	8																			
Sí Phần Ngọc-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (hỏa nội) (cấp 2)	24	2	32	2	\image\item\gem\lv2redgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					32																				
Sí Phần Ngọc-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (hỏa nội) (cấp 3)	24	2	32	3	\image\item\gem\lv3redgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					32	3																			
Sí Phần Ngọc-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (hỏa nội) (cấp 4)	24	2	32	4	\image\item\gem\lv4redgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					32	4																			
Sí Phần Ngọc-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (hỏa nội) (cấp 5)	24	2	32	5	\image\item\gem\lv5redgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					32	5																			
Sí Phần Ngọc Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch nội hỏa (cấp 6)	24	2	32	6	\image\item\huodong\vn_attackstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					32	6																			
Sí Phần Ngọc-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch nội Hỏa (cấp 7)	24	2	32	7	\image\item\gem\lv6redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					32	7																			
Sí Phần Ngọc-Nguyên Thạch (Cấp 8)	Bảo Thạch Nội Quang (Cấp 8)	24	2	32	8	\image\item\gem\lv8redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					32	8																			
Hổ Côn Ngọc-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) tăng thời gian hiệu quả ngũ hành	24	2	33	2	\image\item\gem\lv2orangegem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					33																				
Hổ Côn Ngọc-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) tăng thời gian hiệu quả ngũ hành	24	2	33	3	\image\item\gem\lv3orangegem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					33	3																			
Hổ Côn Ngọc-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) tăng thời gian hiệu quả ngũ hành	24	2	33	4	\image\item\gem\lv4orangegem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					33	4																			
Hổ Côn Ngọc-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) tăng thời gian hiệu quả ngũ hành	24	2	33	5	\image\item\gem\lv5orangegem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					33	5																			
Hổ Côn Ngọc Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch tăng thời gian hiệu quả ngũ hành (cấp 6)	24	2	33	6	\image\item\huodong\vn_specialstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					33	6																			
Hổ Côn Ngọc-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng thời gian hiệu quả ngũ hành (cấp 7)	24	2	33	7	\image\item\gem\lv6orangegem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					33	7																			
Hổ Côn Ngọc-Nguyên Thạch (Cấp 8)	Bảo thạch tăng thời gian hiệu quả ngũ hành (Cấp 8)	24	2	33	8	\image\item\gem\lv8orangegem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					33	8																			
Doãn Tuyết Ngọc-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) tăng tỷ lệ hiệu quả ngũ hành	24	2	34	2	\image\item\gem\lv2orangegem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					34																				
Doãn Tuyết Ngọc-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) tăng tỷ lệ hiệu quả ngũ hành	24	2	34	3	\image\item\gem\lv3orangegem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					34	3																			
Doãn Tuyết Ngọc-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) tăng tỷ lệ hiệu quả ngũ hành	24	2	34	4	\image\item\gem\lv4orangegem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					34	4																			
Doãn Tuyết Ngọc-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) tăng tỷ lệ hiệu quả ngũ hành	24	2	34	5	\image\item\gem\lv5orangegem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					34	5																			
Doãn Tuyết Ngọc Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch tăng tỷ lệ hiệu quả ngũ hành (cấp 6)	24	2	34	6	\image\item\huodong\vn_specialstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					34	6																			
Doãn Tuyết Ngọc-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng tỉ lệ hiệu quả ngũ hành (cấp 7)	24	2	34	7	\image\item\gem\lv6orangegem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					34	7																			
Doãn Tuyết Ngọc-Nguyên Thạch (Cấp 8)	Bảo thạch tăng tỉ lệ hiệu quả ngũ hành (Cấp 8)	24	2	34	8	\image\item\gem\lv8orangegem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					34	8																			
Ly Tâm Thạch-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) tăng chí mạng	24	2	35	2	\image\item\gem\lv2redgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					35																				
Ly Tâm Thạch-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) tăng chí mạng	24	2	35	3	\image\item\gem\lv3redgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					35	3																			
Ly Tâm Thạch-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) tăng chí mạng	24	2	35	4	\image\item\gem\lv4redgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					35	4																			
Ly Tâm Thạch-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) tăng chí mạng	24	2	35	5	\image\item\gem\lv5redgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					35	5																			
Ly Tâm Thạch Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch tăng chí mạng (cấp 6)	24	2	35	6	\image\item\huodong\vn_attackstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					35	6																			
Ly Tâm Thạch-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng chí mạng (cấp 7)	24	2	35	7	\image\item\gem\lv6redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					35	7																			
Ly Tâm Thạch-Nguyên Thạch (Cấp 8)	Bảo Thạch Tăng Chí Mạng (Cấp 8)	24	2	35	8	\image\item\gem\lv8redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					35	8																			
Thiên Cơ Thạch-Khoáng Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) giảm chí mạng	24	2	36	2	\image\item\gem\lv2goldgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					36																				
Thiên Cơ Thạch-Khoáng Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giảm chí mạng	24	2	36	3	\image\item\gem\lv3goldgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					36	3																			
Thiên Cơ Thạch-Khoáng Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giảm chí mạng	24	2	36	4	\image\item\gem\lv4goldgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					36	4																			
Thiên Cơ Thạch-Khoáng Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giảm chí mạng	24	2	36	5	\image\item\gem\lv5goldgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					36	5																			
Thiên Cơ Thạch Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch giảm chí mạng (cấp 6)	24	2	36	6	\image\item\huodong\vn_putongstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					36	6																			
Thiên Cơ Thạch-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch giảm chí mạng (cấp 7)	24	2	36	7	\image\item\gem\lv6goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					36	7																			
Thiên Cơ Thạch-Nguyên Thạch (Cấp 8)	Bảo Thạch Giảm Chí Mạng (Cấp 8)	24	2	36	8	\image\item\gem\lv8goldgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					36	8																			
Thanh Cổ Ngọc-Nguyên Thạch (Mòn) (Cấp 2)	Bảo thạch tăng độc ngoại giảm kháng tất cả (Cấp 2)	24	2	56	2	\image\item\gem\lv2redgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					56																				
Thanh Cổ Ngọc-Nguyên Thạch (Hoàn Chỉnh) (Cấp 3)	Bảo thạch tăng độc ngoại giảm kháng tất cả (Cấp 3)	24	2	56	3	\image\item\gem\lv3redgem_yuan.spr		3	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					56	3																			
Thanh Cổ Ngọc-Nguyên Thạch (Tinh Xảo) (Cấp 4)	Bảo thạch tăng độc ngoại giảm kháng tất cả (Cấp 4)	24	2	56	4	\image\item\gem\lv4redgem_yuan.spr		4	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					56	4																			
Thanh Cổ Ngọc-Nguyên Thạch (Lấp Lánh) (Cấp 5)	Bảo thạch tăng độc ngoại giảm kháng tất cả (Cấp 5)	24	2	56	5	\image\item\gem\lv5redgem_yuan.spr		5	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					56	5																			
Thanh Cổ Ngọc Óng Ánh-Nguyên Thạch (Cấp 6)	Bảo thạch tăng độc ngoại giảm kháng tất cả (Cấp 6)	24	2	56	6	\image\item\huodong\vn_attackstone6level.spr		6	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					56	6																			
Thanh Cổ Ngọc-Nguyên Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng ngoại Độc giảm kháng tất cả (cấp 7)	24	2	56	7	\image\item\gem\lv6redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					56	7																			
Thanh Cổ Ngọc-Nguyên Thạch (Cấp 8)	Bảo thạch tăng độc ngoại giảm kháng tất cả (Cấp 8)	24	2	56	8	\image\item\gem\lv8redgem_yuan.spr		7	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					56	8																			
Tước Kim Ngọc-Nguyên Thạch (Mòn) (Cấp 2)	Bảo thạch tăng phổ ngoại giảm kháng tất cả (Cấp 2)	24	2	57	2	\image\item\gem\lv2redgem_yuan.spr		2	Bảo Thạch Nguyên Khoáng hình dáng kỳ quái, dùng để thăng cấp Bảo Thạch.<enter><color=gold>Nhấp chuột phải tiến hành thăng cấp.<color>		0	100000	1	50000		0	1		gem					57																				
