Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
Cá Lô	Câu Cá_Vị trí	18	1	1389	1	\image\item\other\fish\helu1.spr		32	Thịt cá tươi ngon, ít xương, là loài cá nước ngọt quý giá.		0	1	1	50000		3	1		weekendfish_fish			1																						
Cần câu-Lân quang	Câu Cá_Vị trí	18	1	1390	1	\image\item\other\fish\yugan_yellow.spr		32	Bỏ Cần câu vào thanh phím tắt, nhấp vào Cần câu có thể thả câu hoặc thu cần. Hãy đi câu cá nào, chúc may mắn.<enter><color=gold>Khi cá cắn câu sẽ có âm thanh hoặc xuất hiện sóng nước<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
Cần câu-Cuối hè	Câu Cá_Vị trí	18	1	1390	2	\image\item\other\fish\yugan_green.spr		32	Bỏ Cần câu vào thanh phím tắt, nhấp vào Cần câu có thể thả câu hoặc thu cần. Hãy đi câu cá nào, chúc may mắn.<enter><color=gold>Khi cá cắn câu sẽ có âm thanh hoặc xuất hiện sóng nước<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
Cần câu-Đêm thu	Câu Cá_Vị trí	18	1	1390	3	\image\item\other\fish\yugan_red.spr		32	Bỏ Cần câu vào thanh phím tắt, nhấp vào Cần câu có thể thả câu hoặc thu cần. Hãy đi câu cá nào, chúc may mắn.<enter><color=gold>Khi cá cắn câu sẽ có âm thanh hoặc xuất hiện sóng nước<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
Cần câu-Gợn sóng	Câu Cá_Vị trí	18	1	1390	4	\image\item\other\fish\yugan_blue.spr		32	Bỏ Cần câu vào thanh phím tắt, nhấp vào Cần câu có thể thả câu hoặc thu cần. Hãy đi câu cá nào, chúc may mắn.<enter><color=gold>Khi cá cắn câu sẽ có âm thanh hoặc xuất hiện sóng nước<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
Cần câu-Đông tuyết	Câu Cá_Vị trí	18	1	1390	5	\image\item\other\fish\yugan_zi.spr		32	Bỏ Cần câu vào thanh phím tắt, nhấp vào Cần câu có thể thả câu hoặc thu cần. Hãy đi câu cá nào, chúc may mắn.<enter><color=gold>Khi cá cắn câu sẽ có âm thanh hoặc xuất hiện sóng nước<color>		0	100	1	50000		1	1		weekendfish_fishingrod			1																						
Mồi câu-Sơ chế	Câu Cá_Vị trí	18	1	1391	1	\image\item\other\fish\cuzhiyuer.spr		32	Mồi câu cá thường, kết hợp với cần câu, Cẩm nang cá để tiến hành câu cá cuối tuần. Khi mồi câu này và Mồi câu-Tinh chế cùng tồn tại, sẽ ưu tiên trừ Mồi câu-Tinh chế trước.<enter><color=gold>Mỗi ngày được dùng tối đa 50 mồi câu này.<color>		0	10	100	50000		1	1					1																						
Mồi câu-Tinh chế	Câu Cá_Vị trí	18	1	1392	1	\image\item\other\fish\gaojiyuer.spr		32	Mồi câu cá tốt, có thể thu hút nhiều loại cá lớn cắn câu. Khi trong Túi có Mồi câu-Sơ chế và mồi câu cá này thì ưu tiên dùng mồi câu này trước.<enter><color=green>Mỗi ngày được dùng tối đa 50 mồi câu này.<color>		0	1	100	50000		1	1					1																						
Bột câu cá-Tinh chế	Câu Cá_Vị trí	18	1	1393	1	\image\item\other\fish\gaojiyuerfen.spr		32	Nguyên liệu cần để chế tạo Mồi câu-Tinh chế, mỗi ngày có thể chế tạo tối đa 50 Mồi câu-Tinh chế. Mỗi mồi câu tiêu hao <color=gold>30 điểm tinh hoạt<color>.<enter><color=green>Dùng Mồi câu-Tinh chế sẽ câu được cá to và nặng hơn mồi câu thường.<color>		0	100	100	50000		1	1		weekendfish_material_fishbait			1																						
Rổ cá của Tần Oa	Câu Cá_Vị trí	18	1	1394	1	\image\item\other\quest\quest_0135_s.spr		32	Một loài cá nước ngọt, thịt cá tươi ngon, da cá được dùng làm thuốc.		0	1	1	50000		1	1					1																						
Cẩm nang cá	Câu Cá_Vị trí	18	1	1395	1	\image\item\other\quest\quest_0046_s.spr		32	Bí kíp thủy sản do Tần Oa viết, Nhấp sử dụng sẽ được Đại Sư Thủy Sản giúp đỡ giám định loại cá.<enter><color=gold>Độc điếu hàn giang tuyết<color>		0	200	1	50000		1	1		weekend_detect_fish			1																						
Giấy cầm đồ bị ướt	Câu Cá_Vị trí	18	1	1396	1	\image\item\other\quest\quest_0001_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Trên đó có vết chữ mờ "Con bò 2 tuổi nhà lão Trương ở đầu thôn, hạn cầm nửa năm, Tiệm cầm đồ Vĩnh Phong.” 		0	200	1	50000		1	1		weekendfish_zawu			1																						
Đám rong lộn xộn	Câu Cá_Vị trí	18	1	1397	1	\image\item\other\quest\quest_0002_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>1 bụi thủy sinh bám trên dây cước.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Chùm tóc bạc trắng	Câu Cá_Vị trí	18	1	1398	1	\image\item\other\quest\quest_0040_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Cao đường minh kính bi bạch phát, triều như thanh tơ mộ thành tuyết.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Xương cá không hoàn chỉnh	Câu Cá_Vị trí	18	1	1399	1	\image\item\other\quest\quest_0052_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Xem ra đây là kẻ hy sinh trong cuộc đấu tranh các loại cá…		0	200	1	50000		1	1		weekendfish_zawu			1																						
Cây kiếm rỉ sét	Câu Cá_Vị trí	18	1	1400	1	\image\item\other\quest\quest_0041_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Kiếm sắt có khắc chữ "Cao thủ”, xem ra rất cũ và có vết rỉ sét.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Bù nhìn cột tấm vải	Câu Cá_Vị trí	18	1	1401	1	\image\item\other\quest\quest_0115_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Miếng vải trên đó ghi "Tên khốn Tiểu ninh, nguyền rủa ngươi suốt đời ăn bánh bao không có nhân!”		0	200	1	50000		1	1		weekendfish_zawu			1																						
Cần câu cũ	Câu Cá_Vị trí	18	1	1402	1	\image\item\other\quest\quest_0131_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Đây là cần câu của ai?		0	200	1	50000		1	1		weekendfish_zawu			1																						
Nón tre cũ	Câu Cá_Vị trí	18	1	1403	1	\image\item\other\quest\quest_0075_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Lủng 1 lỗ lớn, xem ra bị người ta vứt đi.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Hũ rượu rỗng	Câu Cá_Vị trí	18	1	1404	1	\image\item\huodong\hugujiu.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Hủ rượu đóng kín, tiếc là bên trong không còn rượu, mở nút chặn ra còn ngửi được mùi thơm của rượu hổ cốt.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Búp bê heo con	Câu Cá_Vị trí	18	1	1405	1	\image\item\other\scriptitem\jh_bianzhuwan.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Con heo trắng, trắng thật trắng.Xem ra là đồ chơi của con nít, rửa sạch chắc còn dùng được…		0	200	1	50000		1	1		weekendfish_zawu			1																						
Đá xanh kỳ quái	Câu Cá_Vị trí	18	1	1406	1	\image\item\other\scriptitem\liulishi.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Phát ra ánh sáng lạ kỳ, bị nước hồ xối rửa trở nên bóng láng.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Bình sứ xinh đẹp	Câu Cá_Vị trí	18	1	1407	1	\image\item\other\scriptitem\partner_jinghua_3.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Trông giống như đồ mỹ nghệ của lão vương đầu đường, thủ công sắc sảo.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Cuốc rỉ sét	Câu Cá_Vị trí	18	1	1408	1	\image\item\other\scriptitem\qm_chutou.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Cây cuốc trông như đã ở dưới nước rất lâu, chắc không dùng được nữa.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Ấm nước chứa đầy bùn	Câu Cá_Vị trí	18	1	1409	1	\image\item\other\quest\quest_0006_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Nặng, nặng quá…tiếc là bên trong chẳng có gì.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Lông chim sạch sẽ	Câu Cá_Vị trí	18	1	1410	1	\image\item\other\scriptitem\queyu.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Lông chim bị ướt, trông giống như lông chim công.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Một bức tranh	Câu Cá_Vị trí	18	1	1411	1	\image\item\other\scriptitem\treasure_map_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Đây không thể là bản đồ kho báu được, tiếc, tiếc thật…		0	200	1	50000		1	1		weekendfish_zawu			1																						
Vải rách nát	Câu Cá_Vị trí	18	1	1412	1	\image\item\other\quest\quest_0028_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Chỉ nhìn ra vài chữ "Chỉ mong chàng hiểu lòng ta...”		0	200	1	50000		1	1		weekendfish_zawu			1																						
Điểm tâm hóa đá	Câu Cá_Vị trí	18	1	1413	1	\image\item\other\scriptitem\vn_lvdoubing.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Ngâm trong nước mà còn cứng thế, ăn được không vậy?		0	200	1	50000		1	1		weekendfish_zawu			1																						
Ngư phu bí lục	Câu Cá_Vị trí	18	1	1414	1	\image\item\other\scriptitem\wulinmiji_chuji.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Trong đó chỉ ghi 1 câu "Đây là sổ mật, ghi chép bí mật. Tinh thần và niềm vui câu cá phải trải qua cả đời để lãnh ngộ.”		0	200	1	50000		1	1		weekendfish_zawu			1																						
Miếng thịt kỳ lạ	Câu Cá_Vị trí	18	1	1415	1	\image\item\other\quest\quest_0068_s.spr		32	<color=green>Chuột phải sử dụng nhận được 100 bạc khóa<color><enter><enter>Ngâm lâu như thế, không biết là loại thịt gì.		0	200	1	50000		1	1		weekendfish_zawu			1																						
Cộng 1 Mãnh kỹ năng (Kim) (Vị trí)		18	1	1416	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ kim.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ kim đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	10	100000		0	1					1																						
Cộng 1 Mảnh kỹ năng (Mộc)		18	1	1417	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ mộc.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ mộc đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	10	100000		0	1					1																						
Cộng 1 Mảnh kỹ năng (Thủy)		18	1	1418	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thủy.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thủy đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	10	100000		0	1					1																						
Cộng 1 Mảnh kỹ năng (Hỏa)		18	1	1419	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ hỏa.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ hỏa đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	10	100000		0	1					1																						
Cộng 1 Mảnh kỹ năng (Thổ)		18	1	1420	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	10	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1421	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1422	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1423	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1424	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1425	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1426	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1427	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1428	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1429	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1430	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1431	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1432	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1433	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1434	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1435	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1436	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1437	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1438	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1439	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1440	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1441	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1442	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1443	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Cộng 1 Quyển kỹ năng (Thổ)		18	1	1444	1	\image\item\other\scriptitem\menpailingpai_chuji.spr		32	Đã khiêu chiến võ lâm cao thủ.<enter>Tăng 10 danh vọng khiêu chiến võ lâm cao thủ hệ thổ.<enter>Tích lũy đến một mức nhất định có thể mua vũ khí hệ thổ đặc chế tại tiệm binh khí Lâm An.<enter><color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	100000		0	1					1																						
Quà Ngư Phu-Thanh đồng		18	1	1445	1	\image\item\other\scriptitem\qingtongbaoxiang.spr		32	Quà của Ngư Phu, mở ra sẽ nhận được sự bất ngờ.<enter><color=gold>Vân thiên trọng, thủy thiên trọng, thân tại thiên trọng vân thủy trung.<color>		0	1	1	100000		1	1		randomitem			1		227																				
Quà Ngư Phu-Bạch ngân		18	1	1445	2	\image\item\other\scriptitem\baiyinbaoxiang.spr		32	Quà của Ngư Phu, mở ra sẽ nhận được nhiều phần thưởng phong phú.<enter><color=gold>Chích đãi đào hoa hồng đại địa, kim câu nhất phó điếu kim long.<color>		0	1	1	100000		1	1		weekendfish_gift			1		228																				
Quà Ngư Phu-Hoàng kim		18	1	1445	3	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Quà của Ngư Phu, mở ra sẽ nhận được bất ngờ to lớn.<enter><color=gold>Thanh li y, lục li y, tà phong tế vũ bất tu quy.<color>		0	1	1	100000		1	1		weekendfish_gift			1		229																				
Quà Ngư Phu-Phỉ thúy		18	1	1445	4	\image\item\other\scriptitem\queshenbaoxiang.spr		32	Quà của Ngư Phu, mở ra sẽ nhận được bất ngờ to lớn.<enter><color=gold>Đế hương minh nguyệt đáo, do tự mộng ngư tiều.<color>		0	1	1	100000		1	1		weekendfish_gift			1		230																				
Chứng nhận thủy sản	Câu Cá_Vị trí	18	1	1446	1	\image\item\other\scriptitem\baitanxukezheng.spr		32	Chúc mừng đã hoàn thành nhiệm vụ Câu Cá, đợi phát chứng nhận nào. Có thể đem chứng nhận này đi tìm Tần Oa để đổi phần thưởng, hãy giữ cẩn thật đấy nhé. <color=green>Khi nhận phần thưởng, hệ thống tự động trừ chứng nhận này.<color><enter><color=gold>Hoàn thành nhiệm vụ Câu Cá, đợi nhận thưởng<color>		0	1	1	50000		1	1		weekendfish_recommendation			1																						1
Câu Cá_Vị trí	Câu Cá_Vị trí	18	1	1447	1	\image\item\other\quest\quest_0021_s.spr																																						
Câu Cá_Vị trí	Câu Cá_Vị trí	18	1	1448	1	\image\item\other\quest\quest_0021_s.spr																																						
Đạo cụ cỏ	Tàng Bảo Đồ_Vị trí	18	1	1449	1	\image\item\other\quest\quest_0021_s.spr		32			0	1	1	0		1	1		crosstimeroom_damage																									
Hoa Nguyệt Ảnh	Tàng Bảo Đồ_Vị trí	18	1	1450	1	\image\item\huodong\hongfenlianhua.spr		32			0	1	1	0		1	1																											
Thời Quang Lệnh	Tàng Bảo Đồ_Vị trí	18	1	1451	1	\image\item\other\scriptitem\yinyang_shiguangling.spr		32	Mang theo lệnh bài này có thể vào "Thời Quang Điện", lãnh địa thần bí của Âm Dương Gia.		0	1	1	0		1	1																											
Lam Điền Ngọc	Thời Quang Điện-Nguyên liệu danh vọng Tần Lăng	18	1	1452	1	\image\item\other\scriptitem\yinyang_lantianyu_1.spr		32	Báu vật trong Thời Quang Điện, giá trị liên thành.<enter><enter>Chuột phải dùng tạo thành <color=gold>Lam Điền Mỹ Ngọc<color>, cũng có thể vào <color=gold>Tiệm Thỏi Bạc-Tộc<color> mua <color=gold>Thương Hải Chùy<color> để mở khóa.		0	100	100	50000		1	1		crosstimeroom_stone																									
Lam Điền Mỹ Ngọc	Thời Quang Điện-Đạo cụ Tần Lăng	18	1	1453	1	\image\item\other\scriptitem\yinyang_lantianyu_3.spr		32	Miếng ngọc đẹp được chạm trổ từ Lam Điền Ngọc.<enter><enter>Nhấp chuột phải sử dụng nhận được 20 điểm <color=gold>Danh vọng Tần lăng-Phát Khâu Môn<color>, tối đa chỉ tăng được đến cấp 3.		0	100	1	100000		1	1		qinling_arm_item																									
