Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	SuiteID	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
Trục Lộc Thiên Điệp Lưu Vân Liên	Bộ Hoàng Kim Lãnh Thổ_Liên nội công hệ thủy	7	1	4	5	462	10	4	\image\item\equip\necklace\n_112_s.spr	\image\item\equip\necklace\n_112.spr	30			1	160000	93783333		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_poison_resist	10	state_burn_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Trục Lộc Thiên Điệp Lưu Vân Liên	Bộ Hoàng Kim Lãnh Thổ_Liên ngoại công hệ hỏa	7	1	4	5	463	10	4	\image\item\equip\necklace\n_112_s.spr	\image\item\equip\necklace\n_112.spr	30			2	160000	93783333		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	ignoredefenseenhance_v	10	damage_light_resist	10	state_hurt_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Trục Lộc Thiên Điệp Lưu Vân Liên	Bộ Hoàng Kim Lãnh Thổ_Liên nội công hệ hỏa	7	1	4	5	464	10	4	\image\item\equip\necklace\n_112_s.spr	\image\item\equip\necklace\n_112.spr	30			2	160000	93783333		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_light_resist	10	state_hurt_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Trục Lộc Thiên Điệp Lưu Vân Liên	Bộ Hoàng Kim Lãnh Thổ_Liên ngoại công hệ thổ	7	1	4	5	465	10	4	\image\item\equip\necklace\n_112_s.spr	\image\item\equip\necklace\n_112.spr	30			4	160000	93783333		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	ignoredefenseenhance_v	10	damage_physics_resist	10	state_slowall_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Trục Lộc Thiên Điệp Lưu Vân Liên	Bộ Hoàng Kim Lãnh Thổ_Liên nội công hệ thổ	7	1	4	5	466	10	4	\image\item\equip\necklace\n_112_s.spr	\image\item\equip\necklace\n_112.spr	30			4	160000	93783333		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_physics_resist	10	state_slowall_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Tiêu Dao Chiến Thần Hàn Ngọc Bội	Bộ Tiêu Dao Bạch Ngân_Ngọc bội nam hệ kim	6	1	4	11	61	10	1	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			2	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Minh Nguyệt Hương Nang	Bộ Tiêu Dao Bạch Ngân_Hương nang nữ hệ kim	6	1	4	11	62	10	1	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			2	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Hàn Ngọc Bội	Bộ Tiêu Dao Bạch Ngân_Ngọc bội nam hệ mộc	6	1	4	11	63	10	1	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			5	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Minh Nguyệt Hương Nang	Bộ Tiêu Dao Bạch Ngân_Hương nang nữ hệ mộc	6	1	4	11	64	10	1	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			5	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Hàn Ngọc Bội	Bộ Tiêu Dao Bạch Ngân_Ngọc bội nam hệ thủy	6	1	4	11	65	10	1	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			4	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_physics_resist	8	state_slowall_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Minh Nguyệt Hương Nang	Bộ Tiêu Dao Bạch Ngân_Hương nang nữ hệ thủy	6	1	4	11	66	10	1	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			4	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_physics_resist	8	state_slowall_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Hàn Ngọc Bội	Bộ Tiêu Dao Bạch Ngân_Ngọc bội nam hệ hỏa	6	1	4	11	67	10	1	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			1	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_poison_resist	9	state_burn_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Minh Nguyệt Hương Nang	Bộ Tiêu Dao Bạch Ngân_Hương nang nữ hệ hỏa	6	1	4	11	68	10	1	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			1	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_poison_resist	9	state_burn_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Hàn Ngọc Bội	Bộ Tiêu Dao Bạch Ngân_Ngọc bội nam hệ thổ	6	1	4	11	69	10	1	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			3	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_fire_resist	9	state_stun_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Minh Nguyệt Hương Nang	Bộ Tiêu Dao Bạch Ngân_Hương nang nữ hệ thổ	6	1	4	11	70	10	1	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			3	120000	33000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_fire_resist	9	state_stun_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Hàn Ngọc Bội	Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ kim	6	1	4	11	71	10	5	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			2	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_light_resist	10	state_hurt_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Minh Nguyệt Hương Nang	Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ kim	6	1	4	11	72	10	5	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			2	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_light_resist	10	state_hurt_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Hàn Ngọc Bội	Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ mộc	6	1	4	11	73	10	5	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			5	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_cold_resist	10	state_weak_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Minh Nguyệt Hương Nang	Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ mộc	6	1	4	11	74	10	5	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			5	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_cold_resist	10	state_weak_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Hàn Ngọc Bội	Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ thủy	6	1	4	11	75	10	5	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			4	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_physics_resist	10	state_slowall_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Minh Nguyệt Hương Nang	Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ thủy	6	1	4	11	76	10	5	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			4	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_physics_resist	10	state_slowall_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Hàn Ngọc Bội	Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ hỏa	6	1	4	11	77	10	5	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			1	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_poison_resist	10	state_burn_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Minh Nguyệt Hương Nang	Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ hỏa	6	1	4	11	78	10	5	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			1	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_poison_resist	10	state_burn_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Hàn Ngọc Bội	Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ thổ	6	1	4	11	79	10	5	\image\item\equip\pendant\m_111_s.spr	\image\item\equip\pendant\m_111.spr	30			3	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_fire_resist	10	state_stun_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Thủy Hoàng Chiến Thần Minh Nguyệt Hương Nang	Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ thổ	6	1	4	11	80	10	5	\image\item\equip\pendant\f_211_s.spr	\image\item\equip\pendant\f_211.spr	30			3	120000	33000000	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	104	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	70	70					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	10	manamax_v	10	staminamax_v	9	damage_fire_resist	10	state_stun_resisttime	9	deadlystrikeenhance_r	5					15	damage_all_resist	35	35														8
Tiêu Dao Chiến Thần Đằng Vân Bội	Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ kim	7	1	4	11	81	10	1	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			2	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Tiêu Dao Chiến Thần Băng Tinh Hương Nang	Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ kim	7	1	4	11	82	10	1	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			2	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Tiêu Dao Chiến Thần Đằng Vân Bội	Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ mộc	7	1	4	11	83	10	1	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			5	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_cold_resist	10	state_weak_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Tiêu Dao Chiến Thần Băng Tinh Hương Nang	Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ mộc	7	1	4	11	84	10	1	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			5	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_cold_resist	10	state_weak_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Tiêu Dao Chiến Thần Đằng Vân Bội	Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ thủy	7	1	4	11	85	10	1	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			4	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Tiêu Dao Chiến Thần Băng Tinh Hương Nang	Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ thủy	7	1	4	11	86	10	1	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			4	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Tiêu Dao Chiến Thần Đằng Vân Bội	Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ hỏa	7	1	4	11	87	10	1	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			1	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_poison_resist	10	state_burn_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Tiêu Dao Chiến Thần Băng Tinh Hương Nang	Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ hỏa	7	1	4	11	88	10	1	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			1	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_poison_resist	10	state_burn_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Tiêu Dao Chiến Thần Đằng Vân Bội	Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ thổ	7	1	4	11	89	10	1	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			3	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_fire_resist	10	state_stun_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
