ID	Category	Kind	Storage	Consume	Name	Belong	SkillLevel	Cost	ExpGain	MakeTime	AutoAppend	Produce1Genre	Produce1Detail	Produce1Parti	Produce1Level	Produce1Luck	Produce1Series	Produce1Bind	Produce1Rate	Produce2Genre	Produce2Detail	Produce2Parti	Produce2Level	Produce2Luck	Produce2Series	Produce2Bind	Produce2Rate	Produce3Genre	Produce3Detail	Produce3Parti	Produce3Level	Produce3Luck	Produce3Series	Produce3Bind	Produce3Rate	Stuff1Genre	Stuff1Detail	Stuff1Parti	Stuff1Level	Stuff1Series	Stuff1Bind	Stuff1Num	Stuff2Genre	Stuff2Detail	Stuff2Parti	Stuff2Level	Stuff2Series	Stuff2Bind	Stuff2Num	Stuff3Genre	Stuff3Detail	Stuff3Parti	Stuff3Level	Stuff3Series	Stuff3Bind	Stuff3Num	Stuff4Genre	Stuff4Detail	Stuff4Parti	Stuff4Level	Stuff4Series	Stuff4Bind	Stuff4Num	Stuff5Genre	Stuff5Detail	Stuff5Parti	Stuff5Level	Stuff5Series	Stuff5Bind	Stuff5Num	Desc
1604	12	46	1	1	Quân lương dự trữ	2	80	200	4000	9	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1605	12	46	1	1	Quân lương dự trữ	3	80	200	4000	9	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1606	12	46	1	1	Quân lương dự trữ	4	80	200	4000	9	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1607	12	46	1	1	Quân lương dự trữ	5	80	200	4000	9	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1608	12	46	1	1	Túi lương nghĩa quân	6	80	200	4000	9	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1609	12	46	1	1	Túi lương nghĩa quân	7	80	200	4000	9	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1610	12	46	1	1	Túi lương nghĩa quân	8	80	200	4000	9	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1611	12	46	1	1	Túi lương nghĩa quân	9	80	200	4000	9	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1612	12	46	1	1	Túi lương nghĩa quân	10	80	200	4000	9	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1613	6	1	1	1	Bá Chủ Thạch	1	90	600	4000	9	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1614	6	1	1	1	Bá Chủ Thạch	2	90	600	4000	9	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1615	6	1	1	1	Bá Chủ Thạch	3	90	600	4000	9	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1616	6	1	1	1	Bá Chủ Thạch	4	90	600	4000	9	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1617	6	1	1	1	Bá Chủ Thạch	5	90	600	4000	9	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1618	6	1	1	1	Bá Chủ Ấn	6	90	600	4000	9	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1619	6	1	1	1	Bá Chủ Ấn	7	90	600	4000	9	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1620	6	1	1	1	Bá Chủ Ấn	8	90	600	4000	9	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1621	6	1	1	1	Bá Chủ Ấn	9	90	600	4000	9	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1622	6	1	1	1	Bá Chủ Ấn	10	90	600	4000	9	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1623	12	46	1	1	Dạ Minh Châu thô	1	100	300	10000	9	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1624	12	46	1	1	Dạ Minh Châu thô	2	100	300	10000	9	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1625	12	46	1	1	Dạ Minh Châu thô	3	100	300	10000	9	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1626	12	46	1	1	Dạ Minh Châu thô	4	100	300	10000	9	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1627	12	46	1	1	Dạ Minh Châu thô	5	100	300	10000	9	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1628	12	46	1	1	Tần Lăng-Dạ Minh Châu	6	100	300	10000	9	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1629	12	46	1	1	Tần Lăng-Dạ Minh Châu	7	100	300	10000	9	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1630	12	46	1	1	Tần Lăng-Dạ Minh Châu	8	100	300	10000	9	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1631	12	46	1	1	Tần Lăng-Dạ Minh Châu	9	100	300	10000	9	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1632	12	46	1	1	Tần Lăng-Dạ Minh Châu	10	100	300	10000	9	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1633	12	46	1	1	Trường Minh Đăng	1	100	600	20000	9	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1634	12	46	1	1	Trường Minh Đăng	2	100	600	20000	9	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1635	12	46	1	1	Trường Minh Đăng	3	100	600	20000	9	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1636	12	46	1	1	Trường Minh Đăng	4	100	600	20000	9	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1637	12	46	1	1	Trường Minh Đăng	5	100	600	20000	9	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1638	12	46	1	1	Tần Lăng-Trường Minh Đăng	6	100	600	20000	9	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1639	12	46	1	1	Tần Lăng-Trường Minh Đăng	7	100	600	20000	9	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1640	12	46	1	1	Tần Lăng-Trường Minh Đăng	8	100	600	20000	9	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1641	12	46	1	1	Tần Lăng-Trường Minh Đăng	9	100	600	20000	9	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1642	12	46	1	1	Tần Lăng-Trường Minh Đăng	10	100	600	20000	9	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1643	12	46	1	1	Ban Sơn Ấn thô	1	100	600	20000	9	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1644	12	46	1	1	Ban Sơn Ấn thô	2	100	600	20000	9	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1645	12	46	1	1	Ban Sơn Ấn thô	3	100	600	20000	9	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1646	12	46	1	1	Ban Sơn Ấn thô	4	100	600	20000	9	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1647	12	46	1	1	Ban Sơn Ấn thô	5	100	600	20000	9	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1648	12	46	1	1	Tần Lăng-Ban Sơn Ấn	6	100	600	20000	9	1	18	1	363	1	100	0		100																	22	1	78	1	0		1																													
1649	12	46	1	1	Tần Lăng-Ban Sơn Ấn	7	100	600	20000	9	1	18	1	363	1	100	0		100																	22	1	78	1	0		1																													
1650	12	46	1	1	Tần Lăng-Ban Sơn Ấn	8	100	600	20000	9	1	18	1	363	1	100	0		100																	22	1	78	1	0		1																													
1651	12	46	1	1	Tần Lăng-Ban Sơn Ấn	9	100	600	20000	9	1	18	1	363	1	100	0		100																	22	1	78	1	0		1																													
1652	12	46	1	1	Tần Lăng-Ban Sơn Ấn	10	100	600	20000	9	1	18	1	363	1	100	0		100																	22	1	78	1	0		1																													
1653	12	46	1	1	Mạc Kim Phù thô	1	100	600	20000	9	1	22	1	80	1	100	0		100																	22	1	79	1	0		1																													
1654	12	46	1	1	Mạc Kim Phù thô	2	100	600	20000	9	1	22	1	80	1	100	0		100																	22	1	79	1	0		1																													
1655	12	46	1	1	Mạc Kim Phù thô	3	100	600	20000	9	1	22	1	80	1	100	0		100																	22	1	79	1	0		1																													
1656	12	46	1	1	Mạc Kim Phù thô	4	100	600	20000	9	1	22	1	80	1	100	0		100																	22	1	79	1	0		1																													
1657	12	46	1	1	Mạc Kim Phù thô	5	100	600	20000	9	1	22	1	80	1	100	0		100																	22	1	79	1	0		1																													
1658	12	46	1	1	Tần Lăng-Mạc Kim Phù	6	100	600	20000	9	1	18	1	366	1	100	0		100																	22	1	80	1	0		1																													
1659	12	46	1	1	Tần Lăng-Mạc Kim Phù	7	100	600	20000	9	1	18	1	366	1	100	0		100																	22	1	80	1	0		1																													
1660	12	46	1	1	Tần Lăng-Mạc Kim Phù	8	100	600	20000	9	1	18	1	366	1	100	0		100																	22	1	80	1	0		1																													
1661	12	46	1	1	Tần Lăng-Mạc Kim Phù	9	100	600	20000	9	1	18	1	366	1	100	0		100																	22	1	80	1	0		1																													
1662	12	46	1	1	Tần Lăng-Mạc Kim Phù	10	100	600	20000	9	1	18	1	366	1	100	0		100																	22	1	80	1	0		1																													
1663	12	46	1	1	Hòa Thị Bích thô	1	100	30000	20000	9	1	22	1	82	1	100	0		100																	22	1	81	1	0		1																													
1664	12	46	1	1	Hòa Thị Bích thô	2	100	30000	20000	9	1	22	1	82	1	100	0		100																	22	1	81	1	0		1																													
1665	12	46	1	1	Hòa Thị Bích thô	3	100	30000	20000	9	1	22	1	82	1	100	0		100																	22	1	81	1	0		1																													
1666	12	46	1	1	Hòa Thị Bích thô	4	100	30000	20000	9	1	22	1	82	1	100	0		100																	22	1	81	1	0		1																													
1667	12	46	1	1	Hòa Thị Bích thô	5	100	30000	20000	9	1	22	1	82	1	100	0		100																	22	1	81	1	0		1																													
1668	12	46	1	1	Tần Lăng-Hòa Thị Bích	6	100	30000	20000	9	1	18	1	377	1	100	0		100																	22	1	82	1	0		1																													
1669	12	46	1	1	Tần Lăng-Hòa Thị Bích	7	100	30000	20000	9	1	18	1	377	1	100	0		100																	22	1	82	1	0		1																													
1670	12	46	1	1	Tần Lăng-Hòa Thị Bích	8	100	30000	20000	9	1	18	1	377	1	100	0		100																	22	1	82	1	0		1																													
1671	12	46	1	1	Tần Lăng-Hòa Thị Bích	9	100	30000	20000	9	1	18	1	377	1	100	0		100																	22	1	82	1	0		1																													
1672	12	46	1	1	Tần Lăng-Hòa Thị Bích	10	100	30000	20000	9	1	18	1	377	1	100	0		100																	22	1	82	1	0		1																													
1673	6	1	1	1	Hoa	1	60	100	3000	9	1	22	1	84	1	100	0	1	100																	22	1	83	1	0		1																													
1674	6	1	1	1	Hoa	2	60	100	3000	9	1	22	1	84	1	100	0	1	100																	22	1	83	1	0		1																													
1675	6	1	1	1	Hoa	3	60	100	3000	9	1	22	1	84	1	100	0	1	100																	22	1	83	1	0		1																													
1676	6	1	1	1	Hoa	4	60	100	3000	9	1	22	1	84	1	100	0	1	100																	22	1	83	1	0		1																													
1677	6	1	1	1	Hoa	5	60	100	3000	9	1	22	1	84	1	100	0	1	100																	22	1	83	1	0		1																													
1678	6	1	1	1	Rượu	1	60	100	3000	9	1	22	1	86	1	100	0	1	100																	22	1	85	1	0		1																													
1679	6	1	1	1	Rượu	2	60	100	3000	9	1	22	1	86	1	100	0	1	100																	22	1	85	1	0		1																													
1680	6	1	1	1	Rượu	3	60	100	3000	9	1	22	1	86	1	100	0	1	100																	22	1	85	1	0		1																													
1681	6	1	1	1	Rượu	4	60	100	3000	9	1	22	1	86	1	100	0	1	100																	22	1	85	1	0		1																													
1682	6	1	1	1	Rượu	5	60	100	3000	9	1	22	1	86	1	100	0	1	100																	22	1	85	1	0		1																													
1683	6	1	1	1	Thi	1	60	100	3000	9	1	22	1	88	1	100	0	1	100																	22	1	87	1	0		1																													
1684	6	1	1	1	Thi	2	60	100	3000	9	1	22	1	88	1	100	0	1	100																	22	1	87	1	0		1																													
1685	6	1	1	1	Thi	3	60	100	3000	9	1	22	1	88	1	100	0	1	100																	22	1	87	1	0		1																													
1686	6	1	1	1	Thi	4	60	100	3000	9	1	22	1	88	1	100	0	1	100																	22	1	87	1	0		1																													
1687	6	1	1	1	Thi	5	60	100	3000	9	1	22	1	88	1	100	0	1	100																	22	1	87	1	0		1																													
1688	6	1	1	1	Kiếm	1	60	100	3000	9	1	22	1	90	1	100	0	1	100																	22	1	89	1	0		1																													
1689	6	1	1	1	Kiếm	2	60	100	3000	9	1	22	1	90	1	100	0	1	100																	22	1	89	1	0		1																													
1690	6	1	1	1	Kiếm	3	60	100	3000	9	1	22	1	90	1	100	0	1	100																	22	1	89	1	0		1																													
1691	6	1	1	1	Kiếm	4	60	100	3000	9	1	22	1	90	1	100	0	1	100																	22	1	89	1	0		1																													
1692	6	1	1	1	Kiếm	5	60	100	3000	9	1	22	1	90	1	100	0	1	100																	22	1	89	1	0		1																													
1693	6	1	1	1	Hoa Rượu	6	60	600	18000	9	1	18	1	359	1	100	0		100																	22	1	84	1	0		3	22	1	86	1	0		3																						
1694	6	1	1	1	Hoa Rượu	7	60	600	18000	9	1	18	1	359	1	100	0		100																	22	1	84	1	0		3	22	1	86	1	0		3																						
1695	6	1	1	1	Hoa Rượu	8	60	600	18000	9	1	18	1	359	1	100	0		100																	22	1	84	1	0		3	22	1	86	1	0		3																						
1696	6	1	1	1	Hoa Rượu	9	60	600	18000	9	1	18	1	359	1	100	0		100																	22	1	84	1	0		3	22	1	86	1	0		3																						
1697	6	1	1	1	Hoa Rượu	10	60	600	18000	9	1	18	1	359	1	100	0		100																	22	1	84	1	0		3	22	1	86	1	0		3																						
1698	6	1	1	1	Thi Kiếm	6	60	600	18000	9	1	18	1	361	1	100	0		100																	22	1	88	1	0		3	22	1	90	1	0		3																						
1699	6	1	1	1	Thi Kiếm	7	60	600	18000	9	1	18	1	361	1	100	0		100																	22	1	88	1	0		3	22	1	90	1	0		3																						
1700	6	1	1	1	Thi Kiếm	8	60	600	18000	9	1	18	1	361	1	100	0		100																	22	1	88	1	0		3	22	1	90	1	0		3																						
1701	6	1	1	1	Thi Kiếm	9	60	600	18000	9	1	18	1	361	1	100	0		100																	22	1	88	1	0		3	22	1	90	1	0		3																						
1702	6	1	1	1	Thi Kiếm	10	60	600	18000	9	1	18	1	361	1	100	0		100																	22	1	88	1	0		3	22	1	90	1	0		3																						
1710	7	45	1	1	Thức ăn sống	1	90	2500	50000	9	1	22	1	94	1	100	0		100																	22	1	93	1	0		1																													
1711	7	45	1	1	Thức ăn sống	2	90	2500	50000	9	1	22	1	94	1	100	0		100																	22	1	93	1	0		1																													
1712	7	45	1	1	Thức ăn sống	3	90	2500	50000	9	1	22	1	94	1	100	0		100																	22	1	93	1	0		1																													
1713	7	45	1	1	Thức ăn sống	4	90	2500	50000	9	1	22	1	94	1	100	0		100																	22	1	93	1	0		1																													
1714	7	45	1	1	Thức ăn sống	5	90	2500	50000	9	1	22	1	94	1	100	0		100																	22	1	93	1	0		1																													
1715	7	45	1	1	Ngọc Trúc Mai Hoa (tuần)	10	90	2500	50000	9	1	19	3	1	6	100	0		100																	22	1	94	1	0		1																													
1716	7	45	1	1	Ngọc Trúc Mai Hoa (tháng)	10	90	10000	200000	9	1	19	3	1	7	100	0		100																	22	1	94	1	0		4																													
1717	6	1	1	1	Nguyệt ảnh nguyên thạch thô	1	60	500	24000	9	1	22	1	92	1	100	0		100																	22	1	91	2	0		1																													
1718	6	1	1	1	Nguyệt ảnh nguyên thạch thô	2	60	500	24000	9	1	22	1	92	1	100	0		100																	22	1	91	2	0		1																													
1719	6	1	1	1	Nguyệt ảnh nguyên thạch thô	3	60	500	24000	9	1	22	1	92	1	100	0		100																	22	1	91	2	0		1																													
1720	6	1	1	1	Nguyệt ảnh nguyên thạch thô	4	60	500	24000	9	1	22	1	92	1	100	0		100																	22	1	91	2	0		1																													
1721	6	1	1	1	Nguyệt ảnh nguyên thạch thô	5	60	500	24000	9	1	22	1	92	1	100	0		100																	22	1	91	2	0		1																													
1722	6	1	1	1	Nguyệt Ảnh Thạch	6	60	500	24000	9	1	18	1	476	1	100	0		100																	22	1	92	1	0		1																													
1723	6	1	1	1	Nguyệt Ảnh Thạch	7	60	500	24000	9	1	18	1	476	1	100	0		100																	22	1	92	1	0		1																													
1724	6	1	1	1	Nguyệt Ảnh Thạch	8	60	500	24000	9	1	18	1	476	1	100	0		100																	22	1	92	1	0		1																													
1725	6	1	1	1	Nguyệt Ảnh Thạch	9	60	500	24000	9	1	18	1	476	1	100	0		100																	22	1	92	1	0		1																													
1726	6	1	1	1	Nguyệt Ảnh Thạch	10	60	500	24000	9	1	18	1	476	1	100	0		100																	22	1	92	1	0		1																													
1727	6	46	1	1	Hoa Tình Gãy Cánh	1	60	150	7200	9	1	22	1	96	1	100	0		100																	22	1	95	1	0		1																													
1728	6	46	1	1	Hoa Tình Gãy Cánh	2	60	150	7200	9	1	22	1	96	1	100	0		100																	22	1	95	1	0		1																													
1729	6	46	1	1	Hoa Tình Gãy Cánh	3	60	150	7200	9	1	22	1	96	1	100	0		100																	22	1	95	1	0		1																													
1730	6	46	1	1	Hoa Tình Gãy Cánh	4	60	150	7200	9	1	22	1	96	1	100	0		100																	22	1	95	1	0		1																													
1731	6	46	1	1	Hoa Tình Gãy Cánh	5	60	150	7200	9	1	22	1	96	1	100	0		100																	22	1	95	1	0		1																													
1732	6	46	1	1	Hoa Tình	6	60	150	7200	9	1	18	1	597	1	100	0	1	100																	22	1	96	1	0		1																													
1733	6	46	1	1	Hoa Tình	7	60	150	7200	9	1	18	1	597	1	100	0	1	100																	22	1	96	1	0		1																													
1734	6	46	1	1	Hoa Tình	8	60	150	7200	9	1	18	1	597	1	100	0	1	100																	22	1	96	1	0		1																													
1735	6	46	1	1	Hoa Tình	9	60	150	7200	9	1	18	1	597	1	100	0	1	100																	22	1	96	1	0		1																													
1736	6	46	1	1	Hoa Tình	10	60	150	7200	9	1	18	1	597	1	100	0	1	100																	22	1	96	1	0		1																													
1737	6	1	1	1	Chè trôi nước	1	60	800	36000	9	1	22	1	100	1	100	0		100																	22	1	97	1	0		1	22	1	98	1	0		1	22	1	99	1	0		1															
1738	6	1	1	1	Chè trôi nước	2	60	800	36000	9	1	22	1	100	1	100	0		100																	22	1	97	1	0		1	22	1	98	1	0		1	22	1	99	1	0		1															
1739	6	1	1	1	Chè trôi nước	3	60	800	36000	9	1	22	1	100	1	100	0		100																	22	1	97	1	0		1	22	1	98	1	0		1	22	1	99	1	0		1															
1740	6	1	1	1	Chè trôi nước	4	60	800	36000	9	1	22	1	100	1	100	0		100																	22	1	97	1	0		1	22	1	98	1	0		1	22	1	99	1	0		1															
1741	6	1	1	1	Chè trôi nước	5	60	800	36000	9	1	22	1	100	1	100	0		100																	22	1	97	1	0		1	22	1	98	1	0		1	22	1	99	1	0		1															
1742	6	1	1	1	Tiệc chè trôi nước	6	60	800	36000	9	1	18	1	720	1	100	0		100																	22	1	100	1	0		1																													
1743	6	1	1	1	Tiệc chè trôi nước	7	60	800	36000	9	1	18	1	720	1	100	0		100																	22	1	100	1	0		1																													
1744	6	1	1	1	Tiệc chè trôi nước	8	60	800	36000	9	1	18	1	720	1	100	0		100																	22	1	100	1	0		1																													
1745	6	1	1	1	Tiệc chè trôi nước	9	60	800	36000	9	1	18	1	720	1	100	0		100																	22	1	100	1	0		1																													
1746	6	1	1	1	Tiệc chè trôi nước	10	60	800	36000	9	1	18	1	720	1	100	0		100																	22	1	100	1	0		1																													
1747	6	1	1	1	Khoan Kim Cương chưa đánh bóng	1	100	7800	36000	9	1	22	1	103	1	100	0		100																	22	1	102	1	0		1																													
1748	6	1	1	1	Khoan Kim Cương chưa đánh bóng	2	100	7800	36000	9	1	22	1	103	1	100	0		100																	22	1	102	1	0		1																													
1749	6	1	1	1	Khoan Kim Cương chưa đánh bóng	3	100	7800	36000	9	1	22	1	103	1	100	0		100																	22	1	102	1	0		1																													
1750	6	1	1	1	Khoan Kim Cương chưa đánh bóng	4	100	7800	36000	9	1	22	1	103	1	100	0		100																	22	1	102	1	0		1																													
1751	6	1	1	1	Khoan Kim Cương chưa đánh bóng	5	100	7800	36000	9	1	22	1	103	1	100	0		100																	22	1	102	1	0		1																													
1752	6	1	1	1	Khoan Kim Cương	6	100	7800	36000	9	1	18	1	1311	1	100	0		100																	22	1	103	1	0		1																													
1753	6	1	1	1	Khoan Kim Cương	7	100	7800	36000	9	1	18	1	1311	1	100	0		100																	22	1	103	1	0		1																													
1754	6	1	1	1	Khoan Kim Cương	8	100	7800	36000	9	1	18	1	1311	1	100	0		100																	22	1	103	1	0		1																													
1755	6	1	1	1	Khoan Kim Cương	9	100	7800	36000	9	1	18	1	1311	1	100	0		100																	22	1	103	1	0		1																													
1756	6	1	1	1	Khoan Kim Cương	10	100	7800	36000	9	1	18	1	1311	1	100	0		100																	22	1	103	1	0		1																													
1757	6	1	1	1	Nguyệt Ảnh Thạch chưa chạm trổ	1	100	50000	2400000	9	1	22	1	107	1	100	0		100																	22	1	106	1	0		1																													
1758	6	1	1	1	Nguyệt Ảnh Thạch chưa chạm trổ	2	100	50000	2400000	9	1	22	1	107	1	100	0		100																	22	1	106	1	0		1																													
1759	6	1	1	1	Nguyệt Ảnh Thạch chưa chạm trổ	3	100	50000	2400000	9	1	22	1	107	1	100	0		100																	22	1	106	1	0		1																													
1760	6	1	1	1	Nguyệt Ảnh Thạch chưa chạm trổ	4	100	50000	2400000	9	1	22	1	107	1	100	0		100																	22	1	106	1	0		1																													
1761	6	1	1	1	Nguyệt Ảnh Thạch chưa chạm trổ	5	100	50000	2400000	9	1	22	1	107	1	100	0		100																	22	1	106	1	0		1																													
1762	6	1	1	1	Nguyệt Ảnh Thạch-Rương	6	100	50000	2400000	9	1	18	1	1351	1	100	0		100																	22	1	107	1	0		1																													
1763	6	1	1	1	Nguyệt Ảnh Thạch-Rương	7	100	50000	2400000	9	1	18	1	1351	1	100	0		100																	22	1	107	1	0		1																													
1764	6	1	1	1	Nguyệt Ảnh Thạch-Rương	8	100	50000	2400000	9	1	18	1	1351	1	100	0		100																	22	1	107	1	0		1																													
1765	6	1	1	1	Nguyệt Ảnh Thạch-Rương	9	100	50000	2400000	9	1	18	1	1351	1	100	0		100																	22	1	107	1	0		1																													
1766	6	1	1	1	Nguyệt Ảnh Thạch-Rương	10	100	50000	2400000	9	1	18	1	1351	1	100	0		100																	22	1	107	1	0		1																													
1767	6	1	1	1	Bánh trôi	1	60	260	11700	9	1	22	1	111	1	100	0		100																	22	1	108	1	0		1	22	1	109	1	0		1	22	1	110	1	0		1															
1768	6	1	1	1	Bánh trôi	2	60	260	11700	9	1	22	1	111	1	100	0		100																	22	1	108	1	0		1	22	1	109	1	0		1	22	1	110	1	0		1															
1769	6	1	1	1	Bánh trôi	3	60	260	11700	9	1	22	1	111	1	100	0		100																	22	1	108	1	0		1	22	1	109	1	0		1	22	1	110	1	0		1															
1770	6	1	1	1	Bánh trôi	4	60	260	11700	9	1	22	1	111	1	100	0		100																	22	1	108	1	0		1	22	1	109	1	0		1	22	1	110	1	0		1															
1771	6	1	1	1	Bánh trôi	5	60	260	11700	9	1	22	1	111	1	100	0		100																	22	1	108	1	0		1	22	1	109	1	0		1	22	1	110	1	0		1															
1772	6	1	1	1	Tiệc chè trôi nước	6	60	260	11700	9	1	18	1	1609	1	100	0		100																	22	1	111	1	0		1																													
1773	6	1	1	1	Tiệc chè trôi nước	7	60	260	11700	9	1	18	1	1609	1	100	0		100																	22	1	111	1	0		1																													
1774	6	1	1	1	Tiệc chè trôi nước	8	60	260	11700	9	1	18	1	1609	1	100	0		100																	22	1	111	1	0		1																													
1775	6	1	1	1	Tiệc chè trôi nước	9	60	260	11700	9	1	18	1	1609	1	100	0		100																	22	1	111	1	0		1																													
1776	6	1	1	1	Tiệc chè trôi nước	10	60	260	11700	9	1	18	1	1609	1	100	0		100																	22	1	111	1	0		1																													
1777	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 1)	1	100	1650	49500	9	1	22	1	115	1	100	0		100																	22	1	112	1	0		1																													
1778	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 1)	2	100	1650	49500	9	1	22	1	115	1	100	0		100																	22	1	112	1	0		1																													
1779	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 1)	3	100	1650	49500	9	1	22	1	115	1	100	0		100																	22	1	112	1	0		1																													
1780	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 1)	4	100	1650	49500	9	1	22	1	115	1	100	0		100																	22	1	112	1	0		1																													
1781	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 1)	5	100	1650	49500	9	1	22	1	115	1	100	0		100																	22	1	112	1	0		1																													
1782	12	46	1	1	Long Hồn Giám-Áo (Cấp 1)	6	100	1650	49500	9	1	18	1	1665	1	100	0		100																	22	1	115	1	0		1																													
1783	12	46	1	1	Long Hồn Giám-Áo (Cấp 1)	7	100	1650	49500	9	1	18	1	1665	1	100	0		100																	22	1	115	1	0		1																													
1784	12	46	1	1	Long Hồn Giám-Áo (Cấp 1)	8	100	1650	49500	9	1	18	1	1665	1	100	0		100																	22	1	115	1	0		1																													
1785	12	46	1	1	Long Hồn Giám-Áo (Cấp 1)	9	100	1650	49500	9	1	18	1	1665	1	100	0		100																	22	1	115	1	0		1																													
1786	12	46	1	1	Long Hồn Giám-Áo (Cấp 1)	10	100	1650	49500	9	1	18	1	1665	1	100	0		100																	22	1	115	1	0		1																													
1787	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 2)	1	100	1650	49500	9	1	22	1	115	2	100	0		100																	22	1	112	2	0		1																													
1788	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 2)	2	100	1650	49500	9	1	22	1	115	2	100	0		100																	22	1	112	2	0		1																													
1789	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 2)	3	100	1650	49500	9	1	22	1	115	2	100	0		100																	22	1	112	2	0		1																													
1790	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 2)	4	100	1650	49500	9	1	22	1	115	2	100	0		100																	22	1	112	2	0		1																													
1791	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 2)	5	100	1650	49500	9	1	22	1	115	2	100	0		100																	22	1	112	2	0		1																													
1792	12	46	1	1	Long Hồn Giám-Áo (Cấp 2)	6	100	1650	49500	9	1	18	1	1665	2	100	0		100																	22	1	115	2	0		1																													
1793	12	46	1	1	Long Hồn Giám-Áo (Cấp 2)	7	100	1650	49500	9	1	18	1	1665	2	100	0		100																	22	1	115	2	0		1																													
1794	12	46	1	1	Long Hồn Giám-Áo (Cấp 2)	8	100	1650	49500	9	1	18	1	1665	2	100	0		100																	22	1	115	2	0		1																													
1795	12	46	1	1	Long Hồn Giám-Áo (Cấp 2)	9	100	1650	49500	9	1	18	1	1665	2	100	0		100																	22	1	115	2	0		1																													
1796	12	46	1	1	Long Hồn Giám-Áo (Cấp 2)	10	100	1650	49500	9	1	18	1	1665	2	100	0		100																	22	1	115	2	0		1																													
1797	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 3)	1	100	1650	49500	9	1	22	1	115	3	100	0		100																	22	1	112	3	0		1																													
1798	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 3)	2	100	1650	49500	9	1	22	1	115	3	100	0		100																	22	1	112	3	0		1																													
1799	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 3)	3	100	1650	49500	9	1	22	1	115	3	100	0		100																	22	1	112	3	0		1																													
1800	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 3)	4	100	1650	49500	9	1	22	1	115	3	100	0		100																	22	1	112	3	0		1																													
1801	12	46	1	1	Long Hồn Giám Khuyết-Áo (Cấp 3)	5	100	1650	49500	9	1	22	1	115	3	100	0		100																	22	1	112	3	0		1																													
