Name	Kind	kind3	kind2	kind7	kind4	kind5	kind6	SuiteID	bVN	b2	Category	Genre	DetailType	ParticularType	Level
Thiên Ngoại Phi Tiên	Trang bị xanh_Thủy_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Thủy		3	pve				23	2	2	108	10
Long Hành Đao	Trang bị tím PVE_Thủy_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Thủy		4	pve				22	2	2	109	10
Thiên Ngoại Phi Tiên	Trang bị tím PVE_Thủy_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Thủy		4	pve				23	2	2	110	10
Long Hành Đao	Trang bị cam PVE_Thủy_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Thủy		5	pve				22	2	2	111	10
Thiên Ngoại Phi Tiên	Trang bị cam PVE_Thủy_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Thủy		5	pve				23	2	2	112	10
Long Hành Đao	Trang bị xanh_Hỏa_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Hỏa		3	pve				22	2	2	113	10
Thiên Ngoại Phi Tiên	Trang bị xanh_Hỏa_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Hỏa		3	pve				23	2	2	114	10
Long Hành Đao	Trang bị tím PVE_Hỏa_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Hỏa		4	pve				22	2	2	115	10
Thiên Ngoại Phi Tiên	Trang bị tím PVE_Hỏa_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Hỏa		4	pve				23	2	2	116	10
Long Hành Đao	Trang bị cam PVE_Hỏa_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Hỏa		5	pve				22	2	2	117	10
Thiên Ngoại Phi Tiên	Trang bị cam PVE_Hỏa_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Hỏa		5	pve				23	2	2	118	10
Long Hành Đao	Trang bị xanh_Thổ_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Thổ		3	pve				22	2	2	119	10
Thiên Ngoại Phi Tiên	Trang bị xanh_Thổ_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Thổ		3	pve				23	2	2	120	10
Long Hành Đao	Trang bị tím PVE_Thổ_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Thổ		4	pve				22	2	2	121	10
Thiên Ngoại Phi Tiên	Trang bị tím PVE_Thổ_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Thổ		4	pve				23	2	2	122	10
Long Hành Đao	Trang bị cam PVE_Thổ_Long Hành Đao (Đao Đường)	Hệ ngoại công		Hệ Thổ		5	pve				22	2	2	123	10
Thiên Ngoại Phi Tiên	Trang bị cam PVE_Thổ_Thiên Ngoại Phi Tiên (Nỏ Đường)	Hệ ngoại công		Hệ Thổ		5	pve				23	2	2	124	10
Tử Mẫu Li Hồn Đao	Hệ kim PVE_Phi đao bạch ngân	Hệ ngoại công		Hệ Kim		6	pve				22	2	2	125	10
Tử Mẫu Li Hồn Đao	Hệ mộc PVE_Phi đao bạch ngân	Hệ ngoại công		Hệ Mộc		6	pve				22	2	2	126	10
Tử Mẫu Li Hồn Đao	Hệ thủy PVE_Phi đao bạch ngân	Hệ ngoại công		Hệ Thủy		6	pve				22	2	2	127	10
Tử Mẫu Li Hồn Đao	Hệ hỏa PVE_Phi đao bạch ngân	Hệ ngoại công		Hệ Hỏa		6	pve				22	2	2	128	10
Tử Mẫu Li Hồn Đao	Hệ thổ PVE_Phi đao bạch ngân	Hệ ngoại công		Hệ Thổ		6	pve				22	2	2	129	10
Hồng Liên Tiễn	Hệ kim PVE_Tụ tiễn bạch ngân	Hệ ngoại công		Hệ Kim		6	pve				23	2	2	130	10
Hồng Liên Tiễn	Hệ mộc PVE_Tụ tiễn bạch ngân	Hệ ngoại công		Hệ Mộc		6	pve				23	2	2	131	10
Hồng Liên Tiễn	Hệ thủy PVE_Tụ tiễn bạch ngân	Hệ ngoại công		Hệ Thủy		6	pve				23	2	2	132	10
Hồng Liên Tiễn	Hệ hỏa PVE_Tụ tiễn bạch ngân	Hệ ngoại công		Hệ Hỏa		6	pve				23	2	2	133	10
Hồng Liên Tiễn	Hệ thổ PVE_Tụ tiễn bạch ngân	Hệ ngoại công		Hệ Thổ		6	pve				23	2	2	134	10
Âm Dương Băng Viêm Đao	Hệ kim PVE_Phi đao hoàng kim	Hệ ngoại công		Hệ Kim		7	pve				22	2	2	135	10
Âm Dương Băng Viêm Đao	Hệ mộc PVE_Phi đao hoàng kim	Hệ ngoại công		Hệ Mộc		7	pve				22	2	2	136	10
Âm Dương Băng Viêm Đao	Hệ thủy PVE_Phi đao hoàng kim	Hệ ngoại công		Hệ Thủy		7	pve				22	2	2	137	10
Âm Dương Băng Viêm Đao	Hệ hỏa PVE_Phi đao hoàng kim	Hệ ngoại công		Hệ Hỏa		7	pve				22	2	2	138	10
Âm Dương Băng Viêm Đao	Hệ thổ PVE_Phi đao hoàng kim	Hệ ngoại công		Hệ Thổ		7	pve				22	2	2	139	10
U Minh Tiễn	Hệ kim PVE_Tụ tiễn hoàng kim	Hệ ngoại công		Hệ Kim		7	pve				23	2	2	140	10
U Minh Tiễn	Hệ mộc PVE_Tụ tiễn hoàng kim	Hệ ngoại công		Hệ Mộc		7	pve				23	2	2	141	10
U Minh Tiễn	Hệ thủy PVE_Tụ tiễn hoàng kim	Hệ ngoại công		Hệ Thủy		7	pve				23	2	2	142	10
U Minh Tiễn	Hệ hỏa PVE_Tụ tiễn hoàng kim	Hệ ngoại công		Hệ Hỏa		7	pve				23	2	2	143	10
U Minh Tiễn	Hệ thổ PVE_Tụ tiễn hoàng kim	Hệ ngoại công		Hệ Thổ		7	pve				23	2	2	144	10
Tử Mẫu Li Hồn Đao	Hệ mộc PVP_Phi đao bạch ngân	Hệ ngoại công		Hệ Mộc		6	pvp				22	2	2	145	10
Hồng Liên Tiễn	Hệ mộc PVP_Tụ tiễn bạch ngân	Hệ ngoại công		Hệ Mộc		6	pvp				23	2	2	146	10
Âm Dương Băng Viêm Đao	Hệ mộc PVP_Phi đao hoàng kim	Hệ ngoại công		Hệ Mộc		7	pvp				22	2	2	147	10
U Minh Tiễn	Hệ mộc PVP_Tụ tiễn hoàng kim	Hệ ngoại công		Hệ Mộc		7	pvp				23	2	2	148	10
Tam Sách Đoạn Hầu Đao	Hệ kim PVE_Phi đao thanh đồng	Hệ ngoại công		Hệ Kim		10	pve				22	2	2	149	10
Tam Sách Đoạn Hầu Đao	Hệ mộc PVE_Phi đao thanh đồng	Hệ ngoại công		Hệ Mộc		10	pve				22	2	2	150	10
Tam Sách Đoạn Hầu Đao	Hệ thủy PVE_Phi đao thanh đồng	Hệ ngoại công		Hệ Thủy		10	pve				22	2	2	151	10
Tam Sách Đoạn Hầu Đao	Hệ hỏa PVE_Phi đao thanh đồng	Hệ ngoại công		Hệ Hỏa		10	pve				22	2	2	152	10
Tam Sách Đoạn Hầu Đao	Hệ thổ PVE_Phi đao thanh đồng	Hệ ngoại công		Hệ Thổ		10	pve				22	2	2	153	10
Hắc Vũ Tiễn	Hệ kim PVE_Tụ tiễn thanh đồng	Hệ ngoại công		Hệ Kim		10	pve				23	2	2	154	10
Hắc Vũ Tiễn	Hệ mộc PVE_Tụ tiễn thanh đồng	Hệ ngoại công		Hệ Mộc		10	pve				23	2	2	155	10
Hắc Vũ Tiễn	Hệ thủy PVE_Tụ tiễn thanh đồng	Hệ ngoại công		Hệ Thủy		10	pve				23	2	2	156	10
Hắc Vũ Tiễn	Hệ hỏa PVE_Tụ tiễn thanh đồng	Hệ ngoại công		Hệ Hỏa		10	pve				23	2	2	157	10
Hắc Vũ Tiễn	Hệ thổ PVE_Tụ tiễn thanh đồng	Hệ ngoại công		Hệ Thổ		10	pve				23	2	2	158	10
Tam Sách Đoạn Hầu Đao	Hệ mộc PVP_Phi đao thanh đồng	Hệ ngoại công		Hệ Mộc		10	pvp				22	2	2	159	10
Hắc Vũ Tiễn	Hệ mộc PVP_Tụ tiễn thanh đồng	Hệ ngoại công		Hệ Mộc		10	pvp				23	2	2	160	10
