Name	Kind	kind3	kind2	kind7	kind4	kind5	kind6	SuiteID	bVN	b2	Category	Genre	DetailType	ParticularType	Level
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng tím_Hộ uyển ngoại công nam hệ Thủy	Hệ ngoại công		Hệ Thủy	Nam	4	pvp	5			1	4	10	83	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng tím_Thủ trạc ngoại công nữ hệ Thủy	Hệ ngoại công		Hệ Thủy	Nữ	4	pvp	5			1	4	10	84	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng tím_Hộ uyển nội công nam hệ Thủy	Hệ nội công		Hệ Thủy	Nam	4	pvp	5			1	4	10	85	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng tím_Thủ trạc nội công nữ hệ Thủy	Hệ nội công		Hệ Thủy	Nữ	4	pvp	5			1	4	10	86	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng tím_Hộ uyển ngoại công nam hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nam	4	pvp	5			1	4	10	87	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng tím_Thủ trạc ngoại công nữ hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nữ	4	pvp	5			1	4	10	88	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng tím_Hộ uyển nội công nam hệ Hỏa	Hệ nội công		Hệ Hỏa	Nam	4	pvp	5			1	4	10	89	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng tím_Thủ trạc nội công nữ hệ Hỏa	Hệ nội công		Hệ Hỏa	Nữ	4	pvp	5			1	4	10	90	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng tím_Hộ uyển ngoại công nam hệ Thổ	Hệ ngoại công		Hệ Thổ	Nam	4	pvp	5			1	4	10	91	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng tím_Thủ trạc ngoại công nữ hệ Thổ	Hệ ngoại công		Hệ Thổ	Nữ	4	pvp	5			1	4	10	92	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng tím_Hộ uyển nội công nam hệ Thổ	Hệ nội công		Hệ Thổ	Nam	4	pvp	5			1	4	10	93	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng tím_Thủ trạc nội công nữ hệ Thổ	Hệ nội công		Hệ Thổ	Nữ	4	pvp	5			1	4	10	94	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam hệ Kim	Hệ ngoại công		Hệ Kim	Nam	5	pvp	5			1	4	10	95	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ hệ Kim	Hệ ngoại công		Hệ Kim	Nữ	5	pvp	5			1	4	10	96	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển nội công nam hệ Kim	Hệ nội công		Hệ Kim	Nam	5	pvp	5			1	4	10	97	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc nội công nữ hệ Kim	Hệ nội công		Hệ Kim	Nữ	5	pvp	5			1	4	10	98	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam hệ Mộc	Hệ ngoại công		hệ Mộc	Nam	5	pvp	5			1	4	10	99	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ hệ Mộc	Hệ ngoại công		hệ Mộc	Nữ	5	pvp	5			1	4	10	100	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển nội công nam hệ Mộc	Hệ nội công		hệ Mộc	Nam	5	pvp	5			1	4	10	101	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc nội công nữ hệ Mộc	Hệ nội công		hệ Mộc	Nữ	5	pvp	5			1	4	10	102	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam hệ Thủy	Hệ ngoại công		Hệ Thủy	Nam	5	pvp	5			1	4	10	103	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ hệ Thủy	Hệ ngoại công		Hệ Thủy	Nữ	5	pvp	5			1	4	10	104	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển nội công nam hệ Thủy	Hệ nội công		Hệ Thủy	Nam	5	pvp	5			1	4	10	105	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc nội công nữ hệ Thủy	Hệ nội công		Hệ Thủy	Nữ	5	pvp	5			1	4	10	106	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nam	5	pvp	5			1	4	10	107	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nữ	5	pvp	5			1	4	10	108	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển nội công nam hệ Hỏa	Hệ nội công		Hệ Hỏa	Nam	5	pvp	5			1	4	10	109	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc nội công nữ hệ Hỏa	Hệ nội công		Hệ Hỏa	Nữ	5	pvp	5			1	4	10	110	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam hệ Thổ	Hệ ngoại công		Hệ Thổ	Nam	5	pvp	5			1	4	10	111	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ hệ Thổ	Hệ ngoại công		Hệ Thổ	Nữ	5	pvp	5			1	4	10	112	10
Thủy Hoàng Long Hoàng Hộ Uyển	Bộ Thủy Hoàng cam_Hộ uyển nội công nam hệ Thổ	Hệ nội công		Hệ Thổ	Nam	5	pvp	5			1	4	10	113	10
Thủy Hoàng Long Hoàng Thủ Trạc	Bộ Thủy Hoàng cam_Thủ trạc nội công nữ hệ Thổ	Hệ nội công		Hệ Thổ	Nữ	5	pvp	5			1	4	10	114	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam ngoại công hệ Kim	Hệ ngoại công		Hệ Kim	Nam	6	pvp	1			1	4	10	441	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ ngoại công hệ Kim	Hệ ngoại công		Hệ Kim	Nữ	6	pvp	1			1	4	10	442	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam nội công hệ Kim	Hệ nội công		Hệ Kim	Nam	6	pvp	1			1	4	10	443	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ nội công hệ Kim	Hệ nội công		Hệ Kim	Nữ	6	pvp	1			1	4	10	444	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc	Nam	6	pvp	1			1	4	10	445	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc	Nữ	6	pvp	1			1	4	10	446	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam nội công hệ Mộc	Hệ nội công		hệ Mộc	Nam	6	pvp	1			1	4	10	447	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ nội công hệ Mộc	Hệ nội công		hệ Mộc	Nữ	6	pvp	1			1	4	10	448	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy	Nam	6	pvp	1			1	4	10	449	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy	Nữ	6	pvp	1			1	4	10	450	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam nội công hệ Thủy	Hệ nội công		Hệ Thủy	Nam	6	pvp	1			1	4	10	451	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ nội công hệ Thủy	Hệ nội công		Hệ Thủy	Nữ	6	pvp	1			1	4	10	452	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nam	6	pvp	1			1	4	10	453	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nữ	6	pvp	1			1	4	10	454	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam nội công hệ Hỏa	Hệ nội công		Hệ Hỏa	Nam	6	pvp	1			1	4	10	455	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ nội công hệ Hỏa	Hệ nội công		Hệ Hỏa	Nữ	6	pvp	1			1	4	10	456	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ	Nam	6	pvp	1			1	4	10	457	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ	Nữ	6	pvp	1			1	4	10	458	10
Tiêu Dao Thánh Lân Uyển	Bộ Tiêu Dao Bạch Ngân_Hộ uyển nam nội công hệ Thổ	Hệ nội công		Hệ Thổ	Nam	6	pvp	1			1	4	10	459	10
Tiêu Dao Tỏa Hồn Hoàn	Bộ Tiêu Dao Bạch Ngân_Thủ trạc nữ nội công hệ Thổ	Hệ nội công		Hệ Thổ	Nữ	6	pvp	1			1	4	10	460	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam ngoại công hệ Kim	Hệ ngoại công		Hệ Kim	Nam	7	pvp	1			1	4	10	461	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ ngoại công hệ Kim	Hệ ngoại công		Hệ Kim	Nữ	7	pvp	1			1	4	10	462	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam nội công hệ Kim	Hệ nội công		Hệ Kim	Nam	7	pvp	1			1	4	10	463	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ nội công hệ Kim	Hệ nội công		Hệ Kim	Nữ	7	pvp	1			1	4	10	464	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc	Nam	7	pvp	1			1	4	10	465	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc	Nữ	7	pvp	1			1	4	10	466	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam nội công hệ Mộc	Hệ nội công		hệ Mộc	Nam	7	pvp	1			1	4	10	467	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ nội công hệ Mộc	Hệ nội công		hệ Mộc	Nữ	7	pvp	1			1	4	10	468	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy	Nam	7	pvp	1			1	4	10	469	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy	Nữ	7	pvp	1			1	4	10	470	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam nội công hệ Thủy	Hệ nội công		Hệ Thủy	Nam	7	pvp	1			1	4	10	471	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ nội công hệ Thủy	Hệ nội công		Hệ Thủy	Nữ	7	pvp	1			1	4	10	472	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nam	7	pvp	1			1	4	10	473	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nữ	7	pvp	1			1	4	10	474	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam nội công hệ Hỏa	Hệ nội công		Hệ Hỏa	Nam	7	pvp	1			1	4	10	475	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ nội công hệ Hỏa	Hệ nội công		Hệ Hỏa	Nữ	7	pvp	1			1	4	10	476	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ	Nam	7	pvp	1			1	4	10	477	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ	Nữ	7	pvp	1			1	4	10	478	10
Tiêu Dao Hồng Hoang Uyển	Bộ Tiêu Dao Hoàng Kim_Hộ uyển nam nội công hệ Thổ	Hệ nội công		Hệ Thổ	Nam	7	pvp	1			1	4	10	479	10
Tiêu Dao Ngự Thần Hoàn	Bộ Tiêu Dao Hoàng Kim_Thủ trạc nữ nội công hệ Thổ	Hệ nội công		Hệ Thổ	Nữ	7	pvp	1			1	4	10	480	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ Kim	Hệ ngoại công		Hệ Kim	Nam	6	pvp	5			1	4	10	481	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ Kim	Hệ ngoại công		Hệ Kim	Nữ	6	pvp	5			1	4	10	482	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ Kim	Hệ nội công		Hệ Kim	Nam	6	pvp	5			1	4	10	483	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ Kim	Hệ nội công		Hệ Kim	Nữ	6	pvp	5			1	4	10	484	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc	Nam	6	pvp	5			1	4	10	485	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc	Nữ	6	pvp	5			1	4	10	486	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ Mộc	Hệ nội công		hệ Mộc	Nam	6	pvp	5			1	4	10	487	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ Mộc	Hệ nội công		hệ Mộc	Nữ	6	pvp	5			1	4	10	488	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy	Nam	6	pvp	5			1	4	10	489	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy	Nữ	6	pvp	5			1	4	10	490	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ Thủy	Hệ nội công		Hệ Thủy	Nam	6	pvp	5			1	4	10	491	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ Thủy	Hệ nội công		Hệ Thủy	Nữ	6	pvp	5			1	4	10	492	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nam	6	pvp	5			1	4	10	493	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nữ	6	pvp	5			1	4	10	494	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ Hỏa	Hệ nội công		Hệ Hỏa	Nam	6	pvp	5			1	4	10	495	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ Hỏa	Hệ nội công		Hệ Hỏa	Nữ	6	pvp	5			1	4	10	496	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ	Nam	6	pvp	5			1	4	10	497	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ	Nữ	6	pvp	5			1	4	10	498	10
Thủy Hoàng Thánh Lân Uyển	Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ Thổ	Hệ nội công		Hệ Thổ	Nam	6	pvp	5			1	4	10	499	10
Thủy Hoàng Tỏa Hồn Hoàn	Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ Thổ	Hệ nội công		Hệ Thổ	Nữ	6	pvp	5			1	4	10	500	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ Kim	Hệ ngoại công		Hệ Kim	Nam	7	pvp	5			1	4	10	501	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ Kim	Hệ ngoại công		Hệ Kim	Nữ	7	pvp	5			1	4	10	502	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ Kim	Hệ nội công		Hệ Kim	Nam	7	pvp	5			1	4	10	503	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ Kim	Hệ nội công		Hệ Kim	Nữ	7	pvp	5			1	4	10	504	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc	Nam	7	pvp	5			1	4	10	505	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ Mộc	Hệ ngoại công		hệ Mộc	Nữ	7	pvp	5			1	4	10	506	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ Mộc	Hệ nội công		hệ Mộc	Nam	7	pvp	5			1	4	10	507	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ Mộc	Hệ nội công		hệ Mộc	Nữ	7	pvp	5			1	4	10	508	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy	Nam	7	pvp	5			1	4	10	509	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ Thủy	Hệ ngoại công		Hệ Thủy	Nữ	7	pvp	5			1	4	10	510	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ Thủy	Hệ nội công		Hệ Thủy	Nam	7	pvp	5			1	4	10	511	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ Thủy	Hệ nội công		Hệ Thủy	Nữ	7	pvp	5			1	4	10	512	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nam	7	pvp	5			1	4	10	513	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ Hỏa	Hệ ngoại công		Hệ Hỏa	Nữ	7	pvp	5			1	4	10	514	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ Hỏa	Hệ nội công		Hệ Hỏa	Nam	7	pvp	5			1	4	10	515	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ Hỏa	Hệ nội công		Hệ Hỏa	Nữ	7	pvp	5			1	4	10	516	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ	Nam	7	pvp	5			1	4	10	517	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ Thổ	Hệ ngoại công		Hệ Thổ	Nữ	7	pvp	5			1	4	10	518	10
Thủy Hoàng Hồng Hoang Uyển	Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ Thổ	Hệ nội công		Hệ Thổ	Nam	7	pvp	5			1	4	10	519	10
Thủy Hoàng Ngự Thần Hoàn	Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ Thổ	Hệ nội công		Hệ Thổ	Nữ	7	pvp	5			1	4	10	520	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng xanh_Ngọc bội nam hệ Kim			Hệ Kim	Nam	3	pvp	5			1	4	11	31	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng xanh_Hương nang nữ hệ Kim			Hệ Kim	Nữ	3	pvp	5			1	4	11	32	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng xanh_Ngọc bội nam hệ Mộc			hệ Mộc	Nam	3	pvp	5			1	4	11	33	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng xanh_Hương nang nữ hệ Mộc			hệ Mộc	Nữ	3	pvp	5			1	4	11	34	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng xanh_Ngọc bội nam hệ Thủy			Hệ Thủy	Nam	3	pvp	5			1	4	11	35	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng xanh_Hương nang nữ hệ Thủy			Hệ Thủy	Nữ	3	pvp	5			1	4	11	36	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng xanh_Ngọc bội nam hệ Hỏa			Hệ Hỏa	Nam	3	pvp	5			1	4	11	37	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng xanh_Hương nang nữ hệ Hỏa			Hệ Hỏa	Nữ	3	pvp	5			1	4	11	38	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng xanh_Ngọc bội nam hệ Thổ			Hệ Thổ	Nam	3	pvp	5			1	4	11	39	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng xanh_Hương nang nữ hệ Thổ			Hệ Thổ	Nữ	3	pvp	5			1	4	11	40	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng tím_Ngọc bội nam hệ Kim			Hệ Kim	Nam	4	pvp	5			1	4	11	41	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng tím_Hương nang nữ hệ Kim			Hệ Kim	Nữ	4	pvp	5			1	4	11	42	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng tím_Ngọc bội nam hệ Mộc			hệ Mộc	Nam	4	pvp	5			1	4	11	43	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng tím_Hương nang nữ hệ Mộc			hệ Mộc	Nữ	4	pvp	5			1	4	11	44	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng tím_Ngọc bội nam hệ Thủy			Hệ Thủy	Nam	4	pvp	5			1	4	11	45	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng tím_Hương nang nữ hệ Thủy			Hệ Thủy	Nữ	4	pvp	5			1	4	11	46	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng tím_Ngọc bội nam hệ Hỏa			Hệ Hỏa	Nam	4	pvp	5			1	4	11	47	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng tím_Hương nang nữ hệ Hỏa			Hệ Hỏa	Nữ	4	pvp	5			1	4	11	48	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng tím_Ngọc bội nam hệ Thổ			Hệ Thổ	Nam	4	pvp	5			1	4	11	49	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng tím_Hương nang nữ hệ Thổ			Hệ Thổ	Nữ	4	pvp	5			1	4	11	50	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng cam_Ngọc bội nam hệ Kim			Hệ Kim	Nam	5	pvp	5			1	4	11	51	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng cam_Hương nang nữ hệ Kim			Hệ Kim	Nữ	5	pvp	5			1	4	11	52	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng cam_Ngọc bội nam hệ Mộc			hệ Mộc	Nam	5	pvp	5			1	4	11	53	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng cam_Hương nang nữ hệ Mộc			hệ Mộc	Nữ	5	pvp	5			1	4	11	54	10
Thủy Hoàng Long Vân Bội	Bộ Thủy Hoàng cam_Ngọc bội nam hệ Thủy			Hệ Thủy	Nam	5	pvp	5			1	4	11	55	10
Thủy Hoàng Long Vân Hương Nang	Bộ Thủy Hoàng cam_Hương nang nữ hệ Thủy			Hệ Thủy	Nữ	5	pvp	5			1	4	11	56	10
