MissileId	MissileName	MoveKind	NegativeDirection	PenetrateBarrier	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	HideWait2FlyEffect	UseNpcBlur1	NpcBlurAnimal1	AnimalStartAlpha1	AnimalChangeAlpha1	AnimFile1	SndFile1	UseNpcBlur2	NpcBlurAnimal2	AnimalStartAlpha2	AnimalChangeAlpha2	AnimFile2	SndFile2	UseNpcBlur3	NpcBlurAnimal3	AnimalStartAlpha3	AnimalChangeAlpha3	AnimFile3	SndFile3	UseNpcBlur4	NpcBlurAnimal4	AnimalStartAlpha4	AnimalChangeAlpha4	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
976	boss_cbt领头-月牙	1			0	10	2	1	2	0	18	105	2	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianwang\tw_90_zxzy_c.spr												\image\effect\fightskill\tianwang\tw_90_zxzy_d.spr										255	255	255	0
977	boss_cbt机关1子	1			0	10	2	1	2	0	0	27	10	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_100_cyj_c.spr												\image\effect\fightskill\tangmen\tm_90_ydsy_d.spr										255	255	255	0
978	boss_cbt陷阱-定身	0			1	10	5	1	5	0	9	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																											\image\effect\fightskill\tangmen\tm_70_csc_d.spr										255	255	255	0
979	boss_cbt陷阱-击退	0			1	10	5	1	5	0	9	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																											\image\effect\fightskill\tangmen\tm_30_dcg_d.spr										255	255	255	0
980	boss_cbt书生-自动定身子	0			0	10	3	0	3	1	9	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_30_xy_b.spr																						255	255	255	0
981	boss_cbt月姬-芒刺子子	0			0	10	3	0	3	0	181	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_30_ghj_b.spr												\image\effect\fightskill\tangmen\tm_30_ghj_d.spr	\audio\fightskill\tangmen\tm_csc_c.wav									255	255	255	0
982	boss_cbt书生-冲刺子	0			0	10	17	1	17	0	10	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																					\image\effect\fightskill\public\rage_gold_c.spr																255	255	255	0
983	烟花	0			0	10	1	0	1	0	326	325	0	0	0	1	0	0	0	0	0	0	1	0	0	0	50	50															\image\effect\fightskill\public\yanhua_1.spr																\image\effect\fightskill\public\yanhua_2.spr						255	255	255	0
984	我只是来占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
985	新服年兽_子	0			0	10	1	0	1	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\rage_fire_d.spr																						255	255	255	0
986	新服年兽_子子	1			0	10	3	0	3	1	6	13	30	0	0	1	0	0	0	0	0	50	1	0	0	0	50	50															\image\effect\fightskill\public\maogou_c.spr																\image\effect\fightskill\public\rage_wood_c.spr						255	255	255	0
987	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\bnbl.spr																						255	255	255	0
988	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\cygj.spr																						255	255	255	0
989	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\frdh.spr																						255	255	255	0
990	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\gxfc.spr																						255	255	255	0
991	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\qccz.spr																						255	255	255	0
992	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\sbns.spr																						255	255	255	0
993	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\wsry.spr																						255	255	255	0
994	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\xfak.spr																						255	255	255	0
995	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\wsry.spr																						255	255	255	0
996	越南烟花_占位	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\xfak.spr																						255	255	255	0
997	扔好多雪球子	1			0	10	3	0	3	0	0	18	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	5	35	5												\image\effect\fightskill\public\mihunxue_c.spr												\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
998	天降大雪人子	0			0	320	13	1	13	0	19	17	0	-40960	1024	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\feature\npc\passerby\passerby275\passerby275_st02.spr																						255	255	255	0
999	天降大雪人子子	0			0	10	13	1	13	0	41	40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\feature\npc\passerby\passerby275\passerby275_st02.spr												\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
1000	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1001	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1002	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1003	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1004	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1005	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1006	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1007	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1008	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1009	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1010	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1011	巨熊扑击	0			0	10	4	0	4	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	5	35	5												\image\feature\npc\animal\ani018\ani018_at01.spr																						255	255	255	0
1012	大石投掷	1			0	10	3	0	3	0	19	18	40	9	-9	1	0	0	0	1	0	0	0	0	0	0	50	50	5	35	5												\image\feature\npc\passerby\passerby354\passerby354_st02.spr												\image\feature\npc\passerby\passerby354\passerby354_st02.spr										255	255	255	0
1013	冲击掌	0			1	10	4	0	4	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_10_jrss_c.spr	\audio\fightskill\gaibang\gb_jrss_f.wav											\image\effect\fightskill\gaibang\gb_10_jrss_d.spr	\audio\fightskill\gaibang\gb_jrss_c.wav									255	255	255	0
1014	冲击掌	1			1	10	4	0	4	0	19	18	60	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	35	5												\image\effect\fightskill\gaibang\gb_10_jrss_c.spr	\audio\fightskill\gaibang\gb_jrss_f.wav											\image\effect\fightskill\gaibang\gb_10_jrss_d.spr	\audio\fightskill\gaibang\gb_jrss_c.wav									255	255	255	0
1015	苍狼炎	0			1	10	7	1	7	0	9	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_100_mcqh_b.spr																						255	255	255	0
1016	白鹿炎	0			1	10	7	1	7	0	9	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_aura_m.spr																						255	255	255	0
1017	狼牙拳	1			1	10	3	1	3	0	9	30	30	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_10_jrss_c.spr																						255	255	255	0
1018	白鹿击	1			1	10	3	1	3	0	9	30	30	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\guanxian_halo_5.spr																						255	255	255	0
1019	图腾	0			1	10	1	0	1	0	37	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\bigsword.spr																						255	255	255	0
1020	图腾	0			1	10	5	0	5	0	11	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_50_bdeg_a.spr																						255	255	255	0
1021	腾格尔之怒	0			1	10	41	0	41	0	18	90	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\rage_gold_c.spr																						255	255	255	0
1022	boss火焰山子弹	0			0	320	3	0	3	0	19	17	0	-40960	1024	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_90_txwg_d.spr																						255	255	255	0
1023	穿云	0			1	10	41	0	41	0	10	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
1024	穿云子	1			0	10	3	0	3	0	21	20	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_90_shly_d.spr																						255	255	255	0
1025	颈击	0			0	10	1	0	1	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	5	35	5												\image\effect\fightskill\tangmen\tm_30_dcg_b.spr																						255	255	255	0
1026	风痕隐形子弹	1			0	10	1	0	1	0	73	72	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
1027	风痕定点子弹	0			0	10	1	0	1	0	37	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_hff_c.spr																						255	255	255	0
1028	风痕爆炸	0			0	10	3	0	3	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_30_qff_d.spr																						255	255	255	0
1029	击退线	0			0	10	1	0	1	0	37	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_hff_c.spr																						255	255	255	0
1030	击退线	0			0	10	4	0	4	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_30_qff_d.spr																						255	255	255	0
1031	缠绕	0			0	10	1	0	1	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_70_csc_d.spr																						255	255	255	0
1032	缠绕	0			0	10	4	0	4	0	12	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_10_cyr_d.spr																						255	255	255	0
1033	藤蔓	1			0	10	1	0	1	0	361	360	6	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
1034	藤蔓	0			0	10	1	0	1	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_70_csc_d.spr																						255	255	255	0
1035	火圈	0			0	10	3	0	3	0	18	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_90_yhfc_d.spr																						255	255	255	0
1036	黑斑	0			0	10	1	0	1	0	37	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_6.spr																						255	255	255	0
1037	蚊香	1			0	10	3	0	3	0	0	45	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\mihunxue_c.spr																						255	255	255	0
1038	地裂	0			0	10	1	0	1	0	37	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_30_dcg_b.spr																						255	255	255	0
1039	地裂伤害	0			0	10	3	0	3	0	9	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_10_cyr_d.spr																						255	255	255	0
1040	同心圆	0			0	10	4	0	4	0	37	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianwang\tw_90_ptz_c.spr																						255	255	255	0
1041	同心圆	1			0	10	1	0	1	0	25	42	16	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
1042	加攻击力	0			0	10	13	0	13	0	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_70_lyzq_b.spr												\image\effect\fightskill\cuiyan\cy_100_ylxf_a.spr										255	255	255	0
1043	黄圈	0			0	10	5	0	5	1	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
1044	蓝圈	0			0	10	5	0	5	1	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
1045	樱花	0			0	10	3	0	3	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_50_fxcy_b.spr																						255	255	255	0
1046	花	0			0	10	4	0	4	1	38	37	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_120_qxjq_a.spr																						255	255	255	0
1047	定身	0			0	10	1	0	1	1	3	240	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_120_ydch_b.spr																						255	255	255	0
1048	菊花残隐形子弹	0			0	10	1	0	1	0	271	270	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_120_ydch_b.spr																						255	255	255	0
1049	排毒清buff	0			0	10	7	0	7	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
1050	排毒	1			0	10	1	0	1	0	23	11	10	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
1051	养颜	0			0	10	3	0	3	0	5	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_90_bxxl_d.spr																						255	255	255	0
1052	花	0			0	10	4	0	4	1	9	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_120_qxjq_a.spr																						255	255	255	0
1053	套马杆	1			0	10	4	0	4	0	36	70	21	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\taomagan.spr																						255	255	255	0
1054	毒浪	1			0	10	1	1	1	0	0	9	16	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\daliduanshi\ds_110_mdz_b.spr																						255	255	255	0
1055	毒浪	100			0	10	1	0	1	0	0	32	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\daliduanshi\ds_100_xbjj_c.spr																						255	255	255	0
1056	持续伤害子弹	0			1	10	41	0	41	1	9	64	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\rage_gold_c.spr																						255	255	255	0
1057	龙形	1			1	10	2	0	2	0	21	40	32	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0															\image\effect\fightskill\gaibang\gb_60_scll_a.spr																						255	255	255	0
1058	玫瑰buff	0			1	10	1	0	1	0	33	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\shb2.spr																						255	255	255	0
1059	隐形	0			1	10	30	0	30	1	1	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
1060	云龙击	1			1	10	2	0	2	0	6	16	55	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_90_ylj_c.spr												\image\effect\fightskill\tianren\tr_90_ylj_d.spr										255	255	255	0
1061	Boss-万雷诀子子子	0			1	10	5	0	5	0	45	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\shaolin\sl_10_fmdf_d.spr													\audio\fightskill\tianren\tr_yhfc_c.wav									255	255	255	0
1062	Boss-草原之风	0			0	10	4	1	4	0	37	36	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_100_yfs_a.spr																						255	255	255	0
1063	Boss-抹茶凤爪子	100			0	10	2	1	2	0	0	15	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudu\wu_90_xyz_c.spr												\image\effect\fightskill\wudu\wu_90_yfsg_d.spr										255	255	255	0
1064	Boss-巾帼炽刃子	0			0	10	3	1	3	1	9	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_50_tsth_d1.spr	\audio\fightskill\tianren\tr_tsth_v.wav					\image\effect\fightskill\tianren\tr_50_tsth_d2.spr																255	255	255	0
1065	Boss-丐帮广播体操子	0			0	10	5	0	5	1	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_110_dgzf_c.spr	\audio\fightskill\gaibang\gb_txwg_f.wav											\image\effect\fightskill\gaibang\gb_90_txwg_d.spr	\audio\fightskill\gaibang\gb_txwg_c.wav									255	255	255	0
1066	Boss-怒气爆发	0			0	10	1	0	1	0	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\other\state_rage2.spr																						255	255	255	0
1067	自身形象子弹	1			0	10	5	1	5	1	55	54	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50											1	1																									255	255	255	0
1068	Boss-万剑必杀热身子	1			0	10	1	1	1	0	20	15	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_70_ls_b.spr																						255	255	255	0
1069	Boss-万剑必杀子	100			0	10	1	0	1	0	0	36	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_50_jyfg_c2.spr												\image\effect\fightskill\emei\em_10_pxcy_d.spr										255	255	255	0
1070	Boss-万龙噬首热身子	1			0	10	1	1	1	0	20	15	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\chengshuangshi.spr																						255	255	255	0
1071	Boss-万龙噬首子	100			0	10	1	0	1	0	0	36	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_50_klyh_c.spr												\image\effect\fightskill\gaibang\gb_90_flzt_d.spr										255	255	255	0
1072	boss028形象子弹	1			0	10	4	1	4	0	12	11	40	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50	5	64	0												\image\feature\npc\enemy\boss028\boss028_at01.spr																						255	255	255	0
1073	enemy241形象子弹	1			0	10	4	1	4	0	16	15	40	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50	5	64	0												\image\feature\npc\enemy\enemy241\enemy241_at01.spr																						255	255	255	0
1074	Boss-芋头香芒卷子子	1			0	10	2	1	2	1	9	24	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\emei\em_110_jyfg_c2.spr	\audio\fightskill\emei\em_yyzq_f.wav												\audio\fightskill\emei\em_pxcy_c.wav									255	255	255	0
1075	Boss-推进八卦电子	0			1	10	2	1	2	0	17	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudang\wd_10_bjef_c.spr	\audio\fightskill\wudang\wd_bjef_f.wav											\image\effect\fightskill\wudang\wd_10_bjef_d.spr										255	255	255	0
1076	Boss-扇形箭雨乘三	0			0	10	1	0	1	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\daliduanshi\ds_50_jymt_c.spr																						255	255	255	0
1077	Boss-扇形箭雨乘三子	5			1	10	2	1	2	0	0	54	50	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\daliduanshi\ds_50_jymt_c.spr												\image\effect\fightskill\daliduanshi\ds_50_jymt_d.spr										255	255	255	0
1078	Boss-孤独九锤子子	5			1	10	3	0	3	0	0	21	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianwang\tw_90_clj_c.spr												\image\effect\fightskill\tianwang\tw_90_clj_d.spr										255	255	255	0
1079	Boss-自动伤害子	0			0	10	9	1	9	0	22	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudang\wd_120_wjgz_b.spr												\image\effect\fightskill\wudang\wd_50_wwwj_d.spr										255	255	255	0
1080	task_化解并反弹伤害	0			0	10	2	1	2	0	91	90	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\chengshuangshi.spr	\audio\fightskill\tianren\tr_tzly_f.wav											\image\effect\fightskill\npc\npc_l_melee_fire_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
1081	家族PVP战场占位	0			0	10	4	1	4	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50															\image\effect\fightskill\public\state_freeze.spr																						255	255	255	0
1082	反弹主子弹	0			1	10	1	0	1	0	0	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\gaibang\gb_50_klyh_d.spr																						255	255	255	0
1083	反弹子子弹	0			1	10	60	0	60	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
1084	双月	0			0	10	3	0	3	0	55	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_10_kts_d.spr																						255	255	255	0
1085	法阵	5			0	10	3	0	3	1	18	360	18	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_100_fxph_a.spr																						255	255	255	0
1086	乱刃	0			0	10	7	0	7	0	1	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\shaolin\sl_100_dcrlz_c.spr																						255	255	255	0
1087	菊花残子技能	1			1	10	2	0	2	0	31	30	15	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_10_fyzy_c.spr												\image\effect\fightskill\emei\em_10_fyzy_c.spr	\audio\fightskill\emei\em_pxcy_c.wav									255	255	255	0
1088	推人	1			0	10	5	0	5	0	19	15	50	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\kunlun\kl_120_fhlz_b.spr																						255	255	255	0
1089	乱刃飞行子弹	1			0	10	4	0	4	0	26	25	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianwang\tw_90_clj_c.spr																						255	255	255	0
1090	斥候风	100			0	10	3	0	3	0	5	30	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_90_axxf_c.spr																						255	255	255	0
1091	加抗性	0			0	10	13	0	13	0	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_70_dgxf_b.spr												\image\effect\fightskill\kunlun\kl_70_dgxf_a.spr										255	255	255	0
1092	双月伤害子弹	0			0	10	3	0	3	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_10_kts_d.spr																						255	255	255	0
1093	同心圆伤害	0			0	10	3	0	3	0	9	144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianwang\tw_90_ptz_c.spr																						255	255	255	0
1094	黑月	0			0	10	5	1	5	0	30	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_50_tldw_a.spr												\image\effect\fightskill\wudu\wu_10_xdds_d.spr										255	255	255	0
1095	隐形大范围长时间子弹	0			1	10	41	0	41	0	0	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
1096	花种_子	0			1	10	5	0	5	0	9	64	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_90_seqx_a.spr																						255	255	255	0
1097	破军	1			0	10	2	0	2	0	5	20	45	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\shaolin\sl_10_fmdf_c.spr						\image\effect\fightskill\shaolin\sl_10_fmdf_d.spr																255	255	255	0
1098	烈风技	1			0	10	3	0	3	0	5	50	9	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_hff_c.spr						\image\effect\fightskill\shaolin\sl_10_fmdf_d.spr																255	255	255	0
1099	天云之压	0			0	10	4	1	4	0	5	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_7.spr																						255	255	255	0
1100	天云之压	0			0	10	4	1	4	0	5	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_7.spr																						255	255	255	0
1101	天云之压	0			0	10	4	1	4	0	5	270	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_7.spr																						255	255	255	0
1102	天云之压	0			0	10	4	1	4	0	5	360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_7.spr																						255	255	255	0
1103	天云之压	0			0	10	4	1	4	0	5	450	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_7.spr																						255	255	255	0
1104	卷形	1			0	10	4	1	4	0	5	25	30	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_100_ylxf_a.spr																						255	255	255	0
