MapId	Id	IsDisable	PosType	Icon	PosX	PosY	Text	Size	Color	PosXDis	PosYDis
1831	3	0	1		1808	3203	龙柱三	18	yellow	0	0
1831	4	0	1		1927	3575	龙柱四	18	yellow	0	0
1831	5	0	1		1960	3471	龙柱五	18	yellow	0	0
1831	6	0	1	\image\ui\001a\minimap\yellowpoint.spr	1765	3408	铁浮城王座	12	yellow	0	0
1831	7	0	1	\image\ui\001a\minimap\yellowpoint.spr	1872	3358	营地一	12	yellow	0	0
1831	8	0	1	\image\ui\001a\minimap\yellowpoint.spr	1790	3543	营地二	12	yellow	0	0
1831	9	0	1	\image\ui\001a\minimap\yellowpoint.spr	1672	3384	营地三	12	yellow	0	0
1832	1	0	1		1786	3453	王座	18	yellow	0	0
1832	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1512	3695	营地八	12	yellow	0	0
1832	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1513	3251	营地一	12	yellow	0	0
1832	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1618	3138	营地二	12	yellow	0	0
1832	5	0	1	\image\ui\001a\minimap\yellowpoint.spr	2067	3710	营地五	12	yellow	0	0
1832	6	0	1	\image\ui\001a\minimap\yellowpoint.spr	1962	3824	营地六	12	yellow	0	0
1832	7	0	1	\image\ui\001a\minimap\yellowpoint.spr	1978	3116	营地三	12	yellow	0	0
1832	8	0	1	\image\ui\001a\minimap\yellowpoint.spr	2070	3227	营地四	12	yellow	0	0
1832	9	0	1	\image\ui\001a\minimap\yellowpoint.spr	1621	3812	营地七	12	yellow	0	0
1832	10	0	1		1626	3466	龙柱一	18	yellow	0	0
1832	11	0	1		1788	3627	龙柱二	18	yellow	0	0
1832	12	0	1		1952	3462	龙柱三	18	yellow	0	0
1832	13	0	1		1788	3300	龙柱四	18	yellow	0	0
1839	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1625	3556	传送点	12	yellow	0	0
1839	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1616	3268	传送点	12	yellow	0	0
1839	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1418	3407	传送点	12	yellow	0	0
1839	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1411	3176	传送点	12	yellow	0	0
1839	5	0	1		1421	3261	区域一	18	yellow	0	0
1839	6	0	1		1584	3261	区域二	18	yellow	0	0
1839	7	0	1		1421	3475	区域三	18	yellow	0	0
1839	8	0	1		1584	3475	区域四	18	yellow	0	0
1846	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1846	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1846	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1847	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1847	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1847	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1840	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1625	3556	传送点	12	yellow	0	0
1840	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1616	3268	传送点	12	yellow	0	0
1840	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1418	3407	传送点	12	yellow	0	0
1840	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1411	3176	传送点	12	yellow	0	0
1840	5	0	1		1421	3261	区域一	18	yellow	0	0
1840	6	0	1		1584	3261	区域二	18	yellow	0	0
1840	7	0	1		1421	3475	区域三	18	yellow	0	0
1840	8	0	1		1584	3475	区域四	18	yellow	0	0
1848	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1848	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1848	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1849	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1849	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1849	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1841	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1625	3556	传送点	12	yellow	0	0
1841	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1616	3268	传送点	12	yellow	0	0
1841	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1418	3407	传送点	12	yellow	0	0
1841	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1411	3176	传送点	12	yellow	0	0
1841	5	0	1		1421	3261	区域一	18	yellow	0	0
1841	6	0	1		1584	3261	区域二	18	yellow	0	0
1841	7	0	1		1421	3475	区域三	18	yellow	0	0
1841	8	0	1		1584	3475	区域四	18	yellow	0	0
1850	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1850	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1850	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1851	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1851	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1851	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1842	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1625	3556	传送点	12	yellow	0	0
1842	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1616	3268	传送点	12	yellow	0	0
1842	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1418	3407	传送点	12	yellow	0	0
1842	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1411	3176	传送点	12	yellow	0	0
1842	5	0	1		1421	3261	区域一	18	yellow	0	0
1842	6	0	1		1584	3261	区域二	18	yellow	0	0
1842	7	0	1		1421	3475	区域三	18	yellow	0	0
1842	8	0	1		1584	3475	区域四	18	yellow	0	0
1852	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1852	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1852	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1853	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1853	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1853	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1843	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1625	3556	传送点	12	yellow	0	0
1843	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1616	3268	传送点	12	yellow	0	0
1843	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1418	3407	传送点	12	yellow	0	0
1843	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1411	3176	传送点	12	yellow	0	0
1843	5	0	1		1421	3261	区域一	18	yellow	0	0
1843	6	0	1		1584	3261	区域二	18	yellow	0	0
1843	7	0	1		1421	3475	区域三	18	yellow	0	0
1843	8	0	1		1584	3475	区域四	18	yellow	0	0
1854	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1854	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1854	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1855	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1855	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1855	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1844	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1625	3556	传送点	12	yellow	0	0
1844	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1616	3268	传送点	12	yellow	0	0
1844	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1418	3407	传送点	12	yellow	0	0
1844	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1411	3176	传送点	12	yellow	0	0
1844	5	0	1		1421	3261	区域一	18	yellow	0	0
1844	6	0	1		1584	3261	区域二	18	yellow	0	0
1844	7	0	1		1421	3475	区域三	18	yellow	0	0
1844	8	0	1		1584	3475	区域四	18	yellow	0	0
1856	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1856	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1856	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1857	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1857	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1857	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1845	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1625	3556	传送点	12	yellow	0	0
1845	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1616	3268	传送点	12	yellow	0	0
1845	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1418	3407	传送点	12	yellow	0	0
1845	4	0	1	\image\ui\001a\minimap\yellowpoint.spr	1411	3176	传送点	12	yellow	0	0
1845	5	0	1		1421	3261	区域一	18	yellow	0	0
1845	6	0	1		1584	3261	区域二	18	yellow	0	0
1845	7	0	1		1421	3475	区域三	18	yellow	0	0
1845	8	0	1		1584	3475	区域四	18	yellow	0	0
1858	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1858	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1858	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1859	1	0	1	\image\ui\001a\minimap\yellowpoint.spr	1687	3275	车夫	12	yellow	0	0
1859	2	0	1	\image\ui\001a\minimap\yellowpoint.spr	1698	3288	商人	12	yellow	0	0
1859	3	0	1	\image\ui\001a\minimap\yellowpoint.spr	1714	3302	物品保管人	12	yellow	0	0
1893	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1893	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1893	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1893	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1893	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1893	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1893	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1893	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1893	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1893	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1893	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1893	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1893	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1893	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1893	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1893	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1894	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1894	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1894	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1894	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1894	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1894	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1894	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1894	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1894	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1894	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1894	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1894	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1894	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1894	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1894	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1894	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1895	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1895	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1895	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1895	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1895	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1895	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1895	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1895	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1895	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1895	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1895	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1895	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1895	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1895	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1895	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1895	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1896	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1896	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1896	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1896	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1896	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1896	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1896	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1896	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1896	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1896	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1896	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1896	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1896	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1896	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1896	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1896	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1897	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1897	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1897	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1897	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1897	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1897	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1897	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1897	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1897	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1897	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1897	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1897	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1897	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1897	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1897	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1897	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1898	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1898	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1898	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1898	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1898	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1898	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1898	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1898	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1898	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1898	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1898	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1898	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1898	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1898	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1898	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1898	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1899	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1899	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1899	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1899	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1899	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1899	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1899	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1899	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1899	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1899	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1899	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1899	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1899	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1899	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1899	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1899	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1900	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1900	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1900	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1900	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1900	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1900	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1900	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1900	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1900	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1900	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1900	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1900	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1900	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1900	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1900	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1900	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1901	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1901	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1901	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1901	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1901	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1901	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1901	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1901	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1901	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1901	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1901	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1901	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1901	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1901	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1901	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1901	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1902	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1902	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1902	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1902	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1902	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1902	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1902	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
1902	8	0	0	\image\ui\001a\minimap\yellowpoint.spr	524	170	会场传送人	12	yellow	0	4
1902	9	0	0	\image\ui\001a\minimap\yellowpoint.spr	132	266	会场官员	12	yellow	0	4
1902	10	0	0	\image\ui\001a\minimap\yellowpoint.spr	174	240	物品保管人	12	yellow	0	4
1902	11	0	0	\image\ui\001a\minimap\yellowpoint.spr	230	212	会场商人	12	yellow	0	4
1902	12	0	0	\image\ui\001a\minimap\yellowpoint.spr	140	198	会场传送人	12	yellow	0	4
1902	13	0	0	\image\ui\001a\minimap\yellowpoint.spr	278	336	会场官员	12	yellow	0	4
1902	14	0	0	\image\ui\001a\minimap\yellowpoint.spr	316	308	物品保管人	12	yellow	0	4
1902	15	0	0	\image\ui\001a\minimap\yellowpoint.spr	373	282	会场商人	12	yellow	0	4
1902	16	0	0	\image\ui\001a\minimap\yellowpoint.spr	282	270	会场传送人	12	yellow	0	4
1903	1	0	0	\image\ui\001a\minimap\yellowpoint.spr	332	162	会场官员	12	yellow	0	4
1903	2	0	0	\image\ui\001a\minimap\yellowpoint.spr	376	134	物品保管人	12	yellow	0	4
1903	3	0	0	\image\ui\001a\minimap\yellowpoint.spr	442	134	会场商人	12	yellow	0	4
1903	4	0	0	\image\ui\001a\minimap\yellowpoint.spr	388	102	会场传送人	12	yellow	0	4
1903	5	0	0	\image\ui\001a\minimap\yellowpoint.spr	474	234	会场官员	12	yellow	0	4
1903	6	0	0	\image\ui\001a\minimap\yellowpoint.spr	520	204	物品保管人	12	yellow	0	4
1903	7	0	0	\image\ui\001a\minimap\yellowpoint.spr	582	206	会场商人	12	yellow	0	4
