Id	Faction	nRoute	Sex	szGDPL
45	6	1	1	"2,8,157,7"
45	6	2	1	"2,8,157,7"
45	7	1	1	"2,8,177,7"
45	7	2	1	"2,8,177,7"
45	8	1	1	"2,8,177,7"
45	8	2	1	"2,8,177,7"
45	9	1	1	"2,8,197,7"
45	9	2	1	"2,8,197,7"
45	10	1	1	"2,8,197,7"
45	10	2	1	"2,8,197,7"
45	11	1	1	"2,8,137,7"
45	11	2	1	"2,8,137,7"
45	12	1	1	"2,8,157,7"
45	12	2	1	"2,8,157,7"
45	13	1	1	"2,8,197,7"
45	13	2	1	"2,8,197,7"
46	1	1	0	"2,4,57,7"
46	1	2	0	"2,4,57,7"
46	2	1	0	"2,4,57,7"
46	2	2	0	"2,4,57,7"
46	3	1	0	"2,4,67,7"
46	3	2	0	"2,4,67,7"
46	4	1	0	"2,4,67,7"
46	4	2	0	"2,4,67,7"
46	5	1	0	"2,4,77,7"
46	5	2	0	"2,4,77,7"
46	6	1	0	"2,4,77,7"
46	6	2	0	"2,4,77,7"
46	7	1	0	"2,4,87,7"
46	7	2	0	"2,4,87,7"
46	8	1	0	"2,4,87,7"
46	8	2	0	"2,4,87,7"
46	9	1	0	"2,4,97,7"
46	9	2	0	"2,4,97,7"
46	10	1	0	"2,4,97,7"
46	10	2	0	"2,4,97,7"
46	11	1	0	"2,4,67,7"
46	11	2	0	"2,4,67,7"
46	12	1	0	"2,4,77,7"
46	12	2	0	"2,4,77,7"
46	13	1	0	"2,4,97,7"
46	13	2	0	"2,4,97,7"
46	1	1	1	"2,4,57,7"
46	1	2	1	"2,4,57,7"
46	2	1	1	"2,4,57,7"
46	2	2	1	"2,4,57,7"
46	3	1	1	"2,4,67,7"
46	3	2	1	"2,4,67,7"
46	4	1	1	"2,4,67,7"
46	4	2	1	"2,4,67,7"
46	5	1	1	"2,4,77,7"
46	5	2	1	"2,4,77,7"
46	6	1	1	"2,4,77,7"
46	6	2	1	"2,4,77,7"
46	7	1	1	"2,4,87,7"
46	7	2	1	"2,4,87,7"
46	8	1	1	"2,4,87,7"
46	8	2	1	"2,4,87,7"
46	9	1	1	"2,4,97,7"
46	9	2	1	"2,4,97,7"
46	10	1	1	"2,4,97,7"
46	10	2	1	"2,4,97,7"
46	11	1	1	"2,4,67,7"
46	11	2	1	"2,4,67,7"
46	12	1	1	"2,4,77,7"
46	12	2	1	"2,4,77,7"
46	13	1	1	"2,4,97,7"
46	13	2	1	"2,4,97,7"
47	1	1	0	"2,3,229,7"
47	1	2	0	"2,3,209,7"
47	2	1	0	"2,3,209,7"
47	2	2	0	"2,3,209,7"
47	3	1	0	"2,3,249,7"
47	3	2	0	"2,3,249,7"
47	4	1	0	"2,3,249,7"
47	4	2	0	"2,3,269,7"
47	5	1	0	"2,3,309,7"
47	5	2	0	"2,3,309,7"
47	6	1	0	"2,3,309,7"
47	6	2	0	"2,3,309,7"
47	7	1	0	"2,3,349,7"
47	7	2	0	"2,3,349,7"
47	8	1	0	"2,3,329,7"
47	8	2	0	"2,3,349,7"
47	9	1	0	"2,3,389,7"
47	9	2	0	"2,3,369,7"
47	10	1	0	"2,3,389,7"
47	10	2	0	"2,3,389,7"
47	11	1	0	"2,3,249,7"
47	11	2	0	"2,3,249,7"
47	12	1	0	"2,3,289,7"
47	12	2	0	"2,3,309,7"
47	13	1	0	"2,3,1401,7"
47	13	2	0	"2,3,1401,7"
47	1	1	1	"2,3,239,7"
47	1	2	1	"2,3,219,7"
47	2	1	1	"2,3,219,7"
47	2	2	1	"2,3,219,7"
47	3	1	1	"2,3,259,7"
47	3	2	1	"2,3,259,7"
47	4	1	1	"2,3,259,7"
47	4	2	1	"2,3,279,7"
47	5	1	1	"2,3,319,7"
47	5	2	1	"2,3,319,7"
47	6	1	1	"2,3,319,7"
47	6	2	1	"2,3,319,7"
47	7	1	1	"2,3,359,7"
47	7	2	1	"2,3,359,7"
47	8	1	1	"2,3,339,7"
47	8	2	1	"2,3,359,7"
47	9	1	1	"2,3,399,7"
47	9	2	1	"2,3,379,7"
47	10	1	1	"2,3,399,7"
47	10	2	1	"2,3,399,7"
47	11	1	1	"2,3,259,7"
47	11	2	1	"2,3,259,7"
47	12	1	1	"2,3,299,7"
47	12	2	1	"2,3,319,7"
47	13	1	1	"2,3,1411,7"
47	13	2	1	"2,3,1411,7"
48	1	1	0	"2,5,57,7"
48	1	2	0	"2,5,57,7"
48	2	1	0	"2,5,57,7"
48	2	2	0	"2,5,57,7"
48	3	1	0	"2,5,67,7"
48	3	2	0	"2,5,67,7"
48	4	1	0	"2,5,67,7"
48	4	2	0	"2,5,67,7"
48	5	1	0	"2,5,77,7"
48	5	2	0	"2,5,77,7"
48	6	1	0	"2,5,77,7"
48	6	2	0	"2,5,77,7"
48	7	1	0	"2,5,87,7"
48	7	2	0	"2,5,87,7"
48	8	1	0	"2,5,87,7"
48	8	2	0	"2,5,87,7"
48	9	1	0	"2,5,97,7"
48	9	2	0	"2,5,97,7"
48	10	1	0	"2,5,97,7"
48	10	2	0	"2,5,97,7"
48	11	1	0	"2,5,67,7"
48	11	2	0	"2,5,67,7"
48	12	1	0	"2,5,77,7"
48	12	2	0	"2,5,77,7"
48	13	1	0	"2,5,97,7"
48	13	2	0	"2,5,97,7"
48	1	1	1	"2,5,57,7"
48	1	2	1	"2,5,57,7"
48	2	1	1	"2,5,57,7"
48	2	2	1	"2,5,57,7"
48	3	1	1	"2,5,67,7"
48	3	2	1	"2,5,67,7"
48	4	1	1	"2,5,67,7"
48	4	2	1	"2,5,67,7"
48	5	1	1	"2,5,77,7"
48	5	2	1	"2,5,77,7"
48	6	1	1	"2,5,77,7"
48	6	2	1	"2,5,77,7"
48	7	1	1	"2,5,87,7"
48	7	2	1	"2,5,87,7"
48	8	1	1	"2,5,87,7"
48	8	2	1	"2,5,87,7"
48	9	1	1	"2,5,97,7"
48	9	2	1	"2,5,97,7"
48	10	1	1	"2,5,97,7"
48	10	2	1	"2,5,97,7"
48	11	1	1	"2,5,67,7"
48	11	2	1	"2,5,67,7"
48	12	1	1	"2,5,77,7"
48	12	2	1	"2,5,77,7"
48	13	1	1	"2,5,97,7"
48	13	2	1	"2,5,97,7"
49	1	1	0	"2,9,227,7"
49	1	2	0	"2,9,207,7"
49	2	1	0	"2,9,207,7"
49	2	2	0	"2,9,207,7"
49	3	1	0	"2,9,247,7"
49	3	2	0	"2,9,247,7"
49	4	1	0	"2,9,247,7"
49	4	2	0	"2,9,267,7"
49	5	1	0	"2,9,307,7"
49	5	2	0	"2,9,307,7"
49	6	1	0	"2,9,307,7"
49	6	2	0	"2,9,307,7"
49	7	1	0	"2,9,347,7"
49	7	2	0	"2,9,347,7"
49	8	1	0	"2,9,327,7"
49	8	2	0	"2,9,347,7"
49	9	1	0	"2,9,387,7"
49	9	2	0	"2,9,367,7"
49	10	1	0	"2,9,387,7"
49	10	2	0	"2,9,387,7"
49	11	1	0	"2,9,247,7"
49	11	2	0	"2,9,247,7"
49	12	1	0	"2,9,287,7"
49	12	2	0	"2,9,307,7"
49	13	1	0	"2,9,1027,7"
49	13	2	0	"2,9,1027,7"
49	1	1	1	"2,9,297,7"
49	1	2	1	"2,9,217,7"
49	2	1	1	"2,9,217,7"
49	2	2	1	"2,9,217,7"
49	3	1	1	"2,9,257,7"
49	3	2	1	"2,9,257,7"
49	4	1	1	"2,9,257,7"
49	4	2	1	"2,9,277,7"
49	5	1	1	"2,9,317,7"
49	5	2	1	"2,9,317,7"
49	6	1	1	"2,9,317,7"
49	6	2	1	"2,9,317,7"
49	7	1	1	"2,9,357,7"
49	7	2	1	"2,9,357,7"
49	8	1	1	"2,9,357,7"
49	8	2	1	"2,9,357,7"
49	9	1	1	"2,9,397,7"
49	9	2	1	"2,9,377,7"
49	10	1	1	"2,9,397,7"
49	10	2	1	"2,9,397,7"
49	11	1	1	"2,9,257,7"
49	11	2	1	"2,9,257,7"
49	12	1	1	"2,9,297,7"
49	12	2	1	"2,9,317,7"
49	13	1	1	"2,9,1037,7"
49	13	2	1	"2,9,1037,7"
51	1	1	0	"2,7,110,8"
51	1	2	0	"2,7,110,8"
51	2	1	0	"2,7,110,8"
51	2	2	0	"2,7,110,8"
51	3	1	0	"2,7,130,8"
51	3	2	0	"2,7,130,8"
51	4	1	0	"2,7,130,8"
51	4	2	0	"2,7,130,8"
51	5	1	0	"2,7,150,8"
51	5	2	0	"2,7,150,8"
51	6	1	0	"2,7,150,8"
51	6	2	0	"2,7,150,8"
51	7	1	0	"2,7,170,8"
51	7	2	0	"2,7,170,8"
51	8	1	0	"2,7,170,8"
51	8	2	0	"2,7,170,8"
51	9	1	0	"2,7,190,8"
51	9	2	0	"2,7,190,8"
51	10	1	0	"2,7,190,8"
51	10	2	0	"2,7,190,8"
51	11	1	0	"2,7,130,8"
51	11	2	0	"2,7,130,8"
51	12	1	0	"2,7,150,8"
51	12	2	0	"2,7,150,8"
51	13	1	0	"2,7,190,8"
51	13	2	0	"2,7,190,8"
51	1	1	1	"2,7,120,8"
51	1	2	1	"2,7,120,8"
51	2	1	1	"2,7,120,8"
51	2	2	1	"2,7,120,8"
51	3	1	1	"2,7,140,8"
51	3	2	1	"2,7,140,8"
51	4	1	1	"2,7,140,8"
51	4	2	1	"2,7,140,8"
51	5	1	1	"2,7,160,8"
51	5	2	1	"2,7,160,8"
51	6	1	1	"2,7,160,8"
51	6	2	1	"2,7,160,8"
51	7	1	1	"2,7,180,8"
51	7	2	1	"2,7,180,8"
51	8	1	1	"2,7,180,8"
51	8	2	1	"2,7,180,8"
51	9	1	1	"2,7,200,8"
51	9	2	1	"2,7,200,8"
51	10	1	1	"2,7,200,8"
51	10	2	1	"2,7,200,8"
51	11	1	1	"2,7,140,8"
51	11	2	1	"2,7,140,8"
51	12	1	1	"2,7,160,8"
51	12	2	1	"2,7,160,8"
51	13	1	1	"2,7,200,8"
51	13	2	1	"2,7,200,8"
52	1	1	0	"2,6,59,8"
52	1	2	0	"2,6,59,8"
52	2	1	0	"2,6,59,8"
52	2	2	0	"2,6,59,8"
52	3	1	0	"2,6,69,8"
52	3	2	0	"2,6,69,8"
52	4	1	0	"2,6,69,8"
52	4	2	0	"2,6,69,8"
52	5	1	0	"2,6,79,8"
52	5	2	0	"2,6,79,8"
52	6	1	0	"2,6,79,8"
52	6	2	0	"2,6,79,8"
52	7	1	0	"2,6,89,8"
52	7	2	0	"2,6,89,8"
52	8	1	0	"2,6,89,8"
52	8	2	0	"2,6,89,8"
52	9	1	0	"2,6,99,8"
52	9	2	0	"2,6,99,8"
52	10	1	0	"2,6,99,8"
52	10	2	0	"2,6,99,8"
52	11	1	0	"2,6,69,8"
52	11	2	0	"2,6,69,8"
52	12	1	0	"2,6,79,8"
52	12	2	0	"2,6,79,8"
52	13	1	0	"2,6,99,8"
52	13	2	0	"2,6,99,8"
52	1	1	1	"2,6,59,8"
52	1	2	1	"2,6,59,8"
52	2	1	1	"2,6,59,8"
52	2	2	1	"2,6,59,8"
52	3	1	1	"2,6,69,8"
52	3	2	1	"2,6,69,8"
52	4	1	1	"2,6,69,8"
52	4	2	1	"2,6,69,8"
52	5	1	1	"2,6,79,8"
52	5	2	1	"2,6,79,8"
52	6	1	1	"2,6,79,8"
52	6	2	1	"2,6,79,8"
52	7	1	1	"2,6,89,8"
52	7	2	1	"2,6,89,8"
52	8	1	1	"2,6,89,8"
52	8	2	1	"2,6,89,8"
52	9	1	1	"2,6,99,8"
52	9	2	1	"2,6,99,8"
52	10	1	1	"2,6,99,8"
52	10	2	1	"2,6,99,8"
52	11	1	1	"2,6,69,8"
52	11	2	1	"2,6,69,8"
52	12	1	1	"2,6,79,8"
52	12	2	1	"2,6,79,8"
52	13	1	1	"2,6,99,8"
52	13	2	1	"2,6,99,8"
53	1	1	0	"2,10,110,8"
53	1	2	0	"2,10,110,8"
53	2	1	0	"2,10,110,8"
53	2	2	0	"2,10,110,8"
53	3	1	0	"2,10,130,8"
53	3	2	0	"2,10,130,8"
53	4	1	0	"2,10,130,8"
53	4	2	0	"2,10,130,8"
53	5	1	0	"2,10,150,8"
53	5	2	0	"2,10,150,8"
53	6	1	0	"2,10,150,8"
53	6	2	0	"2,10,150,8"
53	7	1	0	"2,10,170,8"
53	7	2	0	"2,10,170,8"
53	8	1	0	"2,10,170,8"
53	8	2	0	"2,10,170,8"
53	9	1	0	"2,10,190,8"
53	9	2	0	"2,10,190,8"
53	10	1	0	"2,10,190,8"
53	10	2	0	"2,10,190,8"
53	11	1	0	"2,10,130,8"
53	11	2	0	"2,10,130,8"
53	12	1	0	"2,10,150,8"
53	12	2	0	"2,10,150,8"
53	13	1	0	"2,10,190,8"
53	13	2	0	"2,10,190,8"
53	1	1	1	"2,10,120,8"
53	1	2	1	"2,10,120,8"
53	2	1	1	"2,10,120,8"
53	2	2	1	"2,10,120,8"
53	3	1	1	"2,10,140,8"
53	3	2	1	"2,10,140,8"
53	4	1	1	"2,10,140,8"
53	4	2	1	"2,10,140,8"
53	5	1	1	"2,10,160,8"
53	5	2	1	"2,10,160,8"
53	6	1	1	"2,10,160,8"
53	6	2	1	"2,10,160,8"
53	7	1	1	"2,10,180,8"
53	7	2	1	"2,10,180,8"
53	8	1	1	"2,10,180,8"
53	8	2	1	"2,10,180,8"
53	9	1	1	"2,10,200,8"
53	9	2	1	"2,10,200,8"
53	10	1	1	"2,10,200,8"
53	10	2	1	"2,10,200,8"
53	11	1	1	"2,10,140,8"
53	11	2	1	"2,10,140,8"
53	12	1	1	"2,10,160,8"
53	12	2	1	"2,10,160,8"
53	13	1	1	"2,10,200,8"
53	13	2	1	"2,10,200,8"
54	1	1	0	"2,11,108,8"
54	1	2	0	"2,11,108,8"
54	2	1	0	"2,11,108,8"
54	2	2	0	"2,11,108,8"
54	3	1	0	"2,11,128,8"
54	3	2	0	"2,11,128,8"
54	4	1	0	"2,11,128,8"
54	4	2	0	"2,11,128,8"
54	5	1	0	"2,11,148,8"
54	5	2	0	"2,11,148,8"
54	6	1	0	"2,11,148,8"
54	6	2	0	"2,11,148,8"
54	7	1	0	"2,11,168,8"
54	7	2	0	"2,11,168,8"
54	8	1	0	"2,11,168,8"
54	8	2	0	"2,11,168,8"
54	9	1	0	"2,11,188,8"
54	9	2	0	"2,11,188,8"
54	10	1	0	"2,11,188,8"
54	10	2	0	"2,11,188,8"
54	11	1	0	"2,11,128,8"
54	11	2	0	"2,11,128,8"
54	12	1	0	"2,11,148,8"
54	12	2	0	"2,11,148,8"
54	13	1	0	"2,11,188,8"
54	13	2	0	"2,11,188,8"
54	1	1	1	"2,11,118,8"
54	1	2	1	"2,11,118,8"
54	2	1	1	"2,11,118,8"
54	2	2	1	"2,11,118,8"
54	3	1	1	"2,11,138,8"
54	3	2	1	"2,11,138,8"
54	4	1	1	"2,11,138,8"
54	4	2	1	"2,11,138,8"
54	5	1	1	"2,11,158,8"
54	5	2	1	"2,11,158,8"
54	6	1	1	"2,11,158,8"
54	6	2	1	"2,11,158,8"
54	7	1	1	"2,11,178,8"
54	7	2	1	"2,11,178,8"
54	8	1	1	"2,11,178,8"
54	8	2	1	"2,11,178,8"
54	9	1	1	"2,11,198,8"
54	9	2	1	"2,11,198,8"
54	10	1	1	"2,11,198,8"
54	10	2	1	"2,11,198,8"
54	11	1	1	"2,11,138,8"
54	11	2	1	"2,11,138,8"
54	12	1	1	"2,11,158,8"
54	12	2	1	"2,11,158,8"
54	13	1	1	"2,11,198,8"
54	13	2	1	"2,11,198,8"
55	1	1	0	"2,8,108,8"
55	1	2	0	"2,8,108,8"
55	2	1	0	"2,8,108,8"
55	2	2	0	"2,8,108,8"
55	3	1	0	"2,8,128,8"
55	3	2	0	"2,8,128,8"
55	4	1	0	"2,8,128,8"
55	4	2	0	"2,8,128,8"
55	5	1	0	"2,8,148,8"
55	5	2	0	"2,8,148,8"
55	6	1	0	"2,8,148,8"
55	6	2	0	"2,8,148,8"
55	7	1	0	"2,8,168,8"
55	7	2	0	"2,8,168,8"
55	8	1	0	"2,8,168,8"
55	8	2	0	"2,8,168,8"
55	9	1	0	"2,8,188,8"
55	9	2	0	"2,8,188,8"
55	10	1	0	"2,8,188,8"
55	10	2	0	"2,8,188,8"
55	11	1	0	"2,8,128,8"
55	11	2	0	"2,8,128,8"
55	12	1	0	"2,8,148,8"
55	12	2	0	"2,8,148,8"
55	13	1	0	"2,8,188,8"
55	13	2	0	"2,8,188,8"
55	1	1	1	"2,8,118,8"
55	1	2	1	"2,8,118,8"
55	2	1	1	"2,8,118,8"
55	2	2	1	"2,8,118,8"
55	3	1	1	"2,8,138,8"
55	3	2	1	"2,8,138,8"
55	4	1	1	"2,8,138,8"
55	4	2	1	"2,8,138,8"
55	5	1	1	"2,8,158,8"
55	5	2	1	"2,8,158,8"
55	6	1	1	"2,8,158,8"
55	6	2	1	"2,8,158,8"
55	7	1	1	"2,8,178,8"
55	7	2	1	"2,8,178,8"
55	8	1	1	"2,8,178,8"
55	8	2	1	"2,8,178,8"
55	9	1	1	"2,8,198,8"
55	9	2	1	"2,8,198,8"
55	10	1	1	"2,8,198,8"
55	10	2	1	"2,8,198,8"
55	11	1	1	"2,8,138,8"
55	11	2	1	"2,8,138,8"
55	12	1	1	"2,8,158,8"
55	12	2	1	"2,8,158,8"
55	13	1	1	"2,8,198,8"
55	13	2	1	"2,8,198,8"
56	1	1	0	"2,4,58,8"
56	1	2	0	"2,4,58,8"
56	2	1	0	"2,4,58,8"
56	2	2	0	"2,4,58,8"
56	3	1	0	"2,4,68,8"
56	3	2	0	"2,4,68,8"
56	4	1	0	"2,4,68,8"
56	4	2	0	"2,4,68,8"
56	5	1	0	"2,4,78,8"
56	5	2	0	"2,4,78,8"
56	6	1	0	"2,4,78,8"
56	6	2	0	"2,4,78,8"
56	7	1	0	"2,4,88,8"
56	7	2	0	"2,4,88,8"
56	8	1	0	"2,4,88,8"
56	8	2	0	"2,4,88,8"
56	9	1	0	"2,4,98,8"
56	9	2	0	"2,4,98,8"
56	10	1	0	"2,4,98,8"
56	10	2	0	"2,4,98,8"
56	11	1	0	"2,4,68,8"
56	11	2	0	"2,4,68,8"
56	12	1	0	"2,4,78,8"
56	12	2	0	"2,4,78,8"
56	13	1	0	"2,4,98,8"
56	13	2	0	"2,4,98,8"
56	1	1	1	"2,4,58,8"
56	1	2	1	"2,4,58,8"
56	2	1	1	"2,4,58,8"
56	2	2	1	"2,4,58,8"
56	3	1	1	"2,4,68,8"
56	3	2	1	"2,4,68,8"
56	4	1	1	"2,4,68,8"
56	4	2	1	"2,4,68,8"
56	5	1	1	"2,4,78,8"
56	5	2	1	"2,4,78,8"
56	6	1	1	"2,4,78,8"
56	6	2	1	"2,4,78,8"
56	7	1	1	"2,4,88,8"
56	7	2	1	"2,4,88,8"
56	8	1	1	"2,4,88,8"
56	8	2	1	"2,4,88,8"
56	9	1	1	"2,4,98,8"
56	9	2	1	"2,4,98,8"
56	10	1	1	"2,4,98,8"
56	10	2	1	"2,4,98,8"
56	11	1	1	"2,4,68,8"
56	11	2	1	"2,4,68,8"
56	12	1	1	"2,4,78,8"
56	12	2	1	"2,4,78,8"
56	13	1	1	"2,4,98,8"
56	13	2	1	"2,4,98,8"
57	1	1	0	"2,3,230,8"
57	1	2	0	"2,3,210,8"
57	2	1	0	"2,3,210,8"
57	2	2	0	"2,3,210,8"
57	3	1	0	"2,3,250,8"
57	3	2	0	"2,3,250,8"
57	4	1	0	"2,3,250,8"
57	4	2	0	"2,3,270,8"
57	5	1	0	"2,3,310,8"
57	5	2	0	"2,3,310,8"
57	6	1	0	"2,3,310,8"
57	6	2	0	"2,3,310,8"
57	7	1	0	"2,3,350,8"
57	7	2	0	"2,3,350,8"
57	8	1	0	"2,3,330,8"
57	8	2	0	"2,3,350,8"
57	9	1	0	"2,3,390,8"
57	9	2	0	"2,3,370,8"
57	10	1	0	"2,3,390,8"
57	10	2	0	"2,3,390,8"
57	11	1	0	"2,3,250,8"
57	11	2	0	"2,3,250,8"
57	12	1	0	"2,3,290,8"
57	12	2	0	"2,3,310,8"
57	13	1	0	"2,3,1402,8"
57	13	2	0	"2,3,1402,8"
57	1	1	1	"2,3,240,8"
57	1	2	1	"2,3,220,8"
57	2	1	1	"2,3,220,8"
57	2	2	1	"2,3,220,8"
57	3	1	1	"2,3,260,8"
57	3	2	1	"2,3,260,8"
57	4	1	1	"2,3,260,8"
57	4	2	1	"2,3,280,8"
57	5	1	1	"2,3,320,8"
57	5	2	1	"2,3,320,8"
57	6	1	1	"2,3,320,8"
57	6	2	1	"2,3,320,8"
57	7	1	1	"2,3,360,8"
57	7	2	1	"2,3,360,8"
57	8	1	1	"2,3,340,8"
57	8	2	1	"2,3,360,8"
57	9	1	1	"2,3,400,8"
57	9	2	1	"2,3,380,8"
57	10	1	1	"2,3,400,8"
57	10	2	1	"2,3,400,8"
57	11	1	1	"2,3,260,8"
57	11	2	1	"2,3,260,8"
57	12	1	1	"2,3,300,8"
57	12	2	1	"2,3,320,8"
57	13	1	1	"2,3,1412,8"
57	13	2	1	"2,3,1412,8"
58	1	1	0	"2,5,58,8"
58	1	2	0	"2,5,58,8"
58	2	1	0	"2,5,58,8"
58	2	2	0	"2,5,58,8"
58	3	1	0	"2,5,68,8"
58	3	2	0	"2,5,68,8"
58	4	1	0	"2,5,68,8"
58	4	2	0	"2,5,68,8"
58	5	1	0	"2,5,78,8"
58	5	2	0	"2,5,78,8"
58	6	1	0	"2,5,78,8"
58	6	2	0	"2,5,78,8"
58	7	1	0	"2,5,88,8"
58	7	2	0	"2,5,88,8"
58	8	1	0	"2,5,88,8"
58	8	2	0	"2,5,88,8"
58	9	1	0	"2,5,98,8"
58	9	2	0	"2,5,98,8"
58	10	1	0	"2,5,98,8"
58	10	2	0	"2,5,98,8"
58	11	1	0	"2,5,68,8"
58	11	2	0	"2,5,68,8"
58	12	1	0	"2,5,78,8"
58	12	2	0	"2,5,78,8"
58	13	1	0	"2,5,98,8"
58	13	2	0	"2,5,98,8"
58	1	1	1	"2,5,58,8"
58	1	2	1	"2,5,58,8"
58	2	1	1	"2,5,58,8"
58	2	2	1	"2,5,58,8"
58	3	1	1	"2,5,68,8"
58	3	2	1	"2,5,68,8"
58	4	1	1	"2,5,68,8"
58	4	2	1	"2,5,68,8"
58	5	1	1	"2,5,78,8"
58	5	2	1	"2,5,78,8"
58	6	1	1	"2,5,78,8"
58	6	2	1	"2,5,78,8"
58	7	1	1	"2,5,88,8"
58	7	2	1	"2,5,88,8"
58	8	1	1	"2,5,88,8"
58	8	2	1	"2,5,88,8"
58	9	1	1	"2,5,98,8"
58	9	2	1	"2,5,98,8"
58	10	1	1	"2,5,98,8"
58	10	2	1	"2,5,98,8"
58	11	1	1	"2,5,68,8"
58	11	2	1	"2,5,68,8"
58	12	1	1	"2,5,78,8"
58	12	2	1	"2,5,78,8"
58	13	1	1	"2,5,98,8"
58	13	2	1	"2,5,98,8"
59	1	1	0	"2,9,228,8"
59	1	2	0	"2,9,208,8"
59	2	1	0	"2,9,208,8"
59	2	2	0	"2,9,208,8"
59	3	1	0	"2,9,248,8"
59	3	2	0	"2,9,248,8"
59	4	1	0	"2,9,248,8"
59	4	2	0	"2,9,268,8"
59	5	1	0	"2,9,308,8"
59	5	2	0	"2,9,308,8"
59	6	1	0	"2,9,308,8"
59	6	2	0	"2,9,308,8"
59	7	1	0	"2,9,348,8"
59	7	2	0	"2,9,348,8"
59	8	1	0	"2,9,328,8"
59	8	2	0	"2,9,348,8"
59	9	1	0	"2,9,388,8"
59	9	2	0	"2,9,368,8"
59	10	1	0	"2,9,388,8"
59	10	2	0	"2,9,388,8"
59	11	1	0	"2,9,248,8"
59	11	2	0	"2,9,248,8"
59	12	1	0	"2,9,288,8"
59	12	2	0	"2,9,308,8"
59	13	1	0	"2,9,1028,8"
59	13	2	0	"2,9,1028,8"
59	1	1	1	"2,9,298,8"
59	1	2	1	"2,9,218,8"
59	2	1	1	"2,9,218,8"
59	2	2	1	"2,9,218,8"
59	3	1	1	"2,9,258,8"
59	3	2	1	"2,9,258,8"
59	4	1	1	"2,9,258,8"
59	4	2	1	"2,9,278,8"
59	5	1	1	"2,9,318,8"
59	5	2	1	"2,9,318,8"
59	6	1	1	"2,9,318,8"
59	6	2	1	"2,9,318,8"
59	7	1	1	"2,9,358,8"
59	7	2	1	"2,9,358,8"
59	8	1	1	"2,9,358,8"
59	8	2	1	"2,9,358,8"
59	9	1	1	"2,9,398,8"
59	9	2	1	"2,9,378,8"
59	10	1	1	"2,9,398,8"
59	10	2	1	"2,9,398,8"
59	11	1	1	"2,9,258,8"
59	11	2	1	"2,9,258,8"
59	12	1	1	"2,9,298,8"
59	12	2	1	"2,9,318,8"
59	13	1	1	"2,9,1038,8"
59	13	2	1	"2,9,1038,8"
60	1	1	0	"2,1,189,8"
60	1	2	0	"2,1,199,8"
60	2	1	0	"2,1,209,8"
60	2	2	0	"2,1,219,8"
60	3	1	0	"2,2,28,8"
60	3	2	0	"2,2,38,8"
60	4	1	0	"2,1,229,8"
60	4	2	0	"2,1,239,8"
60	5	1	0	"2,1,269,8"
60	5	2	0	"2,1,279,8"
60	6	1	0	"2,1,279,8"
60	6	2	0	"2,1,249,8"
60	7	1	0	"2,1,309,8"
60	7	2	0	"2,1,289,8"
60	8	1	0	"2,1,299,8"
60	8	2	0	"2,1,319,8"
60	9	1	0	"2,1,349,8"
60	9	2	0	"2,1,339,8"
60	10	1	0	"2,1,329,8"
60	10	2	0	"2,1,359,8"
60	11	1	0	"2,1,929,8"
60	11	2	0	"2,1,939,8"
60	12	1	0	"2,1,259,8"
60	12	2	0	"2,1,279,8"
60	13	1	0	"2,1,1484,8"
60	13	2	0	"2,2,182,8"
60	1	1	1	"2,1,189,8"
60	1	2	1	"2,1,199,8"
60	2	1	1	"2,1,209,8"
60	2	2	1	"2,1,219,8"
60	3	1	1	"2,2,28,8"
60	3	2	1	"2,2,38,8"
60	4	1	1	"2,1,229,8"
60	4	2	1	"2,1,239,8"
60	5	1	1	"2,1,269,8"
60	5	2	1	"2,1,279,8"
60	6	1	1	"2,1,279,8"
60	6	2	1	"2,1,249,8"
60	7	1	1	"2,1,309,8"
60	7	2	1	"2,1,289,8"
60	8	1	1	"2,1,299,8"
60	8	2	1	"2,1,319,8"
60	9	1	1	"2,1,349,8"
60	9	2	1	"2,1,339,8"
60	10	1	1	"2,1,329,8"
60	10	2	1	"2,1,359,8"
60	11	1	1	"2,1,929,8"
60	11	2	1	"2,1,939,8"
60	12	1	1	"2,1,259,8"
60	12	2	1	"2,1,279,8"
60	13	1	1	"2,1,1484,8"
60	13	2	1	"2,2,182,8"
61	1	1	0	"2,7,111,9"
61	1	2	0	"2,7,111,9"
61	2	1	0	"2,7,111,9"
61	2	2	0	"2,7,111,9"
61	3	1	0	"2,7,131,9"
61	3	2	0	"2,7,131,9"
61	4	1	0	"2,7,131,9"
61	4	2	0	"2,7,131,9"
61	5	1	0	"2,7,151,9"
61	5	2	0	"2,7,151,9"
61	6	1	0	"2,7,151,9"
61	6	2	0	"2,7,151,9"
61	7	1	0	"2,7,171,9"
61	7	2	0	"2,7,171,9"
61	8	1	0	"2,7,171,9"
61	8	2	0	"2,7,171,9"
61	9	1	0	"2,7,191,9"
61	9	2	0	"2,7,191,9"
61	10	1	0	"2,7,191,9"
61	10	2	0	"2,7,191,9"
61	11	1	0	"2,7,131,9"
61	11	2	0	"2,7,131,9"
61	12	1	0	"2,7,151,9"
61	12	2	0	"2,7,151,9"
61	13	1	0	"2,7,191,9"
61	13	2	0	"2,7,191,9"
61	1	1	1	"2,7,121,9"
61	1	2	1	"2,7,121,9"
61	2	1	1	"2,7,121,9"
61	2	2	1	"2,7,121,9"
61	3	1	1	"2,7,141,9"
