Name	RefineId	Index	ProduceGenre	ProduceDetail	ProduceParti	ProduceLevel	Faction	AttRoute	Sex	EquipGenre	EquipDetail	EquipParti	EquipLevel	Fee
Bộ liên đấu Hoàng Kim_Nhẫn ngoại công hệ thổ	6	69	4	4	462	10	-1	-1	-1	2	4	265	10	10000
Bộ liên đấu Hoàng Kim_Nhẫn nội công hệ thổ	6	70	4	4	463	10	-1	-1	-1	2	4	265	10	10000
Bộ Tranh Đoạt Xanh_Thiết mão nam hệ Kim	7	1	4	9	163	10	-1	-1	-1	2	9	10	10	10000
Bộ Tranh Đoạt Xanh_Thiết mão nữ hệ Kim	7	2	4	9	164	10	-1	-1	-1	2	9	20	10	10000
Bộ Tranh Đoạt Xanh_Bì mão nam hệ Kim	7	3	4	9	165	10	-1	-1	-1	2	9	30	10	10000
Bộ Tranh Đoạt Xanh_Bì mão nữ hệ Kim	7	4	4	9	166	10	-1	-1	-1	2	9	40	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nam hệ Kim	7	5	4	9	167	10	-1	-1	-1	2	9	210	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Kim	7	6	4	9	168	10	-1	-1	-1	2	9	220	10	10000
Bộ Tranh Đoạt Tím_Bì mão nam hệ Kim	7	7	4	9	169	10	-1	-1	-1	2	9	230	10	10000
Bộ Tranh Đoạt Tím_Bì mão nữ hệ Kim	7	8	4	9	170	10	-1	-1	-1	2	9	240	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nam hệ Kim	7	9	4	9	171	10	-1	-1	-1	2	9	410	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Kim	7	10	4	9	172	10	-1	-1	-1	2	9	420	10	10000
Bộ Tranh Đoạt Tím_Bì mão nam hệ Kim	7	11	4	9	173	10	-1	-1	-1	2	9	430	10	10000
Bộ Tranh Đoạt Tím_Bì mão nữ hệ Kim	7	12	4	9	174	10	-1	-1	-1	2	9	440	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nam hệ Kim	7	13	4	9	175	10	-1	-1	-1	2	9	610	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Kim	7	14	4	9	176	10	-1	-1	-1	2	9	620	10	10000
Bộ Tranh Đoạt Cam_Bì mão nam hệ Kim	7	15	4	9	177	10	-1	-1	-1	2	9	630	10	10000
Bộ Tranh Đoạt Cam_Bì mão nữ hệ Kim	7	16	4	9	178	10	-1	-1	-1	2	9	640	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nam hệ Kim	7	17	4	9	179	10	-1	-1	-1	2	9	810	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Kim	7	18	4	9	180	10	-1	-1	-1	2	9	820	10	10000
Bộ Tranh Đoạt Cam_Bì mão nam hệ Kim	7	19	4	9	181	10	-1	-1	-1	2	9	830	10	10000
Bộ Tranh Đoạt Cam_Bì mão nữ hệ Kim	7	20	4	9	182	10	-1	-1	-1	2	9	840	10	10000
Bộ Tranh Đoạt Xanh_Bì mão nam hệ Mộc	7	21	4	9	183	10	-1	-1	-1	2	9	50	10	10000
Bộ Tranh Đoạt Xanh_Bì mão nữ hệ Mộc	7	22	4	9	184	10	-1	-1	-1	2	9	60	10	10000
Bộ Tranh Đoạt Xanh_Bố mão nam hệ Mộc	7	23	4	9	185	10	-1	-1	-1	2	9	70	10	10000
Bộ Tranh Đoạt Xanh_Bố mão nữ hệ Mộc	7	24	4	9	186	10	-1	-1	-1	2	9	80	10	10000
Bộ Tranh Đoạt Tím_Bì mão nam hệ Mộc	7	25	4	9	187	10	-1	-1	-1	2	9	250	10	10000
Bộ Tranh Đoạt Tím_Bì mão nữ hệ Mộc	7	26	4	9	188	10	-1	-1	-1	2	9	260	10	10000
Bộ Tranh Đoạt Tím_Bố mão nam hệ Mộc	7	27	4	9	189	10	-1	-1	-1	2	9	270	10	10000
Bộ Tranh Đoạt Tím_Bố mão nữ hệ Mộc	7	28	4	9	190	10	-1	-1	-1	2	9	280	10	10000
Bộ Tranh Đoạt Tím_Bì mão nam hệ Mộc	7	29	4	9	191	10	-1	-1	-1	2	9	450	10	10000
Bộ Tranh Đoạt Tím_Bì mão nữ hệ Mộc	7	30	4	9	192	10	-1	-1	-1	2	9	460	10	10000
Bộ Tranh Đoạt Tím_Bố mão nam hệ Mộc	7	31	4	9	193	10	-1	-1	-1	2	9	470	10	10000
Bộ Tranh Đoạt Tím_Bố mão nữ hệ Mộc	7	32	4	9	194	10	-1	-1	-1	2	9	480	10	10000
Bộ Tranh Đoạt Cam_Bì mão nam hệ Mộc	7	33	4	9	195	10	-1	-1	-1	2	9	650	10	10000
Bộ Tranh Đoạt Cam_Bì mão nữ hệ Mộc	7	34	4	9	196	10	-1	-1	-1	2	9	660	10	10000
Bộ Tranh Đoạt Cam_Bố mão nam hệ Mộc	7	35	4	9	197	10	-1	-1	-1	2	9	670	10	10000
Bộ Tranh Đoạt Cam_Bố mão nữ hệ Mộc	7	36	4	9	198	10	-1	-1	-1	2	9	680	10	10000
Bộ Tranh Đoạt Cam_Bì mão nam hệ Mộc	7	37	4	9	199	10	-1	-1	-1	2	9	850	10	10000
Bộ Tranh Đoạt Cam_Bì mão nữ hệ Mộc	7	38	4	9	200	10	-1	-1	-1	2	9	860	10	10000
Bộ Tranh Đoạt Cam_Bố mão nam hệ Mộc	7	39	4	9	201	10	-1	-1	-1	2	9	870	10	10000
Bộ Tranh Đoạt Cam_Bố mão nữ hệ Mộc	7	40	4	9	202	10	-1	-1	-1	2	9	880	10	10000
Bộ Tranh Đoạt Xanh_Thiết mão nam hệ Thủy	7	41	4	9	203	10	-1	-1	-1	2	9	90	10	10000
Bộ Tranh Đoạt Xanh_Thiết mão nữ hệ Thủy	7	42	4	9	204	10	-1	-1	-1	2	9	100	10	10000
Bộ Tranh Đoạt Xanh_Bố mão nam hệ Thủy	7	43	4	9	205	10	-1	-1	-1	2	9	110	10	10000
Bộ Tranh Đoạt Xanh_Bố mão nữ hệ Thủy	7	44	4	9	206	10	-1	-1	-1	2	9	120	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nam hệ Thủy	7	45	4	9	207	10	-1	-1	-1	2	9	290	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Thủy	7	46	4	9	208	10	-1	-1	-1	2	9	300	10	10000
Bộ Tranh Đoạt Tím_Bố mão nam hệ Thủy	7	47	4	9	209	10	-1	-1	-1	2	9	310	10	10000
Bộ Tranh Đoạt Tím_Bố mão nữ hệ Thủy	7	48	4	9	210	10	-1	-1	-1	2	9	320	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nam hệ Thủy	7	49	4	9	211	10	-1	-1	-1	2	9	490	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Thủy	7	50	4	9	212	10	-1	-1	-1	2	9	500	10	10000
Bộ Tranh Đoạt Tím_Bố mão nam hệ Thủy	7	51	4	9	213	10	-1	-1	-1	2	9	510	10	10000
Bộ Tranh Đoạt Tím_Bố mão nữ hệ Thủy	7	52	4	9	214	10	-1	-1	-1	2	9	520	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nam hệ Thủy	7	53	4	9	215	10	-1	-1	-1	2	9	690	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Thủy	7	54	4	9	216	10	-1	-1	-1	2	9	700	10	10000
Bộ Tranh Đoạt Cam_Bố mão nam hệ Thủy	7	55	4	9	217	10	-1	-1	-1	2	9	710	10	10000
Bộ Tranh Đoạt Cam_Bố mão nữ hệ Thủy	7	56	4	9	218	10	-1	-1	-1	2	9	720	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nam hệ Thủy	7	57	4	9	219	10	-1	-1	-1	2	9	890	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Thủy	7	58	4	9	220	10	-1	-1	-1	2	9	900	10	10000
Bộ Tranh Đoạt Cam_Bố mão nam hệ Thủy	7	59	4	9	221	10	-1	-1	-1	2	9	910	10	10000
Bộ Tranh Đoạt Cam_Bố mão nữ hệ Thủy	7	60	4	9	222	10	-1	-1	-1	2	9	920	10	10000
Bộ Tranh Đoạt Xanh_Thiết mão nam hệ Hỏa	7	61	4	9	223	10	-1	-1	-1	2	9	130	10	10000
Bộ Tranh Đoạt Xanh_Thiết mão nữ hệ Hỏa	7	62	4	9	224	10	-1	-1	-1	2	9	140	10	10000
Bộ Tranh Đoạt Xanh_Bì mão nam hệ Hỏa	7	63	4	9	225	10	-1	-1	-1	2	9	150	10	10000
Bộ Tranh Đoạt Xanh_Bì mão nữ hệ Hỏa	7	64	4	9	226	10	-1	-1	-1	2	9	160	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nam hệ Hỏa	7	65	4	9	227	10	-1	-1	-1	2	9	330	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Hỏa	7	66	4	9	228	10	-1	-1	-1	2	9	340	10	10000
Bộ Tranh Đoạt Tím_Bì mão nam hệ Hỏa	7	67	4	9	229	10	-1	-1	-1	2	9	350	10	10000
Bộ Tranh Đoạt Tím_Bì mão nữ hệ Hỏa	7	68	4	9	230	10	-1	-1	-1	2	9	360	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nam hệ Hỏa	7	69	4	9	231	10	-1	-1	-1	2	9	530	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Hỏa	7	70	4	9	232	10	-1	-1	-1	2	9	540	10	10000
Bộ Tranh Đoạt Tím_Bì mão nam hệ Hỏa	7	71	4	9	233	10	-1	-1	-1	2	9	550	10	10000
Bộ Tranh Đoạt Tím_Bì mão nữ hệ Hỏa	7	72	4	9	234	10	-1	-1	-1	2	9	560	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nam hệ Hỏa	7	73	4	9	235	10	-1	-1	-1	2	9	730	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Hỏa	7	74	4	9	236	10	-1	-1	-1	2	9	740	10	10000
Bộ Tranh Đoạt Cam_Bì mão nam hệ Hỏa	7	75	4	9	237	10	-1	-1	-1	2	9	750	10	10000
Bộ Tranh Đoạt Cam_Bì mão nữ hệ Hỏa	7	76	4	9	238	10	-1	-1	-1	2	9	760	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nam hệ Hỏa	7	77	4	9	239	10	-1	-1	-1	2	9	930	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Hỏa	7	78	4	9	240	10	-1	-1	-1	2	9	940	10	10000
Bộ Tranh Đoạt Cam_Bì mão nam hệ Hỏa	7	79	4	9	241	10	-1	-1	-1	2	9	950	10	10000
Bộ Tranh Đoạt Cam_Bì mão nữ hệ Hỏa	7	80	4	9	242	10	-1	-1	-1	2	9	960	10	10000
Bộ Tranh Đoạt Xanh_Thiết mão nam hệ Thổ	7	81	4	9	243	10	-1	-1	-1	2	9	170	10	10000
Bộ Tranh Đoạt Xanh_Thiết mão nữ hệ Thổ	7	82	4	9	244	10	-1	-1	-1	2	9	180	10	10000
Bộ Tranh Đoạt Xanh_Bố mão nam hệ Thổ	7	83	4	9	245	10	-1	-1	-1	2	9	190	10	10000
Bộ Tranh Đoạt Xanh_Bố mão nữ hệ Thổ	7	84	4	9	246	10	-1	-1	-1	2	9	200	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nam hệ Thổ	7	85	4	9	247	10	-1	-1	-1	2	9	370	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Thổ	7	86	4	9	248	10	-1	-1	-1	2	9	380	10	10000
Bộ Tranh Đoạt Tím_Bố mão nam hệ Thổ	7	87	4	9	249	10	-1	-1	-1	2	9	390	10	10000
Bộ Tranh Đoạt Tím_Bố mão nữ hệ Thổ	7	88	4	9	250	10	-1	-1	-1	2	9	400	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nam hệ Thổ	7	89	4	9	251	10	-1	-1	-1	2	9	570	10	10000
Bộ Tranh Đoạt Tím_Thiết mão nữ hệ Thổ	7	90	4	9	252	10	-1	-1	-1	2	9	580	10	10000
Bộ Tranh Đoạt Tím_Bố mão nam hệ Thổ	7	91	4	9	253	10	-1	-1	-1	2	9	590	10	10000
Bộ Tranh Đoạt Tím_Bố mão nữ hệ Thổ	7	92	4	9	254	10	-1	-1	-1	2	9	600	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nam hệ Thổ	7	93	4	9	255	10	-1	-1	-1	2	9	770	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Thổ	7	94	4	9	256	10	-1	-1	-1	2	9	780	10	10000
Bộ Tranh Đoạt Cam_Bố mão nam hệ Thổ	7	95	4	9	257	10	-1	-1	-1	2	9	790	10	10000
Bộ Tranh Đoạt Cam_Bố mão nữ hệ Thổ	7	96	4	9	258	10	-1	-1	-1	2	9	800	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nam hệ Thổ	7	97	4	9	259	10	-1	-1	-1	2	9	970	10	10000
Bộ Tranh Đoạt Cam_Thiết mão nữ hệ Thổ	7	98	4	9	260	10	-1	-1	-1	2	9	980	10	10000
Bộ Tranh Đoạt Cam_Bố mão nam hệ Thổ	7	99	4	9	261	10	-1	-1	-1	2	9	990	10	10000
Bộ Tranh Đoạt Cam_Bố mão nữ hệ Thổ	7	100	4	9	262	10	-1	-1	-1	2	9	1000	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Kim	8	1	4	5	263	10	-1	-1	-1	2	5	10	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Kim	8	2	4	5	264	10	-1	-1	-1	2	5	60	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Kim	8	3	4	5	265	10	-1	-1	-1	2	5	110	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Kim	8	4	4	5	266	10	-1	-1	-1	2	5	160	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Kim	8	5	4	5	267	10	-1	-1	-1	2	5	210	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Kim	8	6	4	5	268	10	-1	-1	-1	2	5	256	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Kim	8	7	4	5	269	10	-1	-1	-1	2	5	286	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Kim	8	8	4	5	270	10	-1	-1	-1	2	5	316	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Mộc	8	9	4	5	271	10	-1	-1	-1	2	5	20	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Mộc	8	10	4	5	272	10	-1	-1	-1	2	5	70	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Mộc	8	11	4	5	273	10	-1	-1	-1	2	5	120	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Mộc	8	12	4	5	274	10	-1	-1	-1	2	5	170	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Mộc	8	13	4	5	275	10	-1	-1	-1	2	5	220	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Mộc	8	14	4	5	276	10	-1	-1	-1	2	5	262	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Mộc	8	15	4	5	277	10	-1	-1	-1	2	5	292	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Mộc	8	16	4	5	278	10	-1	-1	-1	2	5	322	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Mộc	8	17	4	5	279	10	-1	-1	-1	2	5	20	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Mộc	8	18	4	5	280	10	-1	-1	-1	2	5	70	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Mộc	8	19	4	5	281	10	-1	-1	-1	2	5	120	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Mộc	8	20	4	5	282	10	-1	-1	-1	2	5	170	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Mộc	8	21	4	5	283	10	-1	-1	-1	2	5	220	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Mộc	8	22	4	5	284	10	-1	-1	-1	2	5	262	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Mộc	8	23	4	5	285	10	-1	-1	-1	2	5	292	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Mộc	8	24	4	5	286	10	-1	-1	-1	2	5	322	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Thủy	8	25	4	5	287	10	-1	-1	-1	2	5	30	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Thủy	8	26	4	5	288	10	-1	-1	-1	2	5	80	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Thủy	8	27	4	5	289	10	-1	-1	-1	2	5	130	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Thủy	8	28	4	5	290	10	-1	-1	-1	2	5	180	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Thủy	8	29	4	5	291	10	-1	-1	-1	2	5	230	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Thủy	8	30	4	5	292	10	-1	-1	-1	2	5	268	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Thủy	8	31	4	5	293	10	-1	-1	-1	2	5	298	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Thủy	8	32	4	5	294	10	-1	-1	-1	2	5	328	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Thủy	8	33	4	5	295	10	-1	-1	-1	2	5	30	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Thủy	8	34	4	5	296	10	-1	-1	-1	2	5	80	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Thủy	8	35	4	5	297	10	-1	-1	-1	2	5	130	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Thủy	8	36	4	5	298	10	-1	-1	-1	2	5	180	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Thủy	8	37	4	5	299	10	-1	-1	-1	2	5	230	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Thủy	8	38	4	5	300	10	-1	-1	-1	2	5	268	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Thủy	8	39	4	5	301	10	-1	-1	-1	2	5	298	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Thủy	8	40	4	5	302	10	-1	-1	-1	2	5	328	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Hỏa	8	41	4	5	303	10	-1	-1	-1	2	5	40	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Hỏa	8	42	4	5	304	10	-1	-1	-1	2	5	90	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Hỏa	8	43	4	5	305	10	-1	-1	-1	2	5	140	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Hỏa	8	44	4	5	306	10	-1	-1	-1	2	5	190	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Hỏa	8	45	4	5	307	10	-1	-1	-1	2	5	240	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Hỏa	8	46	4	5	308	10	-1	-1	-1	2	5	274	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Hỏa	8	47	4	5	309	10	-1	-1	-1	2	5	304	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Hỏa	8	48	4	5	310	10	-1	-1	-1	2	5	334	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Hỏa	8	49	4	5	311	10	-1	-1	-1	2	5	40	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Hỏa	8	50	4	5	312	10	-1	-1	-1	2	5	90	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Hỏa	8	51	4	5	313	10	-1	-1	-1	2	5	140	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Hỏa	8	52	4	5	314	10	-1	-1	-1	2	5	190	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Hỏa	8	53	4	5	315	10	-1	-1	-1	2	5	240	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Hỏa	8	54	4	5	316	10	-1	-1	-1	2	5	274	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Hỏa	8	55	4	5	317	10	-1	-1	-1	2	5	304	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Hỏa	8	56	4	5	318	10	-1	-1	-1	2	5	334	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Thổ	8	57	4	5	319	10	-1	-1	-1	2	5	50	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Thổ	8	58	4	5	320	10	-1	-1	-1	2	5	100	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Thổ	8	59	4	5	321	10	-1	-1	-1	2	5	150	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Thổ	8	60	4	5	322	10	-1	-1	-1	2	5	200	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Thổ	8	61	4	5	323	10	-1	-1	-1	2	5	250	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên ngoại công hệ Thổ	8	62	4	5	324	10	-1	-1	-1	2	5	280	10	10000
Bộ Tranh Đoạt Tím_Hạng liên ngoại công hệ Thổ	8	63	4	5	325	10	-1	-1	-1	2	5	310	10	10000
Bộ Tranh Đoạt Cam_Hạng liên ngoại công hệ Thổ	8	64	4	5	326	10	-1	-1	-1	2	5	340	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Thổ	8	65	4	5	327	10	-1	-1	-1	2	5	50	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Thổ	8	66	4	5	328	10	-1	-1	-1	2	5	100	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Thổ	8	67	4	5	329	10	-1	-1	-1	2	5	150	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Thổ	8	68	4	5	330	10	-1	-1	-1	2	5	200	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Thổ	8	69	4	5	331	10	-1	-1	-1	2	5	250	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Thổ	8	70	4	5	332	10	-1	-1	-1	2	5	280	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Thổ	8	71	4	5	333	10	-1	-1	-1	2	5	310	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Thổ	8	72	4	5	334	10	-1	-1	-1	2	5	340	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Kim	8	73	4	5	444	10	-1	-1	-1	2	5	10	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Kim	8	74	4	5	445	10	-1	-1	-1	2	5	60	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Kim	8	75	4	5	445	10	-1	-1	-1	2	5	110	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Kim	8	76	4	5	446	10	-1	-1	-1	2	5	160	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Kim	8	77	4	5	446	10	-1	-1	-1	2	5	210	10	10000
Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Kim	8	78	4	5	444	10	-1	-1	-1	2	5	256	10	10000
Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Kim	8	79	4	5	445	10	-1	-1	-1	2	5	286	10	10000
Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Kim	8	80	4	5	446	10	-1	-1	-1	2	5	316	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Kim	9	1	4	8	335	10	-1	-1	-1	2	8	10	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Kim	9	2	4	8	336	10	-1	-1	-1	2	8	20	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Kim	9	3	4	8	337	10	-1	-1	-1	2	8	110	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Kim	9	4	4	8	338	10	-1	-1	-1	2	8	120	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Kim	9	5	4	8	339	10	-1	-1	-1	2	8	210	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Kim	9	6	4	8	340	10	-1	-1	-1	2	8	220	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Kim	9	7	4	8	341	10	-1	-1	-1	2	8	310	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Kim	9	8	4	8	342	10	-1	-1	-1	2	8	320	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Kim	9	9	4	8	343	10	-1	-1	-1	2	8	410	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Kim	9	10	4	8	344	10	-1	-1	-1	2	8	420	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Kim	9	11	4	8	345	10	-1	-1	-1	2	8	505	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Kim	9	12	4	8	346	10	-1	-1	-1	2	8	510	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Kim	9	13	4	8	347	10	-1	-1	-1	2	8	555	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Kim	9	14	4	8	348	10	-1	-1	-1	2	8	560	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Kim	9	15	4	8	349	10	-1	-1	-1	2	8	605	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Kim	9	16	4	8	350	10	-1	-1	-1	2	8	610	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Kim	9	17	4	8	351	10	-1	-1	-1	2	8	651	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Kim	9	18	4	8	352	10	-1	-1	-1	2	8	656	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Kim	9	19	4	8	353	10	-1	-1	-1	2	8	661	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Kim	9	20	4	8	354	10	-1	-1	-1	2	8	666	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Mộc	9	21	4	8	355	10	-1	-1	-1	2	8	30	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Mộc	9	22	4	8	356	10	-1	-1	-1	2	8	40	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Mộc	9	23	4	8	357	10	-1	-1	-1	2	8	130	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Mộc	9	24	4	8	358	10	-1	-1	-1	2	8	140	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Mộc	9	25	4	8	359	10	-1	-1	-1	2	8	230	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Mộc	9	26	4	8	360	10	-1	-1	-1	2	8	240	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Mộc	9	27	4	8	361	10	-1	-1	-1	2	8	330	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Mộc	9	28	4	8	362	10	-1	-1	-1	2	8	340	10	10000
