MAP_ID	GAMESVR_SET_1	GAMESVR_SET_2	GAMESVR_SET_3	GAMESVR_SET_4	GAMESVR_SET_5	GAMESVR_SET_6	GAMESVR_SET_7	GAMESVR_SET_8	GAMESVR_SET_9	GAMESVR_SET_10	GAMESVR_SET_11	GAMESVR_SET_12	GAMESVR_SET_13	GAMESVR_SET_14	GAMESVR_SET_15	GAMESVR_SET_16	Ghi chú
1641	1	2	2	4	5	5	7	7	7	7	7	7	7	7	14	14	Gia Dụ Quan Chiến-Tương Dương 1
1642	1	2	2	4	5	5	7	7	7	7	7	7	7	7	14	14	Gia Dụ Quan Chiến-Tương Dương 2
1643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Gia Dụ Quan Chiến-Tương Dương 3
1665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Mật Thất Du Long (1)
1666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Mật Thất Du Long (2)
1667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Mật Thất Du Long (3)
1668	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Mật Thất Du Long (4)
1669	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	Mật Thất Du Long (5)
1670	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	Mật Thất Du Long (6)
1671	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	Mật Thất Du Long (7)
1672	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	Mật Thất Du Long (8)
1673	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	Mật Thất Du Long (9)
1674	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	Mật Thất Du Long (10)
1675	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	Mật Thất Du Long (11)
1676	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	Mật Thất Du Long (12)
1677	1	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	Mật Thất Du Long (13)
1678	1	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	Mật Thất Du Long (14)
1679	1	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	Mật Thất Du Long (15)
1680	1	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	Mật Thất Du Long (16)
1681	1	2	3	4	5	5	5	5	5	5	5	5	5	5	5	5	Mật Thất Du Long (17)
1682	1	2	3	4	5	5	5	5	5	5	5	5	5	5	5	5	Mật Thất Du Long (18)
1683	1	2	3	4	5	5	5	5	5	5	5	5	5	5	5	5	Mật Thất Du Long (19)
1684	1	2	3	4	5	5	5	5	5	5	5	5	5	5	5	5	Mật Thất Du Long (20)
1685	1	2	3	4	5	6	6	6	6	6	6	6	6	6	6	6	Mật Thất Du Long (21)
1686	1	2	3	4	5	6	6	6	6	6	6	6	6	6	6	6	Mật Thất Du Long (22)
1687	1	2	3	4	5	6	6	6	6	6	6	6	6	6	6	6	Mật Thất Du Long (23)
1688	1	2	3	4	5	6	6	6	6	6	6	6	6	6	6	6	Mật Thất Du Long (24)
1689	1	2	3	4	5	6	7	7	7	7	7	7	7	7	7	7	Mật Thất Du Long (25)
1690	1	2	3	4	5	6	7	7	7	7	7	7	7	7	7	7	Mật Thất Du Long (26)
1691	1	2	3	4	5	6	7	7	7	7	7	7	7	7	7	7	Mật Thất Du Long (27)
1692	1	2	3	4	5	6	7	7	7	7	7	7	7	7	7	7	Mật Thất Du Long (28)
1694	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Liên Đấu Liên Server-Cao (1) 
1695	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Liên Đấu Liên Server-Cao (2) 
1696	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Liên Đấu Liên Server-Cao (3) 
1697	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Liên Đấu Liên Server-Cao (4) 
1698	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Liên Đấu Liên Server-Cao (5) 
1699	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Liên Đấu Liên Server-Cao (6) 
1700	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Liên Đấu Liên Server-Cao (7) 
1701	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Liên Đấu Liên Server-Cao (8) 
1702	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Liên Đấu Liên Server-Cao (9) 
1703	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Liên Đấu Liên Server-Cao (10) 
1704	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Liên Đấu Liên Server-Cao (11) 
1705	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Liên Đấu Liên Server-Cao (12) 
1706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Liên Đấu Liên Server-Cao (1) 
1707	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Liên Đấu Liên Server-Cao (2) 
1708	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Liên Đấu Liên Server-Cao (3) 
1709	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Liên Đấu Liên Server-Cao (4) 
1710	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Liên Đấu Liên Server-Cao (5) 
1711	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Liên Đấu Liên Server-Cao (6) 
1712	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Liên Đấu Liên Server-Cao (7) 
1713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Liên Đấu Liên Server-Cao (8) 
1714	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Liên Đấu Liên Server-Cao (9) 
1715	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Liên Đấu Liên Server-Cao (10) 
1716	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Liên Đấu Liên Server-Cao (11) 
1717	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Liên Đấu Liên Server-Cao (12) 
1723	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Đắc Duyệt Phường
1724	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	Đắc Duyệt Phường
1725	1	1	3	4	2	4	3	3	3	3	3	3	3	3	3	3	Đắc Duyệt Phường
1726	1	2	1	2	4	4	4	4	4	4	4	4	4	4	4	4	Đắc Duyệt Phường
1727	1	1	2	3	5	5	5	5	5	5	5	5	5	5	5	5	Đắc Duyệt Phường
1728	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Đắc Duyệt Phường
1729	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Đắc Duyệt Phường
1730	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	Đắc Duyệt Phường
1731	1	1	3	4	2	4	2	2	2	2	2	2	2	2	2	2	Đắc Duyệt Phường
1732	1	2	1	2	4	4	3	3	3	3	3	3	3	3	3	3	Đắc Duyệt Phường
1733	1	1	2	3	5	5	4	4	4	4	4	4	4	4	4	4	Đắc Duyệt Phường
1734	1	2	3	2	3	3	5	5	5	5	5	5	5	5	5	5	Đắc Duyệt Phường
1735	1	1	1	1	1	1	6	6	6	6	6	6	6	6	6	6	Đắc Duyệt Phường
1736	1	2	2	1	2	2	7	7	7	7	7	7	7	7	7	7	Đắc Duyệt Phường
1742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Vạn Cốt Quật-Si
1743	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Vạn Cốt Quật-Mị
1744	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Vạn Cốt Quật-Võng
1745	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Vạn Cốt Quật-Lưỡng
1746	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Bái Nguyệt Đàn-Sóc
1747	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Bái Nguyệt Đàn-Vọng
1748	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Bái Nguyệt Đàn-Tàn
1749	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Bái Nguyệt Đàn-Mi
1750	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Hỗn Dương Điện-Quang
1751	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Hỗn Dương Điện-Ảnh
1752	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Hỗn Dương Điện-Minh
1753	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Hỗn Dương Điện-Ám
1754	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Phần Minh Đường-Tiêu
1755	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Phần Minh Đường-Viêm
1756	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Phần Minh Đường-Trần
1757	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Phần Minh Đường-Thệ
1758	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Vẫn Đan Cung-Nhật
1759	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Vẫn Đan Cung-Nguyệt
1760	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Vẫn Đan Cung-Tinh
1761	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Vẫn Đan Cung-Thần
1762	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Huyết La Môn-Sơn
1763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Huyết La Môn-Hà
1764	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Huyết La Môn-Hồ
1765	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Huyết La Môn-Hải
1766	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Ma Long Điện-Vân
1767	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Ma Long Điện-Điện
1768	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Ma Long Điện-Nghê
1769	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Ma Long Điện-Phong
1770	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Thị Hồn Ốc-Linh
1771	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Thị Hồn Ốc-Phách
1772	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Thị Hồn Ốc-Minh
1773	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Thị Hồn Ốc-Khu
1774	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Vạn Cốt Quật-Si
1775	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Vạn Cốt Quật-Mị
1776	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Vạn Cốt Quật-Võng
1777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Vạn Cốt Quật-Lưỡng
1778	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Bái Nguyệt Đàn-Sóc
1779	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Bái Nguyệt Đàn-Vọng
1780	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Bái Nguyệt Đàn-Tàn
1781	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Bái Nguyệt Đàn-Mi
1782	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Hỗn Dương Điện-Quang
1783	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Hỗn Dương Điện-Ảnh
1784	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Hỗn Dương Điện-Minh
1785	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Hỗn Dương Điện-Ám
1786	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Phần Minh Đường-Tiêu
1787	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Phần Minh Đường-Viêm
1788	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Phần Minh Đường-Trần
1789	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Phần Minh Đường-Thệ
1790	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Vẫn Đan Cung-Nhật
1791	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Vẫn Đan Cung-Nguyệt
1792	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Vẫn Đan Cung-Tinh
1793	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Vẫn Đan Cung-Thần
1794	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Huyết La Môn-Sơn
1795	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Huyết La Môn-Hà
1796	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Huyết La Môn-Hồ
1797	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Huyết La Môn-Hải
1798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Ma Long Điện-Vân
1799	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Ma Long Điện-Điện
1800	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Ma Long Điện-Nghê
1801	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Ma Long Điện-Phong
1802	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Thị Hồn Ốc-Linh
1803	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Thị Hồn Ốc-Phách
1804	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Thị Hồn Ốc-Minh
1805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Thị Hồn Ốc-Khu
1806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Cuộc thi Nữ anh hùng [Kim]
1807	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	Cuộc thi Nữ anh hùng [Mộc]
1808	1	1	3	4	2	4	3	3	3	3	3	3	3	3	3	3	Cuộc thi Nữ anh hùng [Thủy]
1809	1	2	1	2	4	4	4	4	4	4	4	4	4	4	4	4	Cuộc thi Nữ anh hùng [Hỏa]
1810	1	1	2	3	5	5	5	5	5	5	5	5	5	5	5	5	Cuộc thi Nữ anh hùng [Thổ]
1811	1	2	3	3	3	6	3	3	3	3	3	3	3	3	3	3	Cuộc thi Nữ anh hùng
1839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Chiến trường gia tộc
1840	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Chiến trường gia tộc
1841	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Chiến trường gia tộc
1842	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Chiến trường gia tộc
1843	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Chiến trường gia tộc
1844	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Chiến trường gia tộc
1845	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Chiến trường gia tộc
1846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Khu chuẩn bị Gia tộc chiến
1847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	8	Khu chuẩn bị Gia tộc chiến
1848	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Khu chuẩn bị Gia tộc chiến
1849	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Khu chuẩn bị Gia tộc chiến
1850	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Khu chuẩn bị Gia tộc chiến
1851	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	14	Khu chuẩn bị Gia tộc chiến
1852	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Khu chuẩn bị Gia tộc chiến
1853	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	11	Khu chuẩn bị Gia tộc chiến
1854	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Khu chuẩn bị Gia tộc chiến
1855	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	12	Khu chuẩn bị Gia tộc chiến
1856	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Khu chuẩn bị Gia tộc chiến
1857	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	13	Khu chuẩn bị Gia tộc chiến
1858	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Khu chuẩn bị Gia tộc chiến
1859	1	2	2	4	2	4	3	3	3	3	3	3	3	3	10	10	Khu chuẩn bị Gia tộc chiến
1860	1	2	3	3	3	6	3	3	3	3	3	3	3	3	3	3	Hậu hoa viên Dạ Lam Quan
1861	1	2	1	2	4	4	4	4	4	4	4	4	4	4	4	4	Hậu hoa viên Dạ Lam Quan
1862	1	1	2	3	5	5	5	5	5	5	5	5	5	5	5	5	Hậu hoa viên Dạ Lam Quan
2013	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	Lâu Lan Cổ Thành
2014	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc (1)
2015	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc (1)
2016	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc (1)
2017	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc (1)
2018	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc (1)
2019	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc (1)
2020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc (2)
2021	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc (2)
2022	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc (2)
2023	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc (2)
2024	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc (2)
2025	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc (2)
2026	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc (2)
2027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc (3)
2028	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc (3)
2029	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc (3)
2030	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc (3)
2031	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc (3)
2032	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc (3)
2033	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc (3)
2034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc (4)
2035	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc (4)
2036	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc (4)
2037	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc (4)
2038	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc (4)
2039	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc (4)
2040	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc (4)
2041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc (5)
2042	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc (5)
2043	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc (5)
2044	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc (5)
2045	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc (5)
2046	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc (5)
2047	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc (5)
2048	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc (4)
2049	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc (4)
2050	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc (4)
2051	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc (4)
2052	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc (4)
2053	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc (4)
2054	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc (4)
2055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc (1)
2088	1	2	3	4	5	6	7	7	7	7	7	7	7	7	14	7	Ngọc Lộ Thôn (2)
2089	1	1	2	3	4	5	6	6	6	6	6	6	6	6	13	6	Ngọc Lộ Thôn (3)
2090	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Linh Sơn Đỉnh
2092	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	8	Sân nhà Án Nhược Tuyết (1)
2093	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	9	Sân nhà Án Nhược Tuyết (2)
2094	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	10	Sân nhà Án Nhược Tuyết (3)
2095	1	2	3	3	3	6	3	3	3	3	3	3	3	3	3	3	Hậu hoa viên Dạ Lam Quan
2096	1	2	1	2	4	4	4	4	4	4	4	4	4	4	4	4	Hậu hoa viên Dạ Lam Quan
2097	1	1	2	3	5	5	5	5	5	5	5	5	5	5	5	5	Hậu hoa viên Dạ Lam Quan
2098	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	8	Trạm Gác Tiền Tuyến 1 
2099	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	9	Trạm Gác Tiền Tuyến 2 
2100	1	1	1	2	3	3	7	7	7	7	7	7	7	7	14	10	Trạm Gác Tiền Tuyến 3 
2101	1	1	2	2	4	4	4	4	4	4	4	4	4	4	11	8	Tịch Mịch Hoạch Thủy Trại (1)
2102	1	2	3	3	5	5	5	5	5	5	5	5	5	5	12	9	Tịch Mịch Hoạch Thủy Trại (2)
2103	1	2	3	3	3	6	6	6	6	6	6	6	6	6	13	10	Tịch Mịch Hoạch Thủy Trại (3)
2108	1	1	1	1	1	1	1	1	1	1	1	1	1	8	15	13	Hương Mật Nguyên (Kênh 1)
2109	1	1	1	1	2	2	2	2	2	2	2	2	2	9	15	14	Hương Mật Nguyên (Kênh 2)
2110	1	2	2	4	2	4	3	7	7	7	7	7	7	10	14	15	Hương Mật Nguyên (Kênh 3)
2111	1	1	2	2	4	4	4	4	4	4	4	4	4	11	14	10	Hương Mật Nguyên (Kênh 4)
2112	1	2	3	3	5	5	5	5	5	5	5	5	5	12	14	11	Hương Mật Nguyên (Kênh 5)
2113	1	2	3	3	3	6	6	6	6	6	6	6	6	13	15	12	Hương Mật Nguyên (Kênh 6)
2114	1	1	1	2	3	3	7	3	3	3	3	3	3	14	15	16	Hương Mật Nguyên (Kênh 7)
2115	1	1	1	1	1	1	1	1	1	1	1	1	1	8	15	13	Linh Tú Thôn (Kênh 1)
2116	1	1	1	1	2	2	2	2	2	2	2	2	2	9	15	14	Linh Tú Thôn (Kênh 2)
2117	1	2	2	4	2	4	3	7	7	7	7	7	7	10	14	15	Linh Tú Thôn (Kênh 3)
2118	1	1	2	2	4	4	4	4	4	4	4	4	4	11	14	10	Linh Tú Thôn (Kênh 4)
2119	1	2	3	3	5	5	5	5	5	5	5	5	5	12	14	11	Linh Tú Thôn (Kênh 5)
2120	1	2	3	3	3	6	6	6	6	6	6	6	6	13	15	12	Linh Tú Thôn (Kênh 6)
2121	1	1	1	2	3	3	7	3	3	3	3	3	3	14	15	16	Linh Tú Thôn (Kênh 7)
2122	1	1	1	1	1	1	1	1	1	1	1	1	1	8	15	13	Thục Nam Trúc Hải (Kênh 1)
2123	1	1	1	1	2	2	2	2	2	2	2	2	2	9	15	14	Thục Nam Trúc Hải (Kênh 2)
2124	1	2	2	4	2	4	3	7	7	7	7	7	7	10	14	15	Thục Nam Trúc Hải (Kênh 3)
2125	1	1	2	2	4	4	4	4	4	4	4	4	4	11	14	10	Thục Nam Trúc Hải (Kênh 4)
2126	1	2	3	3	5	5	5	5	5	5	5	5	5	12	14	11	Thục Nam Trúc Hải (Kênh 5)
2127	1	2	3	3	3	6	6	6	6	6	6	6	6	13	15	12	Thục Nam Trúc Hải (Kênh 6)
2128	1	1	1	2	3	3	7	3	3	3	3	3	3	14	15	16	Thục Nam Trúc Hải (Kênh 7)
2131	1	1	1	1	1	1	1	1	1	1	1	1	1	8	15	13	Thí Luyện Sơn Trang
2132	1	1	1	1	2	2	2	2	2	2	2	2	2	9	15	14	Thí Luyện Sơn Trang
2133	1	2	2	4	2	4	3	7	7	7	7	7	7	10	14	15	Thí Luyện Sơn Trang
2134	1	1	2	2	4	4	4	4	4	4	4	4	4	11	14	10	Thí Luyện Sơn Trang
2135	1	2	3	3	5	5	5	5	5	5	5	5	5	12	14	11	Thí Luyện Sơn Trang
2136	1	2	3	3	3	6	6	6	6	6	6	6	6	13	15	12	Thí Luyện Sơn Trang
2137	1	1	1	2	3	3	7	3	3	3	3	3	3	14	15	16	Thí Luyện Sơn Trang
2138	1	1	1	1	1	1	1	1	1	1	1	1	1	8	15	13	Bích Lạc Cốc
2139	1	1	1	1	2	2	2	2	2	2	2	2	2	9	15	14	Bích Lạc Cốc
2140	1	2	2	4	2	4	3	7	7	7	7	7	7	10	14	15	Bích Lạc Cốc
2141	1	1	2	2	4	4	4	4	4	4	4	4	4	11	14	10	Bích Lạc Cốc
2142	1	2	3	3	5	5	5	5	5	5	5	5	5	12	14	11	Bích Lạc Cốc
2143	1	2	3	3	3	6	6	6	6	6	6	6	6	13	15	12	Bích Lạc Cốc
2144	1	1	1	2	3	3	7	3	3	3	3	3	3	14	15	16	Bích Lạc Cốc
2147	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Cửa Ải Khắc Di Môn
2148	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	Đông Hạ Lan Sơn
2149	1	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	Diêm Châu
2150	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	Ngột Lạt Hải Thành
2151	1	2	3	4	5	5	5	5	5	5	5	5	5	5	5	5	Lộc Hợp Cốc
2154	1	1	1	1	1	1	1	1	1	1	1	1	1	8	15	13	Đào Khê Trấn (Kênh 1)
2155	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 12
2156	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 12
2157	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 12
