EventId	PartId	Name	SubKind	ExClass	StartDate	EndDate	ExParam1	ExParam2	ExParam3	ExParam4	ExParam5	ExParam6	ExParam7	ExParam8	ExParam9	ExParam10	ExParam11	ExParam12	ExParam13	ExParam14	ExParam15	ExParam16	ExParam17	ExParam18	ExParam19	ExParam20	ExParam21	ExParam22	ExParam23	ExParam24	ExParam25	_showall
131	8	兑换干粮袋子	npc_getaward		0	0	Npc:6723,0			CheckLevel:65,"你的等级不足65级。",""								SetAwardIdUi:56,9														
131	10	宋金旗帜	action_finishtask		0	0	TaskFinish:"Battle",5,""			CheckLevel:65,"",""	CheckLuaScript:"local nSongJin = tonumber(EventManager:GetLibTable().tbTaskFinishArg[1]) or 0;<enter>if nSongJin >= 3000 then<enter>  return 0;<enter>end<enter>return 1;",""							AddItem:"18,1,1270,1",5,0,43200														
131	11	精英首领旗帜	action_finishtask		0	0	TaskFinish:"JYAndSLDeath",1,""			CheckLevel:65,"",""								AddItem:"18,1,1270,1",1,0,43200														
131	12	兑换凯旋酒	npc_getaward		0	0	Npc:6723,0			CheckLevel:65,"你的等级不足65级。",""								SetLuaScript:"SpecialEvent.tbAprilEvent_vn:ChangeWine();"														
131	13	活动商店	npc_getaward		0	0	Npc:6723,0											OpenShop:180,1,100														
131	14	查询已经兑换的水袋子、干粮数量、插旗和使用凯旋酒的数量	npc_getaward		0	0	Npc:6723,0											SetLuaScript:"SpecialEvent.tbAprilEvent_vn:OnDialog()"														
131	15	帮会选举	npc_getaward		0	0	Npc:2606,0											SetLuaScript:"SpecialEvent.Tong_Vote.tbDialogNpc:OnDialog()"														
134	1	领取五一劳动者宝箱	npc_getaward		0	0	Npc:7230,0											SetLuaScript:"SpecialEvent.tbMeijiujie20110501:GetLibao()"														
134	2	空酒瓶兑换奖励	npc_getaward		2011/05/04/23/00	2011/05/12/00/00	Npc:7230,0											SetLuaScript:"SpecialEvent.tbMeijiujie20110501:Duijiang();"														
134	3	五一美酒节商店	npc_getaward		2011/04/30/00/00	2011/05/04/23/00	Npc:7230,0											OpenShop:191,1,100														
135	1	逍遥谷过关	action_finishtask		0	0	TaskFinish:"XoyoGame",3,""			CheckLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>if (nGate >= 3) then<enter>return 0;<enter>end<enter>return 1;<enter>",""								SetLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local tbCount = {[3]=3,[4]=4,[5]=5};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>if nGate >= 3 and nGate <= 5 then<enter>    me.AddStackItem(18,1,1292,1,{bForceBind = 1},tbCount[nGate]);<enter>    me.AddStackItem(18,1,1293,1,{bForceBind = 1},tbCount[nGate]);<enter>    me.AddStackItem(18,1,1294,1,{bForceBind = 1},tbCount[nGate]);<enter>return 0;<enter>end<enter>return 1;<enter><enter>"														
135	2	白虎堂过层	action_finishtask		0	0	TaskFinish:"BaiHuTang",3,""			CheckLuaScript:"local nFloor = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if (not nFloor) then<enter>return 1;<enter>end<enter>if (nFloor > 1) then<enter>return 0;<enter>end<enter>return 1;",""								SetLuaScript:"local nFloor = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if (not nFloor) then<enter>return 1;<enter>end<enter>local tbCount = {[2]=2,[3]=6};<enter>if (nFloor > 1 and nFloor < 4) then<enter>  me.AddStackItem(18,1,1292,1,{bForceBind = 1},tbCount[nFloor ]);<enter>  me.AddStackItem(18,1,1293,1,{bForceBind = 1},tbCount[nFloor ]);<enter>  me.AddStackItem(18,1,1294,1,{bForceBind = 1},tbCount[nFloor ]);<enter><enter>return 0;<enter>end<enter>return 1;"														
135	3	宋金	action_finishtask		0	0	TaskFinish:"Battle",3,""			CheckLuaScript:"local nPoint = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>if (not nPoint ) then<enter>return 1;<enter>end<enter>if (nPoint >= 3000) then<enter>return 0;<enter>end<enter>return 1;<enter>",""								AddItem:"18,1,1292,1",6,1,""	AddItem:"18,1,1293,1",6,1,""	AddItem:"18,1,1294,1",6,1,""												
135	4	军营	action_finishtask		0	0	TaskFinish:"ArmyCampBoss",3,""											AddItem:"18,1,1292,1",6,1,""	AddItem:"18,1,1293,1",6,1,""	AddItem:"18,1,1294,1",6,1,""												
135	5	商会	action_finishtask		0	0	TaskFinish:"MerchantTask",3,""											AddItem:"18,1,1292,1",10,1,""	AddItem:"18,1,1293,1",10,1,""	AddItem:"18,1,1294,1",10,1,""												
138	1	白虎堂过二层	action_finishtask		0	0	TaskFinish:"BaiHuTang",1,""			CheckLevel:60,"",""	CheckFaction:13,"",""	CheckTaskDay:5,201,200,"",""	CheckLuaScript:"local nFloor = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if (not nFloor) then<enter>return 1;<enter>end<enter>if (nFloor == 2) then<enter>return 0;<enter>end<enter>return 1;<enter><enter>",""	CheckLuaScript:"local pItem = me.GetEquip(Item.EQUIPPOS_MASK);<enter>if not pItem then<enter>  return 1;<enter>end<enter><enter>local tbMask = <enter>{<enter>   [\"1,13,12,1\"] = 1,<enter>   [\"1,13,16,1\"] = 1,<enter>   [\"1,13,13,1\"] = 1,<enter>   [\"1,13,17,1\"] = 1,<enter>   [\"1,13,31,1\"] = 1,<enter>   [\"1,13,72,1\"] = 1,<enter>   [\"1,13,74,1\"] = 1,<enter>   [\"1,13,32,1\"] = 1,<enter>   [\"1,13,73,1\"] = 1,<enter>   [\"1,13,75,1\"] = 1,<enter>   [\"1,13,85,1\"] = 1,<enter>   [\"1,13,84,1\"] = 1,<enter>};<enter>local szKey = string.format(\"%s,%s,%s,%s\", pItem.nGenre, pItem.nDetail, pItem.nParticular, pItem.nLevel);<enter>if tbMask[szKey] then<enter>   return 0;<enter>end<enter>return 1<enter><enter>",""	CheckFreeBag:1,"",""			AddTaskDay:201,200	AddItem:"18,1,1304,1",1,1,10080													
138	2	逍遥谷	action_finishtask		0	0	TaskFinish:"XoyoGame",1,""			CheckLevel:60,"",""	CheckFaction:13,"",""	CheckTaskDay:5,201,200,"",""	CheckLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>if (nGate == 4) then<enter>return 0;<enter>end<enter>return 1;<enter><enter>",""	CheckLuaScript:"local pItem = me.GetEquip(Item.EQUIPPOS_MASK);<enter>if not pItem then<enter>  return 1;<enter>end<enter><enter>local tbMask = <enter>{<enter>   [\"1,13,12,1\"] = 1,<enter>   [\"1,13,16,1\"] = 1,<enter>   [\"1,13,13,1\"] = 1,<enter>   [\"1,13,17,1\"] = 1,<enter>   [\"1,13,31,1\"] = 1,<enter>   [\"1,13,72,1\"] = 1,<enter>   [\"1,13,74,1\"] = 1,<enter>   [\"1,13,32,1\"] = 1,<enter>   [\"1,13,73,1\"] = 1,<enter>   [\"1,13,75,1\"] = 1,<enter>   [\"1,13,85,1\"] = 1,<enter>   [\"1,13,84,1\"] = 1,<enter>};<enter>local szKey = string.format(\"%s,%s,%s,%s\", pItem.nGenre, pItem.nDetail, pItem.nParticular, pItem.nLevel);<enter>if tbMask[szKey] then<enter>   return 0;<enter>end<enter>return 1<enter><enter><enter>",""	CheckFreeBag:1,"",""			AddTaskDay:201,200	AddItem:"18,1,1304,1",1,1,10080													
138	3	军营击杀boss	action_finishtask		0	0	TaskFinish:"ArmyCampBoss",1,""			CheckLevel:60,"",""	CheckFaction:13,"",""	CheckTaskDay:5,201,200,"",""	CheckLuaScript:"local pItem = me.GetEquip(Item.EQUIPPOS_MASK);<enter>if not pItem then<enter>  return 1;<enter>end<enter><enter>local tbMask = <enter>{<enter>   [\"1,13,12,1\"] = 1,<enter>   [\"1,13,16,1\"] = 1,<enter>   [\"1,13,13,1\"] = 1,<enter>   [\"1,13,17,1\"] = 1,<enter>   [\"1,13,31,1\"] = 1,<enter>   [\"1,13,72,1\"] = 1,<enter>   [\"1,13,74,1\"] = 1,<enter>   [\"1,13,32,1\"] = 1,<enter>   [\"1,13,73,1\"] = 1,<enter>   [\"1,13,75,1\"] = 1,<enter>   [\"1,13,85,1\"] = 1,<enter>   [\"1,13,84,1\"] = 1,<enter>};<enter>local szKey = string.format(\"%s,%s,%s,%s\", pItem.nGenre, pItem.nDetail, pItem.nParticular, pItem.nLevel);<enter>if tbMask[szKey] then<enter>   return 0;<enter>end<enter>return 1<enter><enter><enter><enter>",""	CheckFreeBag:1,"",""				AddTaskDay:201,200	AddItem:"18,1,1304,1",1,1,10080													
138	4	宋金战场	action_finishtask		0	0	TaskFinish:"Battle",1,""			CheckLevel:60,"",""	CheckFaction:13,"",""	CheckFreeBag:1,"",""	CheckTaskDay:5,201,200,"",""	CheckLuaScript:"local pItem = me.GetEquip(Item.EQUIPPOS_MASK);<enter>if not pItem then<enter>  return 1;<enter>end<enter><enter>local tbMask = <enter>{<enter>   [\"1,13,12,1\"] = 1,<enter>   [\"1,13,16,1\"] = 1,<enter>   [\"1,13,13,1\"] = 1,<enter>   [\"1,13,17,1\"] = 1,<enter>   [\"1,13,31,1\"] = 1,<enter>   [\"1,13,72,1\"] = 1,<enter>   [\"1,13,74,1\"] = 1,<enter>   [\"1,13,32,1\"] = 1,<enter>   [\"1,13,73,1\"] = 1,<enter>   [\"1,13,75,1\"] = 1,<enter>   [\"1,13,85,1\"] = 1,<enter>   [\"1,13,84,1\"] = 1,<enter>};<enter>local szKey = string.format(\"%s,%s,%s,%s\", pItem.nGenre, pItem.nDetail, pItem.nParticular, pItem.nLevel);<enter>if tbMask[szKey] then<enter>   return 0;<enter>end<enter>return 1<enter><enter><enter><enter><enter>",""	CheckLuaScript:"local nPoint = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>if (not nPoint ) then<enter>return 1;<enter>end<enter>if (nPoint >= 3000) then<enter>return 0;<enter>end<enter>return 1;<enter><enter>",""			AddTaskDay:201,200	AddItem:"18,1,1304,1",1,1,10080													
138	5	击杀首领	action_finishtask		0	0	TaskFinish:"JYAndSLDeath",1,""			CheckLevel:60,"",""	CheckFaction:13,"",""	CheckFreeBag:1,"",""	CheckTaskDay:5,201,200,"",""	CheckLuaScript:"local pItem = me.GetEquip(Item.EQUIPPOS_MASK);<enter>if not pItem then<enter>  return 1;<enter>end<enter><enter>local tbMask = <enter>{<enter>   [\"1,13,12,1\"] = 1,<enter>   [\"1,13,16,1\"] = 1,<enter>   [\"1,13,13,1\"] = 1,<enter>   [\"1,13,17,1\"] = 1,<enter>   [\"1,13,31,1\"] = 1,<enter>   [\"1,13,72,1\"] = 1,<enter>   [\"1,13,74,1\"] = 1,<enter>   [\"1,13,32,1\"] = 1,<enter>   [\"1,13,73,1\"] = 1,<enter>   [\"1,13,75,1\"] = 1,<enter>   [\"1,13,85,1\"] = 1,<enter>   [\"1,13,84,1\"] = 1,<enter>};<enter>local szKey = string.format(\"%s,%s,%s,%s\", pItem.nGenre, pItem.nDetail, pItem.nParticular, pItem.nLevel);<enter>if tbMask[szKey] then<enter>   return 0;<enter>end<enter>return 1<enter><enter><enter><enter><enter>",""				AddTaskDay:201,200	AddItem:"18,1,1304,1",1,1,10080													
140	1	逍遥谷宋金周	action_opentask		2011/06/28/00/00	2011/07/05/00/00	SetSongJinAwardTimes:3	SetXoyoCardTimes:2																								
140	2	家族关卡白虎堂周	action_opentask		2011/07/05/00/00	2011/07/12/00/00	SetBaiHuAwardTimes:2	SetKinGameCoinAwardTimes:3																								
140	3	祝福树宋金掉落	action_finishtask		2011/06/28/00/00	2011/07/05/00/00	TaskFinish:"Battle",1,""			CheckLuaScript:"local nPoint = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>if (not nPoint) then<enter>return 1;<enter>end<enter>if (nPoint >= 3000) then<enter>return 0;<enter>end<enter>return 1;",""								SetLuaScript:"local nPoint = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>if (not nPoint) then<enter>return 1;<enter>end<enter>local tb = EventManager:GetTempTable(140)<enter>if (nPoint >= 3000) and tb.nBattleTime~= GetTime() then<enter>  me.AddStackItem(18,1,1326,1,{bForceBind = 1}, 1);<enter>  tb.nBattleTime = GetTime();<enter>return 0;<enter>end<enter>return 1;"														
140	4	祝福树逍遥谷掉落	action_finishtask		2011/06/28/00/00	2011/07/05/00/00	TaskFinish:"XoyoGame",1,""			CheckLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>if (nGate == 3) then<enter>return 0;<enter>end<enter>return 1;<enter>",""								SetLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>if (nGate == 3) then<enter>me.AddStackItem(18,1,1326,1,{bForceBind = 1}, 1);<enter>return 0;<enter>end<enter>return 1;<enter>"														
140	5	祝福树白虎堂掉落	action_finishtask		2011/06/28/00/00	2011/07/05/00/00	TaskFinish:"BaiHuTang",1,""			CheckLuaScript:"local nFloor = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if (not nFloor) then<enter>return 1;<enter>end<enter>if (nFloor == 2) then<enter>return 0;<enter>end<enter>return 1;<enter>",""								SetLuaScript:"local nFloor = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if (not nFloor) then<enter>return 1;<enter>end<enter>if (nFloor == 2) then<enter>  me.AddStackItem(18,1,1326,1,{bForceBind = 1}, 1);<enter>return 0;<enter>end<enter>return 1;<enter>"														
140	6	祝福树军营副本掉落	action_finishtask		2011/06/28/00/00	2011/07/05/00/00	TaskFinish:"ArmyCampBoss",1,""											SetLuaScript:"me.AddStackItem(18,1,1326,1,{bForceBind = 1}, 1);<enter>"														
140	7	花团锦簇逍遥谷掉落	action_finishtask		2011/07/06/00/00	2011/07/14/00/00	TaskFinish:"XoyoGame",2,""			CheckLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>if (nGate == 3) then<enter>return 0;<enter>end<enter>return 1;<enter>",""								SetLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>if (nGate == 3) then<enter> me.AddStackItem(18,1,1327,1,{bForceBind = 1}, 2);<enter>return 0;<enter>end<enter>return 1;<enter>"														
140	8	花团锦簇白虎掉落	action_finishtask		2011/07/06/00/00	2011/07/14/00/00	TaskFinish:"BaiHuTang",1,""			CheckLuaScript:"local nFloor = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if (not nFloor) then<enter>return 1;<enter>end<enter>if (nFloor == 2) then<enter>return 0;<enter>end<enter>return 1;<enter>",""								SetLuaScript:"local nFloor = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if (not nFloor) then<enter>return 1;<enter>end<enter>if (nFloor == 2) then<enter>  me.AddStackItem(18,1,1327,1,{bForceBind = 1}, 1);<enter>return 0;<enter>end<enter>return 1;<enter>"														
140	9	花团锦簇宋金掉落	action_finishtask		2011/07/06/00/00	2011/07/14/00/00	TaskFinish:"Battle",1,""			CheckLuaScript:"local nPoint = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>if (not nPoint) then<enter>return 1;<enter>end<enter>if (nPoint >= 3000) then<enter>return 0;<enter>end<enter>return 1;",""								SetLuaScript:"local nPoint = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>if (not nPoint) then<enter>return 1;<enter>end<enter><enter>local tb = EventManager:GetTempTable(140);<enter>if (nPoint >= 3000) and tb.nBattleTime~= GetTime() then<enter>  me.AddStackItem(18,1,1327,1,{bForceBind = 1}, 1);<enter>  tb.nBattleTime = GetTime();<enter>  return 0;<enter>end<enter>return 1;"														
140	10	花团锦簇军营副本掉落	action_finishtask		2011/07/06/00/00	2011/07/14/00/00	TaskFinish:"ArmyCampBoss",1,""			CheckLuaScript:"",""								SetLuaScript:"me.AddStackItem(18,1,1327,1,{bForceBind = 1}, 2);"														
147	1	<color=green>额外购买五个四折精气散<color>	item_useitem		2011/08/04/00/00	2011/08/08/23/59	Item:"xiulianzhu","",0,0,""			CheckFuliJingHuoWeiWang:"你没有资格购买四折精活"								SetLuaScript:"if tonumber(os.date(\"%Y%m%d\",me.GetTask(2172,1))) < tonumber(os.date(\"%Y%m%d\",GetTime())) and    tonumber(os.date(\"%Y%m%d\",GetTime())) <= 20110808 then<enter>  me.SetTask(2172,1,GetTime());<enter>  EventManager:ExeFun(\"AddBuyItemSum\",1,22);<enter>  EventManager:ExeFun(\"AddExMKPUse\",5);<enter>end<enter>"	CoinBuyItem:22													
147	2	<color=green>额外购买五个四折活气散<color>	item_useitem		2011/08/04/00/00	2011/08/08/23/59	Item:"xiulianzhu","",0,0,""			CheckFuliJingHuoWeiWang:"你没有资格购买四折精活"								SetLuaScript:"if tonumber(os.date(\"%Y%m%d\",me.GetTask(2172,2))) < tonumber(os.date(\"%Y%m%d\",GetTime())) and    tonumber(os.date(\"%Y%m%d\",GetTime())) <= 20110808 then<enter>  me.SetTask(2172,2,GetTime());<enter>  EventManager:ExeFun(\"AddBuyItemSum\",1,23);<enter>  EventManager:ExeFun(\"AddExGTPUse\",5);<enter>end<enter>"	CoinBuyItem:23													
147	3	逍遥谷过关	action_finishtask		0	0	TaskFinish:"XoyoGame",2,""			CheckLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>if (nGate >= 3) then<enter>return 0;<enter>end<enter>return 1;",""								SetLuaScript:"local nLevel = EventManager:GetLibTable().tbTaskFinishArg[1];<enter>local nDiff = EventManager:GetLibTable().tbTaskFinishArg[2];<enter>if not nLevel or not nDiff then<enter>return 1;<enter>end<enter>local tbTemp = {1,1,2,2,3,3,4,4};<enter>local nGate = nLevel - tbTemp[nDiff] + 1;<enter>local nXoyoGetTime = me.GetTask(2172,3);<enter>if tonumber(os.date(\"%Y%m%d\",nXoyoGetTime)) < tonumber(os.date(\"%Y%m%d\",GetTime())) then<enter>   me.SetTask(2172,3,GetTime());<enter>   me.SetTask(2172,4,0);<enter>end<enter>if (nGate == 3) then<enter>  for i =1 ,2 do<enter>     local nGetCount = me.GetTask(2172,4);<enter>     if nGetCount < 6 then<enter>       local nLevel = MathRandom(1000)%4 + 4;<enter>       local pItem = me.AddItemEx(18,1,1356,nLevel,{bForceBind = 1});<enter>       if pItem then<enter>         me.SetTask(2172,4,nGetCount + 1);<enter>       end<enter>     end<enter>  end<enter>return 0;<enter>end<enter>return 1;<enter>"														
147	4	野外精英掉落	action_finishtask		0	0	TaskFinish:"JYAndSLDeath",1,""											SetLuaScript:"local nJyslGetTime = me.GetTask(2172,5);<enter>if tonumber(os.date(\"%Y%m%d\",nJyslGetTime )) < tonumber(os.date(\"%Y%m%d\",GetTime())) then<enter>   me.SetTask(2172,5,GetTime());<enter>   me.SetTask(2172,6,0);<enter>end<enter>local nGetCount = me.GetTask(2172,6);<enter>if nGetCount < 4 then<enter>   local pItem = me.AddItemEx(18,1,1356,MathRandom(1,3),{bForceBind = 1});<enter>   if pItem then<enter>      me.SetTask(2172,6,nGetCount + 1);<enter>   end<enter>end"														
147	5	军营击杀boss	action_finishtask		0	0	TaskFinish:"ArmyCampBoss",2,""											SetLuaScript:"local nArmyGetTime = me.GetTask(2172,3);<enter>if tonumber(os.date(\"%Y%m%d\",nArmyGetTime)) < tonumber(os.date(\"%Y%m%d\",GetTime())) then<enter>   me.SetTask(2172,3,GetTime());<enter>   me.SetTask(2172,4,0);<enter>end<enter>for i =1 ,2 do<enter>   local nGetCount = me.GetTask(2172,4);<enter>   if nGetCount < 6 then<enter>     local nLevel = MathRandom(1000)%4 + 4;<enter>     local pItem = me.AddItemEx(18,1,1356,nLevel,{bForceBind = 1});<enter>     if pItem then<enter>       me.SetTask(2172,4,nGetCount + 1);<enter>     end<enter>   end<enter>end<enter>"														
150	1	领取	npc_getaward		0	0	Npc:9682,0			CheckLevel:60,"等级不足60级不能领取国庆节烟花。",""	CheckFaction:13,"需要加入门派才能领取。",""	CheckFreeBag:4,"需要4格背包空间。",""	CheckTaskDay:1,210,211,"你今天已经领取过了。",""					AddItem:"18,1,1480,1",2,1,"2011/10/08/00/00"	AddItem:"18,1,1480,2",2,1,"2011/10/08/00/00"	AddTaskDay:210,211												
150	2	Add篝火	default		0	0	TimerStart:-1											SetLuaScriptNotMe:"local tbTemp = EventManager:GetLibTable(150,2);<enter>if tbTemp.nNpcId then<enter>   return 0;<enter>end<enter><enter>local tbPos = {<enter>{25, 1626, 3168},<enter>{23, 1568, 3107},<enter>{27, 1616, 3230},<enter>{28, 1492, 3282},<enter>{26, 1584, 3205},<enter>{24, 1766, 3540},<enter>{29, 1628, 3954},<enter>}<enter>for _, tb in ipairs(tbPos) do<enter><tab>if SubWorldID2Idx(tb[1]) >= 0 then<enter><tab><tab>KNpc.Add2(9682, 90, -1, tb[1], tb[2], tb[3]);<tab><tab><enter><tab>end<enter>end<enter><enter>tbTemp.nNpcId = 1;"														
150	3	逍遥翻倍	action_opentask		0	0												SetXoyoCardTimes:2														
150	4	家族关卡翻倍	action_opentask		0	0												SetKinGameCoinAwardTimes:2														
150	5	白虎堂翻倍	action_opentask		0	0												SetBaiHuAwardTimes:2														
150	6	95金boss掉落	boss_dropitem		0	0	DropNpc:2421											SetDroprate:"\setting\npc\droprate\worldboss\droprate_boss_95_jin.txt",24														
150	7	95木boss掉落	boss_dropitem		0	0	DropNpc:2422											SetDroprate:"\setting\npc\droprate\worldboss\droprate_boss_95_mu.txt",24														
150	8	95水boss掉落	boss_dropitem		0	0	DropNpc:2423											SetDroprate:"\setting\npc\droprate\worldboss\droprate_boss_95_shui.txt",24														
150	9	95火boss掉落	boss_dropitem		0	0	DropNpc:2424											SetDroprate:"\setting\npc\droprate\worldboss\droprate_boss_95_huo.txt",24														
150	10	95土boss掉落	boss_dropitem		0	0	DropNpc:2425											SetDroprate:"\setting\npc\droprate\worldboss\droprate_boss_95_tu.txt",24														
151	1	领取幸运之种和幸运之水	npc_getaward		0	2011/10/12/00/00	Npc:9681,0			CheckLevel:60,"您等级不足60级。",""	CheckFaction:13,"请加入门派。",""	CheckTask:214,1,"每个人只能领取一次。",""	CheckFreeBag:2,"需要2格背包空间。",""					AddItem:"18,1,1470,1",1,1,"2011/10/12/00/00"	AddItem:"18,1,1471,1",1,1,"2011/10/12/00/00"	SetTask:214,1	SetMsg:2,"恭喜您获得幸运之水和幸运之种。"											
151	3	精英产灯笼	action_finishtask		2011/10/01/00/00	2011/10/08/00/00	TaskFinish:"JYAndSLDeath",1,""			CheckNpcLevel:60,1								SetLuaScript:"if me.nTeamId > 0 then<enter><tab>local tbPlayerList = KTeam.GetTeamMemberList(me.nTeamId);<enter><tab>for i = 1, #tbPlayerList do<enter><tab><tab>local pPlayer = KPlayer.GetPlayerObjById(tbPlayerList[i]);<enter><tab><tab>if pPlayer then<enter><tab><tab><tab>local oldme = me;<enter><tab><tab><tab>me = pPlayer;<enter><tab><tab><tab>local nTaskFlag = EventManager:CheckFun(\"CheckTaskDay\",5,212,213,\"\",\"\"); <enter><tab>             <tab>local nLevelFlag = EventManager:CheckFun(\"CheckLevel\",60,\"\",\"\");<enter><tab><tab><tab>if nTaskFlag ==0  and nLevelFlag ==0 then<enter><tab><tab><tab><tab>EventManager:ExeFun(\"AddItem\",\"18,1,1474,1\",1,1,1440);<enter><tab><tab><tab><tab>EventManager:ExeFun(\"AddTaskDay\",212,213<tab>);<enter><tab><tab><tab>end<enter><tab><tab><tab>me = oldme;<enter><tab><tab>end<tab><enter><tab>end<enter>else<enter><tab>local nTaskFlag = EventManager:CheckFun(\"CheckTaskDay\",5,212,213,\"\",\"\"); <enter>       local nLevelFlag = EventManager:CheckFun(\"CheckLevel\",60,\"\",\"\");<enter><tab>if nTaskFlag ==0  and nLevelFlag ==0 then<enter><tab><tab>EventManager:ExeFun(\"AddItem\",\"18,1,1474,1\",1,1,1440);<enter><tab><tab>EventManager:ExeFun(\"AddTaskDay\",212,213<tab>);<enter><tab>end<enter>end<enter>return 0;"														
151	4	兑换果篮	npc_getaward		0	0	Npc:9681,0			CheckLevel:60,"您等级不足60级。",""	CheckFaction:13,"请加入门派。",""							SetAwardIdUi:57,""														
151	5	领取累积的果实	npc_getaward		0	0	Npc:9681,0											SetLuaScript:"SpecialEvent.tbKinPlant_2011:DialogGetAward()"														
156	1	逍遥	action_finishtask		0	0	TaskFinish:"XoyoGame",0,""			CheckLuaScript:"local nNowDate = tonumber(GetLocalDate(\"%Y%m%d\"));<enter>if nNowDate >= SpecialEvent.tbNewGateEvent.nSeniorStartTime and nNowDate <= SpecialEvent.tbNewGateEvent.nSeniorEndTime then<enter><tab>return 0;<enter>end<enter>return 1, \"不在活动期\";",""	CheckLuaScript:"local nServerStarTime = tonumber(os.date(\"%Y%m%d\", tonumber(KGblTask.SCGetDbTaskInt(DBTASD_SERVER_STARTTIME))));<enter>if nServerStarTime >= SpecialEvent.tbNewGateEvent.nServerStarLimit then<enter>    return 0;<enter>end<enter>return 1, \"不是新开服务器\";",""	CheckLuaScript:"if SpecialEvent.tbNewGateEvent:CheckIsXiaoBai(me) == 1 and SpecialEvent.tbNewGateEvent:CheckHasNeworOld(2) == 1 then<enter><tab>return 0;<enter>elseif SpecialEvent.tbNewGateEvent:CheckIsXiaoBai(me) == 0 and SpecialEvent.tbNewGateEvent:CheckHasNeworOld(1) == 1 then<enter><tab>return 0;<enter>end<enter>return 1, \"没有新秀玩家或者是大师兄大师姐。\";",""						SetLuaScript:"local tbXoyo = EventManager:GetLibTable().tbTaskFinishArg;<enter>local nFinishCount = tonumber(tbXoyo[4]) or 0;<enter>local nWinCount = tonumber(tbXoyo[3]) or 0;<enter>if nFinishCount == 5 and nWinCount >= 2 then<enter>   if SpecialEvent.tbNewGateEvent:CheckIsXiaoBai(me) == 1 then<enter><tab>me.AddBindCoin(nWinCount * 100);<enter>   else<enter>       me.AddBindCoin(nWinCount * 80);<enter>   end<tab><enter>end"														
